GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime
zxTwjMk3VXtq6v2f,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754179890,"August 3, 2025 2:11 AM",000008409963,2 hours
D2fnPMyzXHLwAYvK,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754179232,"August 3, 2025 2:00 AM",000002699629,an hour
3brNdnwPWj4xcBJk,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754178926,"August 3, 2025 1:55 AM",000002433397,41 minutes
azLfh7Rc6nD4vyHC,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754173371,"August 3, 2025 12:22 AM",000001980065,33 minutes
aAN4xQ7J8ZtfhLPj,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754171957,"August 2, 2025 11:59 PM",000000596813,10 minutes
L4PcRKQ3fVhXk92H,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754167913,"August 2, 2025 10:51 PM",000006866400,2 hours
g1XGKWmqthaMjQvN,Mythic+ Season 3,Personal Logs,Allakatter,Public,1754165088,"August 2, 2025 10:04 PM",000024355645,7 hours
4RhkHW8Zdy2CqDzP,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754161609,"August 2, 2025 9:06 PM",000000560400,9 minutes
GJyhH1VPpdKLq4BW,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754161239,"August 2, 2025 9:00 PM",000000198485,3 minutes
p8mWCJr73DTdynNH,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1754160510,"August 2, 2025 8:48 PM",000033343083,9 hours
cxYAjn8g6K1m3f2p,Mythic+ Season 3,Personal Logs,Kxin,Public,1754159160,"August 2, 2025 8:26 PM",000005241572,an hour
PaTzx6N9m8MH4pcQ,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1754154153,"August 2, 2025 7:02 PM",000007929346,2 hours
Zf4FzY7PgyrBTbpC,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1754154077,"August 2, 2025 7:01 PM",000007929346,2 hours
dVpJg7GzaCyckDNx,Mythic+ Season 3,Personal Logs,lgp0509csu,Public,1754152901,"August 2, 2025 6:41 PM",000007195342,2 hours
H1Jw74GhvgZcbYDK,m+ ptr saturday 02/08,Personal Logs,TomElvis,Public,1754152228,"August 2, 2025 6:30 PM",000010677734,3 hours
a2HCV7D1ArhgPvdf,DKT 17宏图17赎罪,Personal Logs,Windfire,Public,1754150976,"August 2, 2025 6:09 PM",000008481325,2 hours
HaxZ7A14jfn6TDzc,Mythic+ Season 3,Personal Logs,vadan,Public,1754150710,"August 2, 2025 6:05 PM",000019631520,5 hours
n16bkfFhPcjR3d9z,16chuan,Personal Logs,美团搜担担面,Public,1754149452,"August 2, 2025 5:44 PM",000006966979,2 hours
9VLFwDQyZqJR6NnA,Mythic+ Season 3,Personal Logs,Warlockshawn,Public,1754145756,"August 2, 2025 4:42 PM",000003101789,an hour
pJjxd4zyCnQYPFgV,Mythic+ Season 3,Personal Logs,BudoBoy07,Public,1754144728,"August 2, 2025 4:25 PM",000017464687,5 hours
TNZcawQyzF9HpgdB,15shui zha,Personal Logs,美团搜担担面,Public,1754144367,"August 2, 2025 4:19 PM",000002057125,34 minutes
xHz4a8mnB2pLcAfP,m+ ptr friday 01/08,Personal Logs,TomElvis,Public,1754134724,"August 2, 2025 1:38 PM",000017832738,5 hours
zbc2Pdx6RCkpH4Xf,Mythic+ Season 3,Personal Logs,Arkanigth,Public,1754126011,"August 2, 2025 11:13 AM",000032429067,9 hours
ZyvAG8xCDmjRzhTN,Mythic+ Season 3,Personal Logs,Borrunir,Public,1754121200,"August 2, 2025 9:53 AM",000011877223,3 hours
HTXr81kJgCMdRjm9,Mythic+ Season 3,Personal Logs,Leamonde,Public,1754115344,"August 2, 2025 8:15 AM",000001832112,31 minutes
VwLAP8dxKvNfrmTW,Mythic+ Season 3,Personal Logs,Saylar,Public,1754109044,"August 2, 2025 6:30 AM",000016850531,5 hours
aZCwJrtK8mbcjfQD,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754098642,"August 2, 2025 3:37 AM",000005603041,2 hours
2wRmB64JybnXzp7K,log friday,Personal Logs,Zorjeff,Public,1754095921,"August 2, 2025 2:52 AM",000039365651,11 hours
n7YgyxLVbmd1wfkJ,Mythic+ Season 3,Personal Logs,Idsapdat1,Public,1754086163,"August 2, 2025 12:09 AM",000000576915,10 minutes
3tXNpmfw4ynH1QGa,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1754082633,"August 1, 2025 11:10 PM",000001744628,29 minutes
zH1QwjRPCL3tvKXm,Mythic+ Season 3,Personal Logs,Dillywow,Public,1754082320,"August 1, 2025 11:05 PM",000016913100,5 hours
PyG7LpHMmAXZJkQ8,Mythic+ Season 3,Personal Logs,vadan,Public,1754081141,"August 1, 2025 10:45 PM",000006979684,2 hours
agZ2xkYyhw89tcpK,Mythic+ Season 3,Personal Logs,Saylar,Public,1754077271,"August 1, 2025 9:41 PM",000023208305,6 hours
3Wbt1RFq8LjpcNTv,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1754070435,"August 1, 2025 7:47 PM",000011694007,3 hours
V8ZLFDzjxfBJKN3c,Mythic+ Season 3,Personal Logs,Qiaoling,Public,1754066968,"August 1, 2025 6:49 PM",000033277318,9 hours
9pkZA38jhYaP2R7d,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754064549,"August 1, 2025 6:09 PM",000010596526,3 hours
28zbhN9MqgJ4ypjV,Mythic+ Season 3,Personal Logs,vadan,Public,1754058637,"August 1, 2025 4:30 PM",000019182558,5 hours
1xACwnvpPGjTyf7D,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1754054823,"August 1, 2025 3:27 PM",000007461336,2 hours
dpWBA1LxwyJPzTgF,ptr,Personal Logs,SirHench,Public,1754054585,"August 1, 2025 3:23 PM",000002286392,38 minutes
nm8RACNB2GXvDW9f,Mythic+ Season 3,Personal Logs,브론즈사슴쟝,Public,1754047404,"August 1, 2025 1:23 PM",000008970479,2 hours
a3FQfrPCvLD6zb1J,Mythic+ Season 3,Personal Logs,브론즈사슴쟝,Public,1754043769,"August 1, 2025 12:22 PM",000005804657,2 hours
3CFdTQY8VRgk9hKb,Mythic+ Season 3,Personal Logs,vadan,Public,1754043595,"August 1, 2025 12:19 PM",000004349901,an hour
xzdw7NPcv9nJj6mW,Mythic+ Season 3,Personal Logs,Borrunir,Public,1754034547,"August 1, 2025 9:49 AM",000010984815,3 hours
BJmND37dkCA4apGb,key thurdsay,Personal Logs,Zorjeff,Public,1754010976,"August 1, 2025 3:16 AM",000035615700,10 hours
zTd7GABc1WHrwpRn,Mythic+ Season 3,Personal Logs,Oleneboi,Public,1754008809,"August 1, 2025 2:40 AM",000017454404,5 hours
pAnBtXchzVfqQK91,Cocoa,Personal Logs,Waalpen,Public,1754007173,"August 1, 2025 2:12 AM",000014201381,4 hours
tfxWyvbGX6d2kHmq,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754005026,"August 1, 2025 1:37 AM",000013607889,4 hours
f4dh9An6pgz8Z1qa,Mythic+ Season 3,Personal Logs,fyunxx,Public,1754004471,"August 1, 2025 1:27 AM",000010349610,3 hours
3vgxYCWTG9BwJHqb,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753999659,"August 1, 2025 12:07 AM",000024318174,7 hours
ZvnYAr6NCjVK3g9H,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753999014,"July 31, 2025 11:56 PM",000014600034,4 hours
btVDpjvwkA3PJf7N,ptr 31/07/2025,Personal Logs,Trinitehh,Public,1753996728,"July 31, 2025 11:18 PM",000012565774,3 hours
RCwG2AQ3YqK4XM9T,16 Flood Dotc,Personal Logs,Thorrack,Public,1753996410,"July 31, 2025 11:13 PM",000002030776,34 minutes
ztfCNH6QRJcq1YkM,Mythic+ Season 3,Personal Logs,icewind322,Public,1753994710,"July 31, 2025 10:45 PM",000008154993,2 hours
LRkY2xT6KpN4AQb1,Mythic+ Season 3,Personal Logs,vadan,Public,1753979550,"July 31, 2025 6:32 PM",000007427671,2 hours
DbWLf4H6MYhNKv3A,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753977870,"July 31, 2025 6:04 PM",000002486053,41 minutes
6YDMhT3PxVNbd8mR,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753976988,"July 31, 2025 5:49 PM",000001106560,18 minutes
L7q8bhVKmw6xtfnZ,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753976965,"July 31, 2025 5:49 PM",000001576678,26 minutes
aHr4YQ2WcAykh7PJ,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753976063,"July 31, 2025 5:34 PM",000000674884,11 minutes
TvDqb3Lyh6B8kZz7,Mythic+ Season 3,Personal Logs,Kevybevy,Public,1753974758,"July 31, 2025 5:12 PM",000010903420,3 hours
1Zcn6fHTgLxMKAzr,ptr 31/07/2025,Personal Logs,Trinitehh,Public,1753970782,"July 31, 2025 4:06 PM",000006232725,2 hours
Ky9Vhv2PXWZ6QqnR,Mythic+ Season 3,Personal Logs,Stαbbyfaceδ,Public,1753969154,"July 31, 2025 3:39 PM",000072627219,20 hours
CRMcvzX1A8GDh2nk,Mythic+ Season 3,Personal Logs,jbw8229,Public,1753957825,"July 31, 2025 12:30 PM",000012415241,3 hours
KCfGgdYyx9nhMWRj,Mythic+ Season 3,Personal Logs,vadan,Public,1753955104,"July 31, 2025 11:45 AM",000005156252,an hour
ZCNhYtQJ1kGcjXnz,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753951869,"July 31, 2025 10:51 AM",000010036529,3 hours
Rcnfmt6vP9pbDBrw,Mythic+ Season 3,Personal Logs,Leamonde,Public,1753950560,"July 31, 2025 10:29 AM",000005302214,an hour
kRqxGNABVLWC2nyf,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753943446,"July 31, 2025 8:30 AM",000005344888,an hour
28QCMT3Rdpv6Pkft,Mythic+ Season 3,Personal Logs,Kartson,Public,1753943366,"July 31, 2025 8:29 AM",000017145868,5 hours
JR4xmHAP17cY93Kv,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753933894,"July 31, 2025 5:51 AM",000040127795,11 hours
P8gq6GyLZFXDhYAN,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753932289,"July 31, 2025 5:24 AM",000034565235,10 hours
FCx7wBVgtjX1HGYm,log wednesday,Personal Logs,Zorjeff,Public,1753928160,"July 31, 2025 4:16 AM",000044028651,12 hours
Ty8D3k4m9nVvZX1f,.,Personal Logs,Suhh7,Public,1753925868,"July 31, 2025 3:37 AM",000003311626,an hour
KqYCbdJm9tzFALPR,Mythic+ Season 3,Personal Logs,JayZonday,Public,1753924133,"July 31, 2025 3:08 AM",000034393896,10 hours
ckj7V6vTAh2rQtZd,ptr xd xd xd5,Personal Logs,Nice,Public,1753917114,"July 31, 2025 1:11 AM",000014415788,4 hours
DfJMmC1nGXby69PH,15 Floodgate,Personal Logs,Thorrack,Public,1753912330,"July 30, 2025 11:52 PM",000002480366,41 minutes
93M6xfAbPdwazyHt,ptr xd xd xd4,Personal Logs,Nice,Public,1753911417,"July 30, 2025 11:36 PM",000008872460,2 hours
MpCTHP8tncrD6fBd,Mythic+ Season 3,Personal Logs,juticed,Public,1753906678,"July 30, 2025 10:17 PM",000011271638,3 hours
DaM6rYJ2gFd8CQkx,Mythic+ Season 3,Personal Logs,juticed,Public,1753906578,"July 30, 2025 10:16 PM",000024311839,7 hours
mQAzD4JaNMLRvY1p,Mythic+ Season 3,Personal Logs,Allakatter,Public,1753906388,"July 30, 2025 10:13 PM",000005888176,2 hours
Fy7r3BTZ1h2fAnWp,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753902669,"July 30, 2025 9:11 PM",000011701109,3 hours
byBKAg4r7G2WmdFY,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753899809,"July 30, 2025 8:23 PM",000040025276,11 hours
dGNzRB3ykn76vb48,Mythic+ Season 3,Personal Logs,Andronico,Public,1753895912,"July 30, 2025 7:18 PM",000005163356,an hour
BX4RaphndC978yTG,Mythic+ Season 3,Personal Logs,vadan,Public,1753881688,"July 30, 2025 3:21 PM",000010525849,3 hours
FWP1jYGDQkZ3NMt9,16zha,Personal Logs,美团搜担担面,Public,1753869540,"July 30, 2025 11:59 AM",000006805869,2 hours
Gv8yZmCkzV3J71rb,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753865991,"July 30, 2025 10:59 AM",000008197193,2 hours
AVrKXy1RWdnDBpTM,Mythic+ Season 3,Personal Logs,Zolur,Public,1753853314,"July 30, 2025 7:28 AM",000012152994,3 hours
YvhVBJ7zcbN1xjrp,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753841705,"July 30, 2025 4:15 AM",000004062899,an hour
z7RmdM8kfJVv6pjn,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753841669,"July 30, 2025 4:14 AM",000004062899,an hour
LHKVMRh3bNFryf1C,Mythic+ Season 3,Personal Logs,Qiaoling,Public,1753240123,"July 23, 2025 5:08 AM",000013154213,4 hours
Lk43NWtqPwgvby21,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753233578,"July 23, 2025 3:19 AM",000013531813,4 hours
wjaVm78kFGZANcMy,ptr 22/07/2025,Personal Logs,Trinitehh,Public,1753219292,"July 22, 2025 11:21 PM",000003907772,an hour
hpx7yN6KHwb3djMB,Mythic+ Season 3,Personal Logs,vadan,Public,1753216563,"July 22, 2025 10:36 PM",000001598493,27 minutes
h4TrxbCjgvzfqQ12,Mythic+ Season 3,Personal Logs,vadan,Public,1753212451,"July 22, 2025 9:27 PM",000018211208,5 hours
Zmr7ajAhMfbtLXqk,Mythic+ Season 3,Personal Logs,vadan,Public,1753212292,"July 22, 2025 9:24 PM",000001593612,27 minutes
mcbYQLFaRA8VPjr3,22.07 - ptr,Personal Logs,ghurd,Public,1753209240,"July 22, 2025 8:34 PM",000005801037,2 hours
vyHcLNWzYPpTZ2Xh,Mythic+ Season 3,Personal Logs,arteen23,Public,1753206185,"July 22, 2025 7:43 PM",000005115494,an hour
Dq2gMfK3TQNyjGHY,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753206156,"July 22, 2025 7:42 PM",000002385088,40 minutes
HjkRwK7Yq9r38cPt,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753206152,"July 22, 2025 7:42 PM",000012675027,4 hours
ND69kabL8GcKT4Mp,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753205563,"July 22, 2025 7:32 PM",000026594233,7 hours
apCNymHD9GTZ3Vqb,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753190923,"July 22, 2025 3:28 PM",000011881843,3 hours
aFbRzPxXd2tTVW6Q,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753189139,"July 22, 2025 2:58 PM",000010155886,3 hours
c3VkCLqrFpXv1HnM,Mythic+ Season 3,Personal Logs,vadan,Public,1753188637,"July 22, 2025 2:50 PM",000002401899,40 minutes
w8mAtjLBaqvncKXb,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753185173,"July 22, 2025 1:52 PM",000006187091,2 hours
Vcmh7LXRJNnABqj4,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753185110,"July 22, 2025 1:51 PM",000005570761,2 hours
NcVg3RW1hC6ntXHq,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753184078,"July 22, 2025 1:34 PM",000004688055,an hour
zVK9R4a7N2DcCrbB,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753182740,"July 22, 2025 1:12 PM",000003481320,an hour
HzJF8RWNT6X4xGYv,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1753181459,"July 22, 2025 12:50 PM",000001685116,28 minutes
ZAmHQkMB9xKdtvgC,Mythic+ Season 3,Personal Logs,juticed,Public,1753175351,"July 22, 2025 11:09 AM",000012335150,3 hours
r6jaFBvVcXA3QgZK,DKT 15水闸15圆顶,Personal Logs,Windfire,Public,1753172668,"July 22, 2025 10:24 AM",000010754048,3 hours
fyt9vHYVTbcCFAZg,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753160014,"July 22, 2025 6:53 AM",000011023334,3 hours
pb7QFH9BxJmGZcRw,14 Floodgate Dotc Ripweaving,Personal Logs,Thorrack,Public,1753159392,"July 22, 2025 6:43 AM",000001670381,28 minutes
YMBXxyGpzr37FZwh,ptr keys,Personal Logs,BergGoodWower,Public,1753157702,"July 22, 2025 6:15 AM",000013658978,4 hours
2HMNPnvmqTyKC6aZ,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753151641,"July 22, 2025 4:34 AM",000030124781,8 hours
3BnwxcXFRqPW2968,PTR monday,Personal Logs,Zorjeff,Public,1753140958,"July 22, 2025 1:35 AM",000010697970,3 hours
6B2qM3TcYftxFJpK,PTR monday,Personal Logs,Zorjeff,Public,1753139614,"July 22, 2025 1:13 AM",000031319033,9 hours
G9jMdpgq7A3vKTmc,Mythic+ Season 3,Personal Logs,Allakatter,Public,1753135843,"July 22, 2025 12:10 AM",000039522834,11 hours
74qpZxNdRAj9MF8W,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753134804,"July 21, 2025 11:53 PM",000013528825,4 hours
VC24GnywdFBPtcpZ,ptr stuff 21/07/2025,Personal Logs,Trinitehh,Public,1753134486,"July 21, 2025 11:48 PM",000003121717,an hour
PwKBV8nfDF7cXMt4,ptr stuff 21/07/2025,Personal Logs,Trinitehh,Public,1753127267,"July 21, 2025 9:47 PM",000004691312,an hour
AYgzCHyDvKkNGrdm,Mythic+ Season 3,Personal Logs,unbrokenfealty,Public,1753127129,"July 21, 2025 9:45 PM",000006180438,2 hours
vW2k8TqQgVfAhJyC,ptr stuff 21/07/2025,Personal Logs,Trinitehh,Public,1753122611,"July 21, 2025 8:30 PM",000003360816,an hour
BqZWF9ch4nkHCAgr,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753112976,"July 21, 2025 5:49 PM",000003731795,an hour
Zp6V2hARaxXtLjBg,Mythic+ Season 3,Personal Logs,Foolseal,Public,1753095627,"July 21, 2025 1:00 PM",000008559685,2 hours
Vy36DdTgMRWraGxq,Mythic+ Season 3,Personal Logs,juticed,Public,1753091284,"July 21, 2025 11:48 AM",000021614090,6 hours
TCzrKkW1NQvXnDxJ,Mythic+ Season 3,Personal Logs,juticed,Public,1753088649,"July 21, 2025 11:04 AM",000019038611,5 hours
kpn4xFYGQKTH8A1D,Mythic+ Season 3,Personal Logs,1universe,Public,1753078454,"July 21, 2025 8:14 AM",000004285063,an hour
c7GTyF2nX1J9zxwa,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753068615,"July 21, 2025 5:30 AM",000005608495,2 hours
3Arz2FntT9pkW8mV,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753064880,"July 21, 2025 4:28 AM",000010102578,3 hours
ZxFQ9HtcXVRMNLWG,Mythic+ Season 3,Personal Logs,Idsapdat1,Public,1753060635,"July 21, 2025 3:17 AM",000016805596,5 hours
HCyTzpPBdw6aYmGA,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753037913,"July 20, 2025 8:58 PM",000005244802,an hour
ZJx1MkNV4RyDAbwK,Floodgate and Dawnbreaker +14s Bear,Personal Logs,healsforcash,Public,1753037414,"July 20, 2025 8:50 PM",000003516323,an hour
3yhTJXjgQPMD2ZBa,Mythic+ Season 3,Personal Logs,momokido,Public,1753034961,"July 20, 2025 8:09 PM",000002112719,35 minutes
fnxcHzPNADjaqKYh,Mythic+ Season 3,Personal Logs,vadan,Public,1753033216,"July 20, 2025 7:40 PM",000003806161,an hour
91NA8JrHfPtVD63q,Mythic+ Season 3,Personal Logs,aaronjlilla,Public,1753033094,"July 20, 2025 7:38 PM",000012453565,3 hours
qmja9PczFxAr3WT1,Mythic+ Season 3,Count Cave,crippsys,Public,1753027425,"July 20, 2025 6:03 PM",000001235655,21 minutes
jpYAhLHQMFz4xGT9,ptr m+,Personal Logs,TomElvis,Public,1753026540,"July 20, 2025 5:49 PM",000013453720,4 hours
rkJxWynKbqP9ALat,ptr day 2,Personal Logs,Trinitehh,Public,1753026209,"July 20, 2025 5:43 PM",000002041834,34 minutes
YXJjRGLDkt2fpzhv,Mythic+ Season 3,Personal Logs,vadan,Public,1753024147,"July 20, 2025 5:09 PM",000003725530,an hour
VkabpZhFr6TqR2MN,250720 FLOOD +15 MM,Personal Logs,Umbrellas,Public,1753024069,"July 20, 2025 5:07 PM",000003958741,an hour
JVdjRZp7CBDWgm4G,Mythic+ Season 3,Personal Logs,jassxqt,Public,1753008395,"July 20, 2025 12:46 PM",000005297575,an hour
8gB1xhaHWpyvjw26,Mythic+ Season 3,Personal Logs,Voltrafy,Public,1752999510,"July 20, 2025 10:18 AM",000010254072,3 hours
8xma3zq2vyYHLjk4,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752991393,"July 20, 2025 8:03 AM",000005377081,an hour
