log_guid,fight_id,outcome,duration,duration_in_sec,wcl_boss_id,boss_text,boss_level,affix_icon,fight_time
Lk43NWtqPwgvby21,2,wipe,4:17,257,62773,Operation: Floodgate,,,3:03 PM
Lk43NWtqPwgvby21,3,wipe,20:28,1228,62773,Operation: Floodgate,,,3:08 PM
Lk43NWtqPwgvby21,4,wipe,26:45,1605,62773,Operation: Floodgate,,,3:28 PM
HjkRwK7Yq9r38cPt,6,wipe,30:54,1854,62773,Operation: Floodgate,,,4:37 PM
HjkRwK7Yq9r38cPt,7,wipe,2:54,174,62773,Operation: Floodgate,,,5:08 PM
HjkRwK7Yq9r38cPt,8,wipe,11:39,699,62773,Operation: Floodgate,,,5:11 PM
HjkRwK7Yq9r38cPt,9,wipe,12:47,767,62773,Operation: Floodgate,,,5:22 PM
HjkRwK7Yq9r38cPt,10,wipe,3:19,199,62773,Operation: Floodgate,,,5:35 PM
HjkRwK7Yq9r38cPt,11,wipe,8:40,520,62773,Operation: Floodgate,,,5:38 PM
HjkRwK7Yq9r38cPt,12,wipe,3:46,226,62773,Operation: Floodgate,,,5:47 PM
HjkRwK7Yq9r38cPt,13,wipe,4:05,245,62773,Operation: Floodgate,,,5:56 PM
ND69kabL8GcKT4Mp,1,wipe,21:15,1275,62773,Operation: Floodgate,,,12:15 PM
ND69kabL8GcKT4Mp,7,wipe,17:23,1043,62773,Operation: Floodgate,,,2:38 PM
ND69kabL8GcKT4Mp,30,wipe,24:37,1477,62773,Operation: Floodgate,,,7:06 PM
ZAmHQkMB9xKdtvgC,9,kill,28:41,1721,62773,Operation: Floodgate,,,8:18 PM
ZAmHQkMB9xKdtvgC,7,wipe,2:55,175,62773,Operation: Floodgate,,,7:59 PM
ZAmHQkMB9xKdtvgC,8,wipe,15:49,949,62773,Operation: Floodgate,,,8:02 PM
fyt9vHYVTbcCFAZg,,kill,27:00,1620,62773,Operation: Floodgate,14,Fortified,6:15 AM
YMBXxyGpzr37FZwh,7,kill,33:18,1998,62773,Operation: Floodgate,,,4:55 AM
YMBXxyGpzr37FZwh,5,wipe,2:52,172,62773,Operation: Floodgate,,,4:25 AM
YMBXxyGpzr37FZwh,6,wipe,15:29,929,62773,Operation: Floodgate,,,4:27 AM
2HMNPnvmqTyKC6aZ,22,kill,28:42,1722,62773,Operation: Floodgate,,,4:05 AM
2HMNPnvmqTyKC6aZ,9,wipe,11:09,669,62773,Operation: Floodgate,,,12:16 AM
2HMNPnvmqTyKC6aZ,10,wipe,19:46,1186,62773,Operation: Floodgate,,,12:27 AM
2HMNPnvmqTyKC6aZ,19,wipe,3:46,226,62773,Operation: Floodgate,,,3:46 AM
2HMNPnvmqTyKC6aZ,20,wipe,5:26,326,62773,Operation: Floodgate,,,3:50 AM
2HMNPnvmqTyKC6aZ,21,wipe,9:35,575,62773,Operation: Floodgate,,,3:55 AM
6B2qM3TcYftxFJpK,6,kill,38:24,2304,62773,Operation: Floodgate,,,6:34 PM
6B2qM3TcYftxFJpK,23,wipe,2:20,140,62773,Operation: Floodgate,,,11:44 PM
6B2qM3TcYftxFJpK,24,wipe,5:08,308,62773,Operation: Floodgate,,,11:46 PM
6B2qM3TcYftxFJpK,25,wipe,4:56,296,62773,Operation: Floodgate,,,11:54 PM
6B2qM3TcYftxFJpK,26,wipe,2:29,149,62773,Operation: Floodgate,,,11:59 PM
6B2qM3TcYftxFJpK,27,wipe,4:00,240,62773,Operation: Floodgate,,,12:02 AM
6B2qM3TcYftxFJpK,28,wipe,0:51,51,62773,Operation: Floodgate,,,12:06 AM
6B2qM3TcYftxFJpK,29,wipe,15:27,927,62773,Operation: Floodgate,,,12:10 AM
6B2qM3TcYftxFJpK,30,wipe,30:14,1814,62773,Operation: Floodgate,,,12:36 AM
G9jMdpgq7A3vKTmc,5,kill,25:25,1525,62773,Operation: Floodgate,,,2:38 PM
G9jMdpgq7A3vKTmc,9,kill,24:58,1498,62773,Operation: Floodgate,,,11:46 PM
G9jMdpgq7A3vKTmc,3,wipe,1:30,90,62773,Operation: Floodgate,,,2:28 PM
Vy36DdTgMRWraGxq,4,wipe,3:26,206,62773,Operation: Floodgate,,,8:26 AM
Vy36DdTgMRWraGxq,5,wipe,11:27,687,62773,Operation: Floodgate,,,8:29 AM
Vy36DdTgMRWraGxq,6,wipe,8:09,489,62773,Operation: Floodgate,,,8:49 AM
Vy36DdTgMRWraGxq,7,wipe,3:53,233,62773,Operation: Floodgate,,,8:57 AM
Vy36DdTgMRWraGxq,8,wipe,4:41,281,62773,Operation: Floodgate,,,9:01 AM
Vy36DdTgMRWraGxq,9,wipe,3:56,236,62773,Operation: Floodgate,,,9:06 AM
Vy36DdTgMRWraGxq,10,wipe,7:30,450,62773,Operation: Floodgate,,,9:10 AM
Vy36DdTgMRWraGxq,11,wipe,2:21,141,62773,Operation: Floodgate,,,9:20 AM
TCzrKkW1NQvXnDxJ,4,wipe,3:26,206,62773,Operation: Floodgate,,,8:26 AM
TCzrKkW1NQvXnDxJ,5,wipe,11:27,687,62773,Operation: Floodgate,,,8:29 AM
TCzrKkW1NQvXnDxJ,6,wipe,8:09,489,62773,Operation: Floodgate,,,8:49 AM
TCzrKkW1NQvXnDxJ,7,wipe,3:53,233,62773,Operation: Floodgate,,,8:57 AM
TCzrKkW1NQvXnDxJ,8,wipe,4:41,281,62773,Operation: Floodgate,,,9:01 AM
TCzrKkW1NQvXnDxJ,9,wipe,3:56,236,62773,Operation: Floodgate,,,9:06 AM
TCzrKkW1NQvXnDxJ,10,wipe,7:30,450,62773,Operation: Floodgate,,,9:10 AM
TCzrKkW1NQvXnDxJ,11,wipe,2:21,141,62773,Operation: Floodgate,,,9:20 AM
3Arz2FntT9pkW8mV,,kill,34:43,2083,62773,Operation: Floodgate,17,Tyrannical,3:49 AM
91NA8JrHfPtVD63q,3,kill,30:44,1844,62773,Operation: Floodgate,,,4:21 PM
91NA8JrHfPtVD63q,2,wipe,4:20,260,62773,Operation: Floodgate,,,4:15 PM
jpYAhLHQMFz4xGT9,3,kill,27:03,1623,62773,Operation: Floodgate,,,2:33 PM
jpYAhLHQMFz4xGT9,2,wipe,4:33,273,62773,Operation: Floodgate,,,2:28 PM
8gB1xhaHWpyvjw26,,kill,37:57,2277,62773,Operation: Floodgate,14,Fortified,10:15 PM
8xma3zq2vyYHLjk4,,kill,27:49,1669,62773,Operation: Floodgate,13,Fortified,6:33 AM
FQc4tbYGMvRVDg9p,3,wipe,3:05,185,62773,Operation: Floodgate,,,2:59 AM
FQc4tbYGMvRVDg9p,4,wipe,29:18,1758,62773,Operation: Floodgate,,,3:02 AM
G8nvB3jTbXz7LDYr,1,wipe,6:10,370,62773,Operation: Floodgate,,,2:21 AM
G8nvB3jTbXz7LDYr,2,wipe,9:10,550,62773,Operation: Floodgate,,,2:28 AM
G8nvB3jTbXz7LDYr,8,wipe,14:43,883,62773,Operation: Floodgate,,,4:11 AM
G8nvB3jTbXz7LDYr,9,wipe,20:45,1245,62773,Operation: Floodgate,,,4:25 AM
G8nvB3jTbXz7LDYr,10,wipe,4:09,249,62773,Operation: Floodgate,,,4:46 AM
XDPyhYQrbxjVvw73,14,kill,26:15,1575,62773,Operation: Floodgate,,,7:44 PM
XDPyhYQrbxjVvw73,11,wipe,4:06,246,62773,Operation: Floodgate,,,7:24 PM
XDPyhYQrbxjVvw73,12,wipe,9:38,578,62773,Operation: Floodgate,,,7:28 PM
XDPyhYQrbxjVvw73,13,wipe,6:21,381,62773,Operation: Floodgate,,,7:38 PM
71bkxncVwgTPz2Fa,5,kill,29:03,1743,62773,Operation: Floodgate,,,1:16 PM
71bkxncVwgTPz2Fa,2,wipe,2:51,171,62773,Operation: Floodgate,,,1:01 PM
71bkxncVwgTPz2Fa,3,wipe,6:16,376,62773,Operation: Floodgate,,,1:04 PM
71bkxncVwgTPz2Fa,4,wipe,1:29,89,62773,Operation: Floodgate,,,1:10 PM
71bkxncVwgTPz2Fa,17,wipe,29:21,1761,62773,Operation: Floodgate,,,5:18 PM
71bkxncVwgTPz2Fa,23,wipe,2:30,150,62773,Operation: Floodgate,,,7:08 PM
71bkxncVwgTPz2Fa,24,wipe,9:04,544,62773,Operation: Floodgate,,,7:11 PM
71bkxncVwgTPz2Fa,25,wipe,2:03,123,62773,Operation: Floodgate,,,7:26 PM
71bkxncVwgTPz2Fa,26,wipe,7:32,452,62773,Operation: Floodgate,,,7:28 PM
71bkxncVwgTPz2Fa,27,wipe,3:32,212,62773,Operation: Floodgate,,,7:36 PM
71bkxncVwgTPz2Fa,28,wipe,29:07,1747,62773,Operation: Floodgate,,,7:48 PM
71bkxncVwgTPz2Fa,31,wipe,15:17,917,62773,Operation: Floodgate,,,11:22 PM
CTb2xq6YdZAQ3nka,,kill,35:09,2109,62773,Operation: Floodgate,14,Tyrannical,3:23 PM
8kdvPVzT3ytHBXbg,1,kill,36:37,2197,62773,Operation: Floodgate,,,2:17 PM
8kdvPVzT3ytHBXbg,2,kill,34:33,2073,62773,Operation: Floodgate,,,3:06 PM
8kdvPVzT3ytHBXbg,9,kill,29:18,1758,62773,Operation: Floodgate,,,5:12 PM
8kdvPVzT3ytHBXbg,6,wipe,13:00,780,62773,Operation: Floodgate,,,4:31 PM
8kdvPVzT3ytHBXbg,7,wipe,16:31,991,62773,Operation: Floodgate,,,4:44 PM
8kdvPVzT3ytHBXbg,8,wipe,4:28,268,62773,Operation: Floodgate,,,5:07 PM
8kdvPVzT3ytHBXbg,11,wipe,12:43,763,62773,Operation: Floodgate,,,6:58 PM
6z2k39yvPJDXpHLV,12,kill,31:38,1898,62773,Operation: Floodgate,,,6:10 PM
6z2k39yvPJDXpHLV,11,wipe,3:17,197,62773,Operation: Floodgate,,,6:07 PM
anLgHdvAJm2f8tqD,7,kill,29:18,1758,62773,Operation: Floodgate,,,5:12 PM
anLgHdvAJm2f8tqD,4,wipe,10:02,602,62773,Operation: Floodgate,,,4:31 PM
anLgHdvAJm2f8tqD,5,wipe,23:21,1401,62773,Operation: Floodgate,,,4:44 PM
anLgHdvAJm2f8tqD,6,wipe,4:29,269,62773,Operation: Floodgate,,,5:08 PM
gbPCLKMHAZr6BkYw,3,wipe,3:02,182,62773,Operation: Floodgate,,,2:45 PM
gbPCLKMHAZr6BkYw,4,wipe,9:39,579,62773,Operation: Floodgate,,,2:48 PM
pF2ky6PbxvdjN3Bm,17,kill,37:01,2221,62773,Operation: Floodgate,,,5:46 PM
pF2ky6PbxvdjN3Bm,7,wipe,2:43,163,62773,Operation: Floodgate,,,3:45 PM
pF2ky6PbxvdjN3Bm,8,wipe,39:38,2378,62773,Operation: Floodgate,,,3:48 PM
pF2ky6PbxvdjN3Bm,9,wipe,3:58,238,62773,Operation: Floodgate,,,4:28 PM
pF2ky6PbxvdjN3Bm,10,wipe,7:31,451,62773,Operation: Floodgate,,,4:32 PM
pF2ky6PbxvdjN3Bm,15,wipe,2:08,128,62773,Operation: Floodgate,,,5:41 PM
pF2ky6PbxvdjN3Bm,16,wipe,2:17,137,62773,Operation: Floodgate,,,5:43 PM
pF2ky6PbxvdjN3Bm,21,wipe,14:15,855,62773,Operation: Floodgate,,,7:34 PM
pF2ky6PbxvdjN3Bm,22,wipe,24:10,1450,62773,Operation: Floodgate,,,7:48 PM
Bqtc26pZxKCQgX31,,kill,32:47,1967,62773,Operation: Floodgate,14,Tyrannical,7:23 AM
xRCn1kA9KGt3prV6,,kill,26:25,1585,62773,Operation: Floodgate,12,Tyrannical,2:55 AM
7VLdhmrXgMtAbyjw,12,wipe,15:45,945,62773,Operation: Floodgate,,,8:50 PM
7VLdhmrXgMtAbyjw,13,wipe,2:21,141,62773,Operation: Floodgate,,,9:10 PM
7VLdhmrXgMtAbyjw,14,wipe,4:30,270,62773,Operation: Floodgate,,,9:12 PM
7VLdhmrXgMtAbyjw,15,wipe,16:32,992,62773,Operation: Floodgate,,,9:54 PM
7VLdhmrXgMtAbyjw,16,wipe,34:58,2098,62773,Operation: Floodgate,,,10:11 PM
ybVqak4JCL9cHQnX,19,wipe,2:40,160,62773,Operation: Floodgate,,,7:34 PM
ybVqak4JCL9cHQnX,20,wipe,7:52,472,62773,Operation: Floodgate,,,7:37 PM
ybVqak4JCL9cHQnX,21,wipe,6:20,380,62773,Operation: Floodgate,,,7:45 PM
fmwAHk27PpTCYy8N,2,kill,20:01,1201,62773,Operation: Floodgate,,,1:55 PM
fmwAHk27PpTCYy8N,1,wipe,5:59,359,62773,Operation: Floodgate,,,1:42 PM
fmwAHk27PpTCYy8N,10,wipe,2:41,161,62773,Operation: Floodgate,,,4:00 PM
fmwAHk27PpTCYy8N,11,wipe,4:07,247,62773,Operation: Floodgate,,,4:05 PM
Aqc3QM2rvV6gb4jp,,kill,37:18,2238,62773,Operation: Floodgate,16,Fortified,8:55 AM
kaqhmPQBW7fgrtw2,7,kill,28:45,1725,62773,Operation: Floodgate,,,11:11 AM
kaqhmPQBW7fgrtw2,6,wipe,7:54,474,62773,Operation: Floodgate,,,11:00 AM
B6QJ9CadY2RbA7yD,17,kill,41:28,2488,62773,Operation: Floodgate,,,3:30 AM
B6QJ9CadY2RbA7yD,14,wipe,3:46,226,62773,Operation: Floodgate,,,3:15 AM
B6QJ9CadY2RbA7yD,15,wipe,7:13,433,62773,Operation: Floodgate,,,3:19 AM
B6QJ9CadY2RbA7yD,16,wipe,3:25,205,62773,Operation: Floodgate,,,3:26 AM
Lkr4X2W8wy6RNbfq,,wipe,1:28,88,62773,Operation: Floodgate,14,Fortified,5:20 AM
4N9Y68Dwz1xRHXkr,16,kill,31:18,1878,62773,Operation: Floodgate,,,2:21 AM
4N9Y68Dwz1xRHXkr,9,wipe,25:01,1501,62773,Operation: Floodgate,,,12:55 AM
Z41hYVHTCpxXngB6,,wipe,39:51,2391,62773,Operation: Floodgate,14,Tyrannical,6:54 AM
7XCWfHj62B9wqbaP,16,kill,34:23,2063,62773,Operation: Floodgate,,,4:18 PM
7XCWfHj62B9wqbaP,13,wipe,12:13,733,62773,Operation: Floodgate,,,3:44 PM
7XCWfHj62B9wqbaP,14,wipe,16:14,974,62773,Operation: Floodgate,,,3:56 PM
7XCWfHj62B9wqbaP,15,wipe,2:02,122,62773,Operation: Floodgate,,,4:12 PM
aBPRZT6fzKV8JWyH,,kill,32:09,1929,62773,Operation: Floodgate,10,Xal'atath's Bargain: Devour,12:13 AM
43CRbf8at6zWpMA2,,wipe,0:00,0,62773,Operation: Floodgate,13,Fortified,4:43 AM
ZANVam8hrXG3k96v,6,wipe,15:45,945,62773,Operation: Floodgate,,,8:48 PM
ZANVam8hrXG3k96v,9,wipe,3:25,205,62773,Operation: Floodgate,,,10:22 PM
ZANVam8hrXG3k96v,10,wipe,5:05,305,62773,Operation: Floodgate,,,10:26 PM
ZANVam8hrXG3k96v,11,wipe,9:36,576,62773,Operation: Floodgate,,,10:31 PM
ZANVam8hrXG3k96v,12,wipe,7:52,472,62773,Operation: Floodgate,,,10:40 PM
ZANVam8hrXG3k96v,16,wipe,4:43,283,62773,Operation: Floodgate,,,11:37 PM
pfY3xvzC2gb8HWX7,5,kill,33:37,2017,62773,Operation: Floodgate,,,10:37 PM
pfY3xvzC2gb8HWX7,3,wipe,9:23,563,62773,Operation: Floodgate,,,10:16 PM
pfY3xvzC2gb8HWX7,4,wipe,1:42,102,62773,Operation: Floodgate,,,10:30 PM
f8rgC9N6PMRDBaWV,18,kill,29:09,1749,62773,Operation: Floodgate,,,8:11 PM
f8rgC9N6PMRDBaWV,1,wipe,20:16,1216,62773,Operation: Floodgate,,,3:17 PM
f8rgC9N6PMRDBaWV,2,wipe,4:48,288,62773,Operation: Floodgate,,,3:51 PM
f8rgC9N6PMRDBaWV,3,wipe,8:19,499,62773,Operation: Floodgate,,,3:56 PM
f8rgC9N6PMRDBaWV,4,wipe,2:26,146,62773,Operation: Floodgate,,,4:04 PM
f8rgC9N6PMRDBaWV,5,wipe,2:21,141,62773,Operation: Floodgate,,,4:07 PM
f8rgC9N6PMRDBaWV,6,wipe,7:18,438,62773,Operation: Floodgate,,,4:09 PM
f8rgC9N6PMRDBaWV,7,wipe,13:46,826,62773,Operation: Floodgate,,,4:16 PM
f8rgC9N6PMRDBaWV,23,wipe,3:25,205,62773,Operation: Floodgate,,,10:22 PM
f8rgC9N6PMRDBaWV,24,wipe,5:05,305,62773,Operation: Floodgate,,,10:25 PM
f8rgC9N6PMRDBaWV,25,wipe,9:36,576,62773,Operation: Floodgate,,,10:31 PM
f8rgC9N6PMRDBaWV,26,wipe,7:51,471,62773,Operation: Floodgate,,,10:40 PM
qdyP7nkfzQTg12Ca,,kill,29:09,1749,62773,Operation: Floodgate,15,Tyrannical,3:19 AM
7LKgDPfNYrXC1jwq,11,wipe,4:11,251,62773,Operation: Floodgate,,,10:45 PM
7LKgDPfNYrXC1jwq,12,wipe,29:44,1784,62773,Operation: Floodgate,,,10:49 PM
GTfLc9mhaZzApdrg,,kill,28:42,1722,62773,Operation: Floodgate,14,,9:28 PM
2qRQgtBAkVa4XK6j,3,kill,32:35,1955,62773,Operation: Floodgate,,,12:38 PM
2qRQgtBAkVa4XK6j,1,wipe,5:15,315,62773,Operation: Floodgate,,,12:09 PM
2qRQgtBAkVa4XK6j,2,wipe,3:09,189,62773,Operation: Floodgate,,,12:14 PM
hpxQRL6GbcVqNjFk,2,kill,59:09,3549,62773,Operation: Floodgate,,,7:43 AM
hpxQRL6GbcVqNjFk,1,wipe,2:18,138,62773,Operation: Floodgate,,,7:41 AM
xvZYKHfMnjycAWqk,,wipe,13:44,824,62773,Operation: Floodgate,15,Fortified,5:41 AM
jD92nF6g37tcCapW,2,kill,31:28,1888,62773,Operation: Floodgate,,,1:22 AM
jD92nF6g37tcCapW,1,wipe,3:08,188,62773,Operation: Floodgate,,,1:19 AM
YvqkRM3WCrdzAjQJ,2,kill,31:28,1888,62773,Operation: Floodgate,,,1:22 AM
YvqkRM3WCrdzAjQJ,1,wipe,3:08,188,62773,Operation: Floodgate,,,1:19 AM
zxTwjMk3VXtq6v2f,1,wipe,6:50,410,62773,Operation: Floodgate,,,11:52 PM
zxTwjMk3VXtq6v2f,5,wipe,1:26,86,62773,Operation: Floodgate,,,2:00 AM
zxTwjMk3VXtq6v2f,6,wipe,7:33,453,62773,Operation: Floodgate,,,2:01 AM
dVpJg7GzaCyckDNx,,kill,29:23,1763,62773,Operation: Floodgate,12,,5:35 PM
HaxZ7A14jfn6TDzc,,wipe,27:40,1660,62773,Operation: Floodgate,17,Tyrannical,2:29 PM
ZyvAG8xCDmjRzhTN,,kill,37:15,2235,62773,Operation: Floodgate,16,Tyrannical,7:47 AM
a3FQfrPCvLD6zb1J,,kill,29:49,1789,62773,Operation: Floodgate,15,Fortified,11:51 AM
