log_guid,fight_id,outcome,duration,duration_in_sec,wcl_boss_id,boss_text,zone_name,boss_level,affix_icon,fight_time
Kk1QTx96nzvZXGLV,1,wipe,11:18,678,12662,Hallowfall,Hallowfall,,,8:33 AM
Kk1QTx96nzvZXGLV,2,wipe,23:44,1424,12662,Hallowfall,Hallowfall,,,8:45 AM
D3LWBjnCR6af7pgA,,wipe,30:47,1847,12662,Hallowfall,Hallowfall,12,Fortified,5:41 PM
JYfKt3Aph6QW8cGV,,kill,47:22,2842,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Ascendant,3:47 AM
pNM81VhX7bY2t4yC,,wipe,23:06,1386,12662,Hallowfall,Hallowfall,12,Tyrannical,12:24 AM
9jYGbwXga1JDKcyr,11,kill,43:25,2605,12662,Hallowfall,Hallowfall,,,12:05 PM
9jYGbwXga1JDKcyr,10,wipe,2:35,155,12662,Hallowfall,Hallowfall,,,12:02 PM
4Ck7GyKZrf23WTzw,,kill,43:46,2626,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Frenzied,6:47 PM
dQ7htfzN3xRy6Vgk,,kill,28:39,1719,12662,Hallowfall,Hallowfall,8,Xal'atath's Bargain: Frenzied,6:10 PM
hMtXzd6mf7RGkZWB,,kill,29:16,1756,12662,Hallowfall,Hallowfall,7,Xal'atath's Bargain: Ascendant,12:39 PM
Fv3Lh7HqcmNXG4KM,,kill,54:23,3263,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Ascendant,5:01 PM
ktpLPAYRCgNfaGxT,4,kill,1:39:40,5980,12662,Hallowfall,Hallowfall,,,6:23 PM
ktpLPAYRCgNfaGxT,3,wipe,10:36,636,12662,Hallowfall,Hallowfall,,,6:13 PM
gpP4XxH6KrtBjDvR,,kill,28:40,1720,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Ascendant,11:43 AM
Gdpx1LjgqWJnav73,,wipe,4:41,281,12662,Hallowfall,Hallowfall,6,Xal'atath's Bargain: Ascendant,5:25 PM
bCkdF72crKzxnGwj,,kill,1:09:35,4175,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Ascendant,5:03 PM
acrQ3hLwdk71DXW9,,kill,32:23,1943,12662,Hallowfall,Hallowfall,7,Xal'atath's Bargain: Frenzied,11:42 AM
XTawmrPDCW6nk47f,,wipe,1:02:25,3745,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Ascendant,11:10 PM
bBWt8X7vRaMZLm6D,,wipe,18:49,1129,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Frenzied,3:55 AM
cBHDyTFZpNYCzvjK,,kill,30:54,1854,12662,Hallowfall,Hallowfall,4,Fortified,2:30 PM
GxqjDtnBCZzhH6cJ,,kill,32:33,1953,12662,Hallowfall,Hallowfall,4,Tyrannical,5:17 AM
jwNt3aM9vBbWGQpd,,kill,32:33,1953,12662,Hallowfall,Hallowfall,4,Tyrannical,5:17 AM
CNt8yjzmHdZr6WKD,,kill,30:29,1829,12662,Hallowfall,Hallowfall,7,Fortified,2:56 PM
72QGRBP8bVknFmNy,,kill,37:48,2268,12662,Hallowfall,Hallowfall,3,Tyrannical,3:16 PM
a9ZrFktJ67Wg4PAn,,kill,41:57,2517,12662,Hallowfall,Hallowfall,5,Fortified,6:02 PM
LYAb1h4tkmQGc7KJ,,wipe,51:12,3072,12662,Hallowfall,Hallowfall,3,Tyrannical,3:43 PM
p43ZAchyK7xHqtnj,4,kill,21:16,1276,12662,Hallowfall,Hallowfall,,,4:35 AM
p43ZAchyK7xHqtnj,3,wipe,42:36,2556,12662,Hallowfall,Hallowfall,,,3:52 AM
3b4yhHcTaMf7vRCA,7,kill,45:44,2744,12662,Hallowfall,Hallowfall,,,1:04 PM
3b4yhHcTaMf7vRCA,5,wipe,12:05,725,12662,Hallowfall,Hallowfall,,,12:21 PM
KJmkXVRW3TLH4Cv2,,kill,42:38,2558,12662,Hallowfall,Hallowfall,4,Fortified,2:53 AM
yTjNZDMH6FQKP47k,,kill,27:36,1656,12662,Hallowfall,Hallowfall,4,Fortified,2:09 AM
XqtTy3GWFnzApaJc,,kill,32:03,1923,12662,Hallowfall,Hallowfall,4,Fortified,12:41 AM
xXnbk7MJYjZ6BKCq,,kill,48:16,2896,12662,Hallowfall,Hallowfall,11,Xal'atath's Bargain: Voidbound,6:49 AM
QPfWDyc6arzY8twL,,wipe,37:18,2238,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Voidbound,2:23 AM
1zFG9htYvyCkrbW4,,kill,49:48,2988,12662,Hallowfall,Hallowfall,5,Xal'atath's Bargain: Ascendant,4:44 AM
zXQtgRCP8daqcYbk,,wipe,3:55,235,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Voidbound,3:36 PM
aFQdXgntPGf1zR9m,1,wipe,4:27,267,12662,Hallowfall,Hallowfall,,,9:00 PM
aFQdXgntPGf1zR9m,2,wipe,3:30,210,12662,Hallowfall,Hallowfall,,,9:04 PM
aFQdXgntPGf1zR9m,3,wipe,34:19,2059,12662,Hallowfall,Hallowfall,,,9:08 PM
aFQdXgntPGf1zR9m,4,wipe,53:06,3186,12662,Hallowfall,Hallowfall,,,9:42 PM
aFQdXgntPGf1zR9m,1,wipe,4:27,267,12662,Hallowfall,Hallowfall,,,9:00 PM
aFQdXgntPGf1zR9m,2,wipe,3:30,210,12662,Hallowfall,Hallowfall,,,9:04 PM
aFQdXgntPGf1zR9m,3,wipe,34:19,2059,12662,Hallowfall,Hallowfall,,,9:08 PM
aFQdXgntPGf1zR9m,4,wipe,53:06,3186,12662,Hallowfall,Hallowfall,,,9:42 PM
gKvafNJwmH1D3LGZ,,kill,44:22,2662,12662,Hallowfall,Hallowfall,5,Xal'atath's Bargain: Ascendant,8:27 AM
GxgBbm4XL1hYtypa,,kill,36:07,2167,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Ascendant,5:19 AM
Dw7VjC9FmpxJy3Xv,,kill,43:46,2626,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Frenzied,6:47 PM
fyGhJCgH3ZjTL42v,,wipe,14:51,891,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Ascendant,3:55 AM
pYjFrDZntGV8H6wc,,kill,40:12,2412,12662,Hallowfall,Hallowfall,7,Xal'atath's Bargain: Ascendant,6:45 AM
hZLfAwjMg4Pa6H3n,,kill,44:18,2658,12662,Hallowfall,Hallowfall,10,Fortified,10:18 AM
CAV6jdzh8vBZGDKQ,5,wipe,35:18,2118,12662,Hallowfall,Hallowfall,,,4:00 PM
CAV6jdzh8vBZGDKQ,6,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,4:38 PM
CAV6jdzh8vBZGDKQ,7,wipe,9:20,560,12662,Hallowfall,Hallowfall,,,4:43 PM
CAV6jdzh8vBZGDKQ,9,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,5:20 PM
CAV6jdzh8vBZGDKQ,5,wipe,35:18,2118,12662,Hallowfall,Hallowfall,,,4:00 PM
CAV6jdzh8vBZGDKQ,6,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,4:38 PM
CAV6jdzh8vBZGDKQ,7,wipe,9:20,560,12662,Hallowfall,Hallowfall,,,4:43 PM
CAV6jdzh8vBZGDKQ,9,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,5:20 PM
fRp19ka4crYtnmzd,,kill,1:39:55,5995,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Frenzied,5:44 PM
rfvqbRtWhPXaJcV4,,kill,38:20,2300,12662,Hallowfall,Hallowfall,8,Xal'atath's Bargain: Ascendant,3:30 PM
HwfBK743qcgPRLx6,,kill,38:20,2300,12662,Hallowfall,Hallowfall,8,Xal'atath's Bargain: Ascendant,3:30 PM
PTcyDwRN2ha1z8fr,,kill,39:23,2363,12662,Hallowfall,Hallowfall,7,Fortified,4:47 AM
vzkCd6AaH1YKycBF,,kill,33:57,2037,12662,Hallowfall,Hallowfall,5,Fortified,3:32 PM
W1y7Cr3KmgpQzPTJ,,kill,1:00:13,3613,12662,Hallowfall,Hallowfall,2,Fortified,10:52 PM
HbnK23amhNALZzxg,,wipe,32:31,1951,12662,Hallowfall,Hallowfall,5,Fortified,4:04 AM
DTW6bcZyR1rqQhFv,,wipe,27:10,1630,12662,Hallowfall,Hallowfall,5,Fortified,4:48 PM
rCB4Qz9pn1DvhMVf,,kill,46:49,2809,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Voidbound,6:02 PM
B49JjWfpmhdYyLt8,1,wipe,5:51,351,12662,Hallowfall,Hallowfall,,,5:50 PM
B49JjWfpmhdYyLt8,2,wipe,29:13,1753,12662,Hallowfall,Hallowfall,,,5:56 PM
B49JjWfpmhdYyLt8,1,wipe,5:51,351,12662,Hallowfall,Hallowfall,,,5:50 PM
B49JjWfpmhdYyLt8,2,wipe,29:13,1753,12662,Hallowfall,Hallowfall,,,5:56 PM
ZRWDfLvJwKz8cy2A,,kill,45:24,2724,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Ascendant,10:12 PM
JKH8gC3GR6pzZMr4,,wipe,8:57,537,12662,Hallowfall,Hallowfall,2,Tyrannical,5:09 AM
Kb9rVBAFz3T2dxNW,,wipe,21:30,1290,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Ascendant,2:26 PM
QcN9n2mVG4B1hZxH,,kill,32:16,1936,12662,Hallowfall,Hallowfall,2,Fortified,5:50 AM
GBnd69rJFcygkRNL,,kill,1:17:11,4631,12662,Hallowfall,Hallowfall,10,Tyrannical,2:27 PM
R31dmNqxAhMKF8yQ,,kill,1:17:11,4631,12662,Hallowfall,Hallowfall,10,Tyrannical,2:27 PM
jpGYMJ43TwKagcnX,,wipe,15:53,953,12662,Hallowfall,Hallowfall,6,Tyrannical,7:28 PM
4xkR1pqnAwKYg8PG,3,kill,27:54,1674,12662,Hallowfall,Hallowfall,,,7:05 AM
4xkR1pqnAwKYg8PG,2,wipe,6:15,375,12662,Hallowfall,Hallowfall,,,6:58 AM
Gct3JCrgbY1pDX72,,wipe,17:45,1065,12662,Hallowfall,Hallowfall,3,Tyrannical,3:06 AM
Mptj64wTvKGFPXma,,kill,48:30,2910,12662,Hallowfall,Hallowfall,2,Tyrannical,11:16 PM
pcg4TkKx2anNJjM9,,kill,40:04,2404,12662,Hallowfall,Hallowfall,6,Fortified,12:20 AM
XG4yztRAgK3NM8Tq,,kill,34:11,2051,12662,Hallowfall,Hallowfall,3,Fortified,1:58 PM
k28ZfnFgxzhJMHq4,,wipe,1:09:39,4179,12662,Hallowfall,Hallowfall,6,Fortified,8:52 PM
vz8yHmXYRP7FxVW4,,kill,58:51,3531,12662,Hallowfall,Hallowfall,5,Fortified,1:53 AM
HQnrXFcKj8TBzCwJ,,wipe,31:33,1893,12662,Hallowfall,Hallowfall,7,Fortified,11:55 PM
rRKtJqHMDazcwmxk,,wipe,1:10:31,4231,12662,Hallowfall,Hallowfall,6,Xal'atath's Bargain: Voidbound,2:18 AM
cg4BqmxDJYn197NL,,wipe,1:10:31,4231,12662,Hallowfall,Hallowfall,6,Xal'atath's Bargain: Voidbound,2:18 AM
ALp3CxkbNX69jRW7,,wipe,9:28,568,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Ascendant,4:24 PM
tMDw1FyBQRT2jLrC,,wipe,1:02:39,3759,12662,Hallowfall,Hallowfall,5,Fortified,9:19 PM
7tRHVP3DNpWaFfmL,,wipe,6:33,393,12662,Hallowfall,Hallowfall,2,Xal'atath's Bargain: Voidbound,7:04 PM
K3z8BjCpMnXhgfyt,,wipe,1:01:01,3661,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Voidbound,3:41 PM
fbCVNZ1zD7BaFQ9K,,wipe,19:26,1166,12662,Hallowfall,Hallowfall,6,Xal'atath's Bargain: Ascendant,4:55 PM
FBZGwr1LHP28JRNz,,kill,34:00,2040,12662,Hallowfall,Hallowfall,11,Xal'atath's Bargain: Frenzied,10:54 PM
VJMqgc6fzDL7PjF1,2,kill,44:41,2681,12662,Hallowfall,Hallowfall,,,2:02 AM
VJMqgc6fzDL7PjF1,15,kill,17:24,1044,12662,Hallowfall,Hallowfall,,,5:16 AM
dY93tfgrZcyqaTjJ,1,wipe,9:33,573,12662,Hallowfall,Hallowfall,,,1:07 PM
dY93tfgrZcyqaTjJ,8,wipe,4:42,282,12662,Hallowfall,Hallowfall,,,8:50 PM
dY93tfgrZcyqaTjJ,9,wipe,9:59,599,12662,Hallowfall,Hallowfall,,,8:54 PM
dY93tfgrZcyqaTjJ,1,wipe,9:33,573,12662,Hallowfall,Hallowfall,,,1:07 PM
dY93tfgrZcyqaTjJ,8,wipe,4:42,282,12662,Hallowfall,Hallowfall,,,8:50 PM
dY93tfgrZcyqaTjJ,9,wipe,9:59,599,12662,Hallowfall,Hallowfall,,,8:54 PM
HjzTWthbaKVcyJ2f,2,wipe,4:26,266,12662,Hallowfall,Hallowfall,,,1:37 PM
HjzTWthbaKVcyJ2f,3,wipe,13:40,820,12662,Hallowfall,Hallowfall,,,1:41 PM
HjzTWthbaKVcyJ2f,2,wipe,4:26,266,12662,Hallowfall,Hallowfall,,,1:37 PM
HjzTWthbaKVcyJ2f,3,wipe,13:40,820,12662,Hallowfall,Hallowfall,,,1:41 PM
wZFBY29v8cfJHVjt,23,kill,1:25:32,5132,12662,Hallowfall,Hallowfall,,,9:33 PM
wZFBY29v8cfJHVjt,11,wipe,41:41,2501,12662,Hallowfall,Hallowfall,,,3:03 PM
wZFBY29v8cfJHVjt,12,wipe,1:24:47,5087,12662,Hallowfall,Hallowfall,,,3:48 PM
wZFBY29v8cfJHVjt,11,wipe,41:41,2501,12662,Hallowfall,Hallowfall,,,3:03 PM
wZFBY29v8cfJHVjt,12,wipe,1:24:47,5087,12662,Hallowfall,Hallowfall,,,3:48 PM
PDbWqhV6fXHRc9AB,2,kill,44:41,2681,12662,Hallowfall,Hallowfall,,,2:02 AM
PDbWqhV6fXHRc9AB,15,kill,17:24,1044,12662,Hallowfall,Hallowfall,,,5:16 AM
3Jqb2GAHQNKPL4R1,43,kill,44:41,2681,12662,Hallowfall,Hallowfall,,,2:02 AM
3Jqb2GAHQNKPL4R1,1,wipe,25:58,1558,12662,Hallowfall,Hallowfall,,,4:10 AM
39HMDJ7rfWwkYygK,,kill,37:40,2260,12662,Hallowfall,Hallowfall,7,Xal'atath's Bargain: Frenzied,8:27 AM
67CYknpwB1t8DmfK,2,wipe,34:21,2061,12662,Hallowfall,Hallowfall,,,3:18 PM
67CYknpwB1t8DmfK,5,wipe,59:47,3587,12662,Hallowfall,Hallowfall,,,4:40 PM
67CYknpwB1t8DmfK,2,wipe,34:21,2061,12662,Hallowfall,Hallowfall,,,3:18 PM
67CYknpwB1t8DmfK,5,wipe,59:47,3587,12662,Hallowfall,Hallowfall,,,4:40 PM
9Tm62at7LpyRg4Vk,3,kill,1:09:57,4197,12662,Hallowfall,Hallowfall,,,9:43 AM
9Tm62at7LpyRg4Vk,2,wipe,12:21,741,12662,Hallowfall,Hallowfall,,,9:31 AM
z4rL8qVKvbJ9Gant,,wipe,21:35,1295,12662,Hallowfall,Hallowfall,3,Tyrannical,6:19 PM
2bApwDjWK3RMdHNk,,wipe,21:35,1295,12662,Hallowfall,Hallowfall,3,Tyrannical,6:19 PM
6YyXrb2dckW34tGw,,kill,28:24,1704,12662,Hallowfall,Hallowfall,6,Fortified,7:38 AM
yCHfGVmwnMD4aQNr,,wipe,42:35,2555,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Ascendant,8:14 PM
pFkajn71f94m8Mhw,,wipe,42:35,2555,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Ascendant,8:14 PM
GdarD4Zt37PA2Ypq,,wipe,40:40,2440,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Voidbound,8:27 PM
NFRPwyqpfdBQArWz,,kill,35:53,2153,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Ascendant,11:09 PM
bdWYvt2nqKhNgZ7c,,kill,52:42,3162,12662,Hallowfall,Hallowfall,2,Fortified,10:42 PM
MwkdgCFGbN6D82zP,,kill,46:49,2809,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Voidbound,6:02 PM
NavJ2yrhwgKZbBHj,1,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,6:09 PM
NavJ2yrhwgKZbBHj,2,wipe,18:24,1104,12662,Hallowfall,Hallowfall,,,6:09 PM
NavJ2yrhwgKZbBHj,3,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,6:28 PM
NavJ2yrhwgKZbBHj,4,wipe,11:30,690,12662,Hallowfall,Hallowfall,,,6:28 PM
NavJ2yrhwgKZbBHj,5,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,6:40 PM
NavJ2yrhwgKZbBHj,6,wipe,36:42,2202,12662,Hallowfall,Hallowfall,,,6:40 PM
NavJ2yrhwgKZbBHj,1,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,6:09 PM
NavJ2yrhwgKZbBHj,2,wipe,18:24,1104,12662,Hallowfall,Hallowfall,,,6:09 PM
NavJ2yrhwgKZbBHj,3,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,6:28 PM
NavJ2yrhwgKZbBHj,4,wipe,11:30,690,12662,Hallowfall,Hallowfall,,,6:28 PM
NavJ2yrhwgKZbBHj,5,wipe,0:00,0,12662,Hallowfall,Hallowfall,,,6:40 PM
NavJ2yrhwgKZbBHj,6,wipe,36:42,2202,12662,Hallowfall,Hallowfall,,,6:40 PM
XJnhpaGAHQ2f8Nwb,,wipe,35:53,2153,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Oblivion,6:40 PM
7TznLQxYvCyJ1DcK,,kill,1:14:47,4487,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Oblivion,5:15 AM
HRPqjKt9ABdCQJkY,,wipe,1:49:19,6559,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Voidbound,6:34 AM
R13WdhYATvfmptC2,,wipe,36:35,2195,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Voidbound,7:30 PM
GV18pWFQyBzPdm7C,,wipe,0:00,0,12662,Hallowfall,Hallowfall,5,Xal'atath's Bargain: Voidbound,4:48 PM
4j7HbwM3VpDTGJdC,,wipe,0:17,17,12662,Hallowfall,Hallowfall,5,Xal'atath's Bargain: Voidbound,4:49 PM
mR41nwktYhAbVjdD,,wipe,1:52:03,6723,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Ascendant,4:44 AM
37d9f2rHFyBbjGQn,24,wipe,14:58,898,12662,Hallowfall,Hallowfall,,,2:29 AM
37d9f2rHFyBbjGQn,25,wipe,23:20,1400,12662,Hallowfall,Hallowfall,,,2:44 AM
37d9f2rHFyBbjGQn,24,wipe,14:58,898,12662,Hallowfall,Hallowfall,,,2:29 AM
37d9f2rHFyBbjGQn,25,wipe,23:20,1400,12662,Hallowfall,Hallowfall,,,2:44 AM
J46rjnyH1mDwYRQ8,,wipe,13:29,809,12662,Hallowfall,Hallowfall,6,Xal'atath's Bargain: Ascendant,11:30 PM
KPZmyx8rX3T9Qz1C,,wipe,3:16,196,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Voidbound,10:25 PM
mTRXqZVK1drWN73x,,wipe,16:43,1003,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Voidbound,7:21 AM
rNxmT98pMnqyV1Dt,1,wipe,47:50,2870,12662,Hallowfall,Hallowfall,,,4:02 PM
rNxmT98pMnqyV1Dt,2,wipe,3:57,237,12662,Hallowfall,Hallowfall,,,4:52 PM
rNxmT98pMnqyV1Dt,1,wipe,47:50,2870,12662,Hallowfall,Hallowfall,,,4:02 PM
rNxmT98pMnqyV1Dt,2,wipe,3:57,237,12662,Hallowfall,Hallowfall,,,4:52 PM
WnkDb3rGY2R6KhNv,,wipe,44:37,2677,12662,Hallowfall,Hallowfall,2,Xal'atath's Bargain: Voidbound,1:21 AM
K3kjDBpFYC4rAQgm,1,wipe,22:12,1332,12662,Hallowfall,Hallowfall,,,9:21 AM
K3kjDBpFYC4rAQgm,2,wipe,33:02,1982,12662,Hallowfall,Hallowfall,,,9:43 AM
K3kjDBpFYC4rAQgm,1,wipe,22:12,1332,12662,Hallowfall,Hallowfall,,,9:21 AM
K3kjDBpFYC4rAQgm,2,wipe,33:02,1982,12662,Hallowfall,Hallowfall,,,9:43 AM
zmLnFGQPpadC4AYb,,wipe,18:29,1109,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Ascendant,6:52 AM
C8cZ7dKxtaD6w2qX,,wipe,32:45,1965,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Ascendant,4:49 AM
h3QJV41pZatqjvmT,,wipe,1:38,98,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Voidbound,4:52 PM
Dp8qdmRyKwbTnQ6H,1,wipe,20:55,1255,12662,Hallowfall,Hallowfall,,,12:24 PM
Dp8qdmRyKwbTnQ6H,2,wipe,38:02,2282,12662,Hallowfall,Hallowfall,,,12:44 PM
Dp8qdmRyKwbTnQ6H,1,wipe,20:55,1255,12662,Hallowfall,Hallowfall,,,12:24 PM
Dp8qdmRyKwbTnQ6H,2,wipe,38:02,2282,12662,Hallowfall,Hallowfall,,,12:44 PM
Qyw9MvPn3TcrjHV1,,wipe,3:27,207,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Voidbound,1:51 AM
1JFH3ZTbWcQhjnMv,,kill,26:36,1596,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Frenzied,6:42 PM
nd4wYGAZVBr3HxC7,,wipe,20:57,1257,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Frenzied,10:24 PM
9qbRdK2ZhFYJfrVT,,wipe,7:00,420,12662,Hallowfall,Hallowfall,3,Fortified,10:49 PM
X9yfTW6h2zvFtLJa,,wipe,34:28,2068,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Frenzied,4:34 AM
mJnc4C6gZAhTwtHB,,wipe,40:38,2438,12662,Hallowfall,Hallowfall,5,Xal'atath's Bargain: Frenzied,1:28 AM
DHrw3cmRq9BKkbvV,,wipe,40:02,2402,12662,Hallowfall,Hallowfall,5,Xal'atath's Bargain: Frenzied,1:28 AM
a1Dz7jN4xKWLbHvC,2,kill,54:07,3247,12662,Hallowfall,Hallowfall,,,12:48 AM
a1Dz7jN4xKWLbHvC,1,wipe,30:33,1833,12662,Hallowfall,Hallowfall,,,2:36 AM
dYFBpHhm8cRCwVK1,,kill,33:01,1981,12662,Hallowfall,Hallowfall,5,Xal'atath's Bargain: Frenzied,9:27 PM
fzr9jwMLa6HFGkTN,1,kill,35:41,2141,12662,Hallowfall,Hallowfall,,,12:34 PM
fzr9jwMLa6HFGkTN,6,kill,33:31,2011,12662,Hallowfall,Hallowfall,,,4:01 PM
fzr9jwMLa6HFGkTN,5,wipe,1:02:09,3729,12662,Hallowfall,Hallowfall,,,2:59 PM
nc1JWykrK679G2Q3,1,wipe,7:04,424,12662,Hallowfall,Hallowfall,,,7:14 PM
nc1JWykrK679G2Q3,2,wipe,13:15,795,12662,Hallowfall,Hallowfall,,,7:21 PM
nc1JWykrK679G2Q3,3,wipe,15:28,928,12662,Hallowfall,Hallowfall,,,7:34 PM
nc1JWykrK679G2Q3,1,wipe,7:04,424,12662,Hallowfall,Hallowfall,,,7:14 PM
nc1JWykrK679G2Q3,2,wipe,13:15,795,12662,Hallowfall,Hallowfall,,,7:21 PM
nc1JWykrK679G2Q3,3,wipe,15:28,928,12662,Hallowfall,Hallowfall,,,7:34 PM
ZAga32JHdFnTrQmh,2,wipe,5:01,301,12662,Hallowfall,Hallowfall,,,12:53 PM
ZAga32JHdFnTrQmh,3,wipe,4:04,244,12662,Hallowfall,Hallowfall,,,12:58 PM
ZAga32JHdFnTrQmh,4,wipe,4:51,291,12662,Hallowfall,Hallowfall,,,1:03 PM
ZAga32JHdFnTrQmh,5,wipe,4:13,253,12662,Hallowfall,Hallowfall,,,1:07 PM
ZAga32JHdFnTrQmh,2,wipe,5:01,301,12662,Hallowfall,Hallowfall,,,12:53 PM
ZAga32JHdFnTrQmh,3,wipe,4:04,244,12662,Hallowfall,Hallowfall,,,12:58 PM
ZAga32JHdFnTrQmh,4,wipe,4:51,291,12662,Hallowfall,Hallowfall,,,1:03 PM
ZAga32JHdFnTrQmh,5,wipe,4:13,253,12662,Hallowfall,Hallowfall,,,1:07 PM
NBcJ7Gmq6YrXF1d9,,kill,33:13,1993,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Frenzied,6:16 PM
wF4j8Hg9kWM2XKva,,wipe,18:57,1137,12662,Hallowfall,Hallowfall,4,Xal'atath's Bargain: Frenzied,3:54 AM
hZbTHA7jwczVxMQ1,,wipe,2:54,174,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Ascendant,12:20 AM
