log_guid,fight_id,outcome,duration,duration_in_sec,wcl_boss_id,boss_text,zone_name,boss_level,affix_icon,fight_time
3QPh9b7vcZJ6zkYj,4,wipe,14:01,841,60670,Grim Batol,Grim Batol,,,1:29 PM
3QPh9b7vcZJ6zkYj,16,wipe,2:40,160,60670,Grim Batol,Grim Batol,,,6:35 PM
3QPh9b7vcZJ6zkYj,18,kill,30:09,1809,62286,The Necrotic Wake,The Necrotic Wake,,,7:30 PM
3QPh9b7vcZJ6zkYj,22,kill,33:57,2037,62286,The Necrotic Wake,The Necrotic Wake,,,8:52 PM
3QPh9b7vcZJ6zkYj,6,wipe,13:17,797,62286,The Necrotic Wake,The Necrotic Wake,,,2:35 PM
3QPh9b7vcZJ6zkYj,7,wipe,9:38,578,62286,The Necrotic Wake,The Necrotic Wake,,,2:48 PM
3QPh9b7vcZJ6zkYj,8,wipe,11:55,715,62286,The Necrotic Wake,The Necrotic Wake,,,2:58 PM
3QPh9b7vcZJ6zkYj,9,wipe,42:34,2554,62286,The Necrotic Wake,The Necrotic Wake,,,3:10 PM
3QPh9b7vcZJ6zkYj,21,wipe,2:42,162,62286,The Necrotic Wake,The Necrotic Wake,,,8:49 PM
3QPh9b7vcZJ6zkYj,26,wipe,1:11:56,4316,62286,The Necrotic Wake,The Necrotic Wake,,,12:47 AM
3QPh9b7vcZJ6zkYj,6,wipe,13:17,797,62286,The Necrotic Wake,The Necrotic Wake,,,2:35 PM
3QPh9b7vcZJ6zkYj,7,wipe,9:38,578,62286,The Necrotic Wake,The Necrotic Wake,,,2:48 PM
3QPh9b7vcZJ6zkYj,8,wipe,11:55,715,62286,The Necrotic Wake,The Necrotic Wake,,,2:58 PM
3QPh9b7vcZJ6zkYj,9,wipe,42:34,2554,62286,The Necrotic Wake,The Necrotic Wake,,,3:10 PM
3QPh9b7vcZJ6zkYj,21,wipe,2:42,162,62286,The Necrotic Wake,The Necrotic Wake,,,8:49 PM
3QPh9b7vcZJ6zkYj,26,wipe,1:11:56,4316,62286,The Necrotic Wake,The Necrotic Wake,,,12:47 AM
3QPh9b7vcZJ6zkYj,10,kill,41:16,2476,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:52 PM
3QPh9b7vcZJ6zkYj,15,kill,33:47,2027,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:57 PM
3QPh9b7vcZJ6zkYj,19,kill,34:22,2062,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:05 PM
3QPh9b7vcZJ6zkYj,25,kill,38:39,2319,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:58 PM
3QPh9b7vcZJ6zkYj,,kill,35:06,2106,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Oblivion,4:42 PM
3QPh9b7vcZJ6zkYj,,kill,31:29,1889,12652,The Stonevault,The Stonevault,10,Xal'atath's Bargain: Oblivion,5:18 PM
3QPh9b7vcZJ6zkYj,,wipe,49:08,2948,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Voidbound,9:31 PM
7LYkXfbhdCRwB94m,1,wipe,8:00,480,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,10:41 AM
7LYkXfbhdCRwB94m,2,wipe,2:29,149,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,10:49 AM
7LYkXfbhdCRwB94m,1,wipe,8:00,480,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,10:41 AM
7LYkXfbhdCRwB94m,2,wipe,2:29,149,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,10:49 AM
7LYkXfbhdCRwB94m,5,kill,41:27,2487,60670,Grim Batol,Grim Batol,,,1:43 PM
7LYkXfbhdCRwB94m,17,kill,33:40,2020,60670,Grim Batol,Grim Batol,,,6:37 PM
7LYkXfbhdCRwB94m,3,wipe,3:54,234,60670,Grim Batol,Grim Batol,,,1:25 PM
7LYkXfbhdCRwB94m,4,wipe,14:01,841,60670,Grim Batol,Grim Batol,,,1:29 PM
7LYkXfbhdCRwB94m,16,wipe,2:40,160,60670,Grim Batol,Grim Batol,,,6:35 PM
7LYkXfbhdCRwB94m,3,wipe,3:54,234,60670,Grim Batol,Grim Batol,,,1:25 PM
7LYkXfbhdCRwB94m,4,wipe,14:01,841,60670,Grim Batol,Grim Batol,,,1:29 PM
7LYkXfbhdCRwB94m,16,wipe,2:40,160,60670,Grim Batol,Grim Batol,,,6:35 PM
7LYkXfbhdCRwB94m,18,kill,30:09,1809,62286,The Necrotic Wake,The Necrotic Wake,,,7:30 PM
7LYkXfbhdCRwB94m,22,kill,33:57,2037,62286,The Necrotic Wake,The Necrotic Wake,,,8:52 PM
7LYkXfbhdCRwB94m,6,wipe,13:17,797,62286,The Necrotic Wake,The Necrotic Wake,,,2:35 PM
7LYkXfbhdCRwB94m,7,wipe,9:38,578,62286,The Necrotic Wake,The Necrotic Wake,,,2:48 PM
7LYkXfbhdCRwB94m,8,wipe,11:55,715,62286,The Necrotic Wake,The Necrotic Wake,,,2:58 PM
7LYkXfbhdCRwB94m,9,wipe,42:34,2554,62286,The Necrotic Wake,The Necrotic Wake,,,3:10 PM
7LYkXfbhdCRwB94m,21,wipe,2:42,162,62286,The Necrotic Wake,The Necrotic Wake,,,8:49 PM
7LYkXfbhdCRwB94m,26,wipe,1:11:56,4316,62286,The Necrotic Wake,The Necrotic Wake,,,12:47 AM
7LYkXfbhdCRwB94m,6,wipe,13:17,797,62286,The Necrotic Wake,The Necrotic Wake,,,2:35 PM
7LYkXfbhdCRwB94m,7,wipe,9:38,578,62286,The Necrotic Wake,The Necrotic Wake,,,2:48 PM
7LYkXfbhdCRwB94m,8,wipe,11:55,715,62286,The Necrotic Wake,The Necrotic Wake,,,2:58 PM
7LYkXfbhdCRwB94m,9,wipe,42:34,2554,62286,The Necrotic Wake,The Necrotic Wake,,,3:10 PM
7LYkXfbhdCRwB94m,21,wipe,2:42,162,62286,The Necrotic Wake,The Necrotic Wake,,,8:49 PM
7LYkXfbhdCRwB94m,26,wipe,1:11:56,4316,62286,The Necrotic Wake,The Necrotic Wake,,,12:47 AM
7LYkXfbhdCRwB94m,10,kill,41:16,2476,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:52 PM
7LYkXfbhdCRwB94m,15,kill,33:47,2027,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:57 PM
7LYkXfbhdCRwB94m,19,kill,34:22,2062,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:05 PM
7LYkXfbhdCRwB94m,25,kill,38:39,2319,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:58 PM
7LYkXfbhdCRwB94m,,kill,35:06,2106,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Oblivion,4:42 PM
7LYkXfbhdCRwB94m,,kill,31:29,1889,12652,The Stonevault,The Stonevault,10,Xal'atath's Bargain: Oblivion,5:18 PM
7LYkXfbhdCRwB94m,,wipe,49:08,2948,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Voidbound,9:31 PM
6JGRLMT8qpvQ4PVn,1,kill,35:53,2153,62286,The Necrotic Wake,The Necrotic Wake,,,1:47 AM
6JGRLMT8qpvQ4PVn,6,kill,56:01,3361,62286,The Necrotic Wake,The Necrotic Wake,,,7:24 AM
6JGRLMT8qpvQ4PVn,16,kill,46:31,2791,62286,The Necrotic Wake,The Necrotic Wake,,,9:54 AM
6JGRLMT8qpvQ4PVn,10,wipe,2:02,122,62286,The Necrotic Wake,The Necrotic Wake,,,9:37 AM
6JGRLMT8qpvQ4PVn,11,wipe,1:18,78,62286,The Necrotic Wake,The Necrotic Wake,,,9:39 AM
6JGRLMT8qpvQ4PVn,12,wipe,2:09,129,62286,The Necrotic Wake,The Necrotic Wake,,,9:41 AM
6JGRLMT8qpvQ4PVn,13,wipe,4:27,267,62286,The Necrotic Wake,The Necrotic Wake,,,9:43 AM
6JGRLMT8qpvQ4PVn,14,wipe,2:51,171,62286,The Necrotic Wake,The Necrotic Wake,,,9:47 AM
6JGRLMT8qpvQ4PVn,15,wipe,3:41,221,62286,The Necrotic Wake,The Necrotic Wake,,,9:50 AM
6JGRLMT8qpvQ4PVn,10,wipe,2:02,122,62286,The Necrotic Wake,The Necrotic Wake,,,9:37 AM
6JGRLMT8qpvQ4PVn,11,wipe,1:18,78,62286,The Necrotic Wake,The Necrotic Wake,,,9:39 AM
6JGRLMT8qpvQ4PVn,12,wipe,2:09,129,62286,The Necrotic Wake,The Necrotic Wake,,,9:41 AM
6JGRLMT8qpvQ4PVn,13,wipe,4:27,267,62286,The Necrotic Wake,The Necrotic Wake,,,9:43 AM
6JGRLMT8qpvQ4PVn,14,wipe,2:51,171,62286,The Necrotic Wake,The Necrotic Wake,,,9:47 AM
6JGRLMT8qpvQ4PVn,15,wipe,3:41,221,62286,The Necrotic Wake,The Necrotic Wake,,,9:50 AM
6JGRLMT8qpvQ4PVn,3,wipe,14:11,851,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:05 AM
6JGRLMT8qpvQ4PVn,4,wipe,11:08,668,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:19 AM
6JGRLMT8qpvQ4PVn,5,wipe,53:46,3226,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:30 AM
6JGRLMT8qpvQ4PVn,8,wipe,9:15,555,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:35 AM
6JGRLMT8qpvQ4PVn,9,wipe,52:28,3148,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:45 AM
6JGRLMT8qpvQ4PVn,3,wipe,14:11,851,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:05 AM
6JGRLMT8qpvQ4PVn,4,wipe,11:08,668,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:19 AM
6JGRLMT8qpvQ4PVn,5,wipe,53:46,3226,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:30 AM
6JGRLMT8qpvQ4PVn,8,wipe,9:15,555,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:35 AM
6JGRLMT8qpvQ4PVn,9,wipe,52:28,3148,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:45 AM
6JGRLMT8qpvQ4PVn,,wipe,54:57,3297,12652,The Stonevault,The Stonevault,10,Xal'atath's Bargain: Oblivion,10:43 AM
6JGRLMT8qpvQ4PVn,18,wipe,19:56,1196,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,11:38 AM
6JGRLMT8qpvQ4PVn,19,wipe,20:19,1219,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,11:58 AM
6JGRLMT8qpvQ4PVn,18,wipe,19:56,1196,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,11:38 AM
6JGRLMT8qpvQ4PVn,19,wipe,20:19,1219,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,11:58 AM
6JGRLMT8qpvQ4PVn,,wipe,41:37,2497,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Oblivion,1:27 PM
6JGRLMT8qpvQ4PVn,,kill,38:49,2329,12669,City of Threads,City of Threads,10,Xal'atath's Bargain: Oblivion,2:09 PM
mqp8QJdrGCFgRx1W,,wipe,0:00,0,12662,Hallowfall,Hallowfall,10,Xal'atath's Bargain: Oblivion,12:25 AM
mqp8QJdrGCFgRx1W,,wipe,27:56,1676,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Oblivion,2:52 AM
mqp8QJdrGCFgRx1W,,kill,48:04,2884,12669,City of Threads,City of Threads,10,Xal'atath's Bargain: Oblivion,3:20 AM
wCpNcT8abfg6zjx1,10,kill,40:16,2416,62286,The Necrotic Wake,The Necrotic Wake,,,3:29 AM
wCpNcT8abfg6zjx1,6,wipe,10:04,604,62286,The Necrotic Wake,The Necrotic Wake,,,1:20 AM
wCpNcT8abfg6zjx1,7,wipe,22:32,1352,62286,The Necrotic Wake,The Necrotic Wake,,,1:30 AM
wCpNcT8abfg6zjx1,6,wipe,10:04,604,62286,The Necrotic Wake,The Necrotic Wake,,,1:20 AM
wCpNcT8abfg6zjx1,7,wipe,22:32,1352,62286,The Necrotic Wake,The Necrotic Wake,,,1:30 AM
wCpNcT8abfg6zjx1,,wipe,32:38,1958,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",8,Xal'atath's Bargain: Oblivion,1:53 AM
wCpNcT8abfg6zjx1,,wipe,1:03:12,3792,12652,The Stonevault,The Stonevault,5,Xal'atath's Bargain: Oblivion,2:26 AM
qpYtPH4bxgk2Cdhf,,wipe,42:02,2522,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Oblivion,5:21 PM
qpYtPH4bxgk2Cdhf,,wipe,44:33,2673,12652,The Stonevault,The Stonevault,10,Xal'atath's Bargain: Oblivion,6:03 PM
qpYtPH4bxgk2Cdhf,8,kill,52:47,3167,60670,Grim Batol,Grim Batol,,,6:48 PM
qpYtPH4bxgk2Cdhf,9,wipe,0:58,58,60670,Grim Batol,Grim Batol,,,7:42 PM
Vd2wgWQKA8zDaYM1,1,kill,28:42,1722,60670,Grim Batol,Grim Batol,,,1:05 AM
Vd2wgWQKA8zDaYM1,19,kill,27:22,1642,60670,Grim Batol,Grim Batol,,,5:12 AM
Vd2wgWQKA8zDaYM1,37,kill,47:36,2856,60670,Grim Batol,Grim Batol,,,3:40 AM
Vd2wgWQKA8zDaYM1,8,wipe,53:46,3226,60670,Grim Batol,Grim Batol,,,6:22 AM
Vd2wgWQKA8zDaYM1,15,wipe,13:03,783,60670,Grim Batol,Grim Batol,,,2:57 AM
Vd2wgWQKA8zDaYM1,34,wipe,26:29,1589,60670,Grim Batol,Grim Batol,,,6:38 AM
Vd2wgWQKA8zDaYM1,8,wipe,53:46,3226,60670,Grim Batol,Grim Batol,,,6:22 AM
Vd2wgWQKA8zDaYM1,15,wipe,13:03,783,60670,Grim Batol,Grim Batol,,,2:57 AM
Vd2wgWQKA8zDaYM1,34,wipe,26:29,1589,60670,Grim Batol,Grim Batol,,,6:38 AM
Vd2wgWQKA8zDaYM1,2,wipe,35:24,2124,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,1:49 AM
Vd2wgWQKA8zDaYM1,5,wipe,25:45,1545,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,4:28 AM
Vd2wgWQKA8zDaYM1,2,wipe,35:24,2124,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,1:49 AM
Vd2wgWQKA8zDaYM1,5,wipe,25:45,1545,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,4:28 AM
Vd2wgWQKA8zDaYM1,,wipe,55:52,3352,12662,Hallowfall,Hallowfall,3,Xal'atath's Bargain: Ascendant,2:25 AM
Vd2wgWQKA8zDaYM1,,wipe,27:26,1646,12652,The Stonevault,The Stonevault,3,Xal'atath's Bargain: Ascendant,3:20 AM
Vd2wgWQKA8zDaYM1,40,kill,34:04,2044,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:28 AM
Vd2wgWQKA8zDaYM1,6,wipe,27:28,1648,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:53 AM
Vd2wgWQKA8zDaYM1,9,wipe,20:48,1248,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:16 AM
Vd2wgWQKA8zDaYM1,12,wipe,34:56,2096,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:09 AM
Vd2wgWQKA8zDaYM1,39,wipe,15:53,953,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:12 AM
Vd2wgWQKA8zDaYM1,6,wipe,27:28,1648,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:53 AM
Vd2wgWQKA8zDaYM1,9,wipe,20:48,1248,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:16 AM
Vd2wgWQKA8zDaYM1,12,wipe,34:56,2096,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:09 AM
Vd2wgWQKA8zDaYM1,39,wipe,15:53,953,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:12 AM
Vd2wgWQKA8zDaYM1,18,kill,48:40,2920,12669,City of Threads,City of Threads,,,4:06 AM
Vd2wgWQKA8zDaYM1,7,wipe,1:01:04,3664,12669,City of Threads,City of Threads,,,5:21 AM
Vd2wgWQKA8zDaYM1,10,kill,33:11,1991,62286,The Necrotic Wake,The Necrotic Wake,,,7:37 AM
Vd2wgWQKA8zDaYM1,16,kill,38:49,2329,62286,The Necrotic Wake,The Necrotic Wake,,,3:11 AM
Vd2wgWQKA8zDaYM1,38,kill,22:52,1372,62286,The Necrotic Wake,The Necrotic Wake,,,4:33 AM
Vd2wgWQKA8zDaYM1,13,wipe,43:05,2585,62286,The Necrotic Wake,The Necrotic Wake,,,1:44 AM
Vd2wgWQKA8zDaYM1,14,wipe,30:09,1809,62286,The Necrotic Wake,The Necrotic Wake,,,2:27 AM
Vd2wgWQKA8zDaYM1,36,wipe,51:42,3102,62286,The Necrotic Wake,The Necrotic Wake,,,2:48 AM
Vd2wgWQKA8zDaYM1,13,wipe,43:05,2585,62286,The Necrotic Wake,The Necrotic Wake,,,1:44 AM
Vd2wgWQKA8zDaYM1,14,wipe,30:09,1809,62286,The Necrotic Wake,The Necrotic Wake,,,2:27 AM
Vd2wgWQKA8zDaYM1,36,wipe,51:42,3102,62286,The Necrotic Wake,The Necrotic Wake,,,2:48 AM
13R8ZLxWyMcpHdwQ,,kill,29:56,1796,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Ascendant,3:39 PM
yvDZ4BGcCq2t8W9K,2,kill,1:07:05,4025,12652,The Stonevault,The Stonevault,,,2:20 PM
yvDZ4BGcCq2t8W9K,1,wipe,5:13,313,12652,The Stonevault,The Stonevault,,,2:14 PM
yvDZ4BGcCq2t8W9K,,wipe,0:00,0,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",10,Xal'atath's Bargain: Ascendant,3:38 PM
phLYGCnDrR9kb8XP,11,kill,50:25,3025,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,6:32 AM
phLYGCnDrR9kb8XP,13,kill,20:25,1225,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,7:28 AM
phLYGCnDrR9kb8XP,14,kill,25:45,1545,62286,The Necrotic Wake,The Necrotic Wake,,,8:36 AM
phLYGCnDrR9kb8XP,23,wipe,57:53,3473,62286,The Necrotic Wake,The Necrotic Wake,,,12:30 PM
phLYGCnDrR9kb8XP,30,wipe,1:01,61,62286,The Necrotic Wake,The Necrotic Wake,,,3:56 PM
phLYGCnDrR9kb8XP,31,wipe,1:25,85,62286,The Necrotic Wake,The Necrotic Wake,,,3:57 PM
phLYGCnDrR9kb8XP,32,wipe,1:05,65,62286,The Necrotic Wake,The Necrotic Wake,,,3:58 PM
phLYGCnDrR9kb8XP,33,wipe,2:13,133,62286,The Necrotic Wake,The Necrotic Wake,,,4:00 PM
phLYGCnDrR9kb8XP,34,wipe,1:58,118,62286,The Necrotic Wake,The Necrotic Wake,,,4:02 PM
phLYGCnDrR9kb8XP,35,wipe,1:14,74,62286,The Necrotic Wake,The Necrotic Wake,,,4:04 PM
phLYGCnDrR9kb8XP,23,wipe,57:53,3473,62286,The Necrotic Wake,The Necrotic Wake,,,12:30 PM
phLYGCnDrR9kb8XP,30,wipe,1:01,61,62286,The Necrotic Wake,The Necrotic Wake,,,3:56 PM
phLYGCnDrR9kb8XP,31,wipe,1:25,85,62286,The Necrotic Wake,The Necrotic Wake,,,3:57 PM
phLYGCnDrR9kb8XP,32,wipe,1:05,65,62286,The Necrotic Wake,The Necrotic Wake,,,3:58 PM
phLYGCnDrR9kb8XP,33,wipe,2:13,133,62286,The Necrotic Wake,The Necrotic Wake,,,4:00 PM
phLYGCnDrR9kb8XP,34,wipe,1:58,118,62286,The Necrotic Wake,The Necrotic Wake,,,4:02 PM
phLYGCnDrR9kb8XP,35,wipe,1:14,74,62286,The Necrotic Wake,The Necrotic Wake,,,4:04 PM
phLYGCnDrR9kb8XP,25,kill,47:43,2863,12652,The Stonevault,The Stonevault,,,2:28 PM
phLYGCnDrR9kb8XP,16,wipe,29:08,1748,12652,The Stonevault,The Stonevault,,,10:31 AM
phLYGCnDrR9kb8XP,19,kill,41:11,2471,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:07 AM
phLYGCnDrR9kb8XP,17,wipe,2:04,124,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:00 AM
phLYGCnDrR9kb8XP,18,wipe,4:40,280,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:02 AM
phLYGCnDrR9kb8XP,24,wipe,1:00:30,3630,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:28 PM
phLYGCnDrR9kb8XP,29,wipe,1:41,101,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:54 PM
phLYGCnDrR9kb8XP,17,wipe,2:04,124,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:00 AM
phLYGCnDrR9kb8XP,18,wipe,4:40,280,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:02 AM
phLYGCnDrR9kb8XP,24,wipe,1:00:30,3630,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:28 PM
phLYGCnDrR9kb8XP,29,wipe,1:41,101,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:54 PM
phLYGCnDrR9kb8XP,21,wipe,10:26,626,61822,Siege of Boralus,Siege of Boralus,,,12:10 PM
phLYGCnDrR9kb8XP,22,wipe,9:56,596,61822,Siege of Boralus,Siege of Boralus,,,12:20 PM
phLYGCnDrR9kb8XP,21,wipe,10:26,626,61822,Siege of Boralus,Siege of Boralus,,,12:10 PM
phLYGCnDrR9kb8XP,22,wipe,9:56,596,61822,Siege of Boralus,Siege of Boralus,,,12:20 PM
vDxhzbacp2W6JPM8,13,wipe,44:12,2652,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,5:17 AM
vDxhzbacp2W6JPM8,14,wipe,53:27,3207,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,6:01 AM
vDxhzbacp2W6JPM8,13,wipe,44:12,2652,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,5:17 AM
vDxhzbacp2W6JPM8,14,wipe,53:27,3207,12660,"Ara-Kara, City of Echoes","Ara-Kara, City of Echoes",,,6:01 AM
