log_guid,fight_id,outcome,duration,duration_in_sec,wcl_boss_id,boss_text,zone_name,boss_level,affix_icon,fight_time
Vd2wgWQKA8zDaYM1,6,wipe,27:28,1648,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:53 AM
Vd2wgWQKA8zDaYM1,9,wipe,20:48,1248,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:16 AM
Vd2wgWQKA8zDaYM1,12,wipe,34:56,2096,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:09 AM
Vd2wgWQKA8zDaYM1,39,wipe,15:53,953,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:12 AM
phLYGCnDrR9kb8XP,19,kill,41:11,2471,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:07 AM
phLYGCnDrR9kb8XP,17,wipe,2:04,124,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:00 AM
phLYGCnDrR9kb8XP,18,wipe,4:40,280,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:02 AM
phLYGCnDrR9kb8XP,24,wipe,1:00:30,3630,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:28 PM
phLYGCnDrR9kb8XP,29,wipe,1:41,101,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:54 PM
phLYGCnDrR9kb8XP,17,wipe,2:04,124,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:00 AM
phLYGCnDrR9kb8XP,18,wipe,4:40,280,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:02 AM
phLYGCnDrR9kb8XP,24,wipe,1:00:30,3630,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:28 PM
phLYGCnDrR9kb8XP,29,wipe,1:41,101,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:54 PM
cj3hQDFYBqT9PC4a,,kill,36:30,2190,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Voidbound,4:45 AM
7KwkD8dQmjARvb1M,3,kill,37:37,2257,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:05 AM
7KwkD8dQmjARvb1M,9,kill,57:46,3466,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:19 AM
7KwkD8dQmjARvb1M,8,wipe,2:37,157,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:16 AM
AYdHRMfa3X76Bmgv,7,kill,29:40,1780,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:02 PM
AYdHRMfa3X76Bmgv,4,wipe,2:58,178,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,10:35 AM
AYdHRMfa3X76Bmgv,5,wipe,17:09,1029,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,10:38 AM
AYdHRMfa3X76Bmgv,4,wipe,2:58,178,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,10:35 AM
AYdHRMfa3X76Bmgv,5,wipe,17:09,1029,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,10:38 AM
qYDxmXdg6MCVF9wQ,3,wipe,4:10,250,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:25 PM
qYDxmXdg6MCVF9wQ,4,wipe,9:45,585,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:29 PM
qYDxmXdg6MCVF9wQ,3,wipe,4:10,250,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:25 PM
qYDxmXdg6MCVF9wQ,4,wipe,9:45,585,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:29 PM
yjhxkPMFZgL2CKV7,2,kill,24:06,1446,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,10:08 AM
yjhxkPMFZgL2CKV7,7,kill,36:47,2207,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:58 AM
yjhxkPMFZgL2CKV7,11,kill,29:57,1797,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:15 PM
RvDdNCm3VkYf1PTw,,wipe,1:45,105,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Ascendant,12:40 AM
BJj1y4LnDKcdkY7b,,wipe,1:45,105,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Ascendant,12:40 AM
KCXwtHkRmLVJr4qD,3,kill,32:52,1972,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:42 PM
KCXwtHkRmLVJr4qD,5,kill,51:21,3081,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,2:54 PM
KCXwtHkRmLVJr4qD,2,wipe,2:52,172,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:39 PM
BbnLz8qKPM9ZWdTg,1,wipe,23:20,1400,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:23 PM
BbnLz8qKPM9ZWdTg,2,wipe,15:16,916,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:46 PM
BbnLz8qKPM9ZWdTg,1,wipe,23:20,1400,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:23 PM
BbnLz8qKPM9ZWdTg,2,wipe,15:16,916,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:46 PM
pR8HwB7gaJZYcqPx,1,wipe,23:20,1400,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:23 PM
pR8HwB7gaJZYcqPx,2,wipe,15:16,916,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:46 PM
pR8HwB7gaJZYcqPx,1,wipe,23:20,1400,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:23 PM
pR8HwB7gaJZYcqPx,2,wipe,15:16,916,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:46 PM
ZpmcVYwdyzXDbr8n,1,wipe,23:20,1400,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:23 PM
ZpmcVYwdyzXDbr8n,2,wipe,15:16,916,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:46 PM
ZpmcVYwdyzXDbr8n,1,wipe,23:20,1400,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:23 PM
ZpmcVYwdyzXDbr8n,2,wipe,15:16,916,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:46 PM
cQ3YFwNyLVAqbHMv,1,kill,52:27,3147,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:59 AM
cQ3YFwNyLVAqbHMv,5,kill,30:01,1801,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:44 AM
cQ3YFwNyLVAqbHMv,7,kill,24:29,1469,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:32 PM
wzyJ7BFWmQRxdH3G,2,wipe,0:00,0,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:16 PM
wzyJ7BFWmQRxdH3G,3,wipe,4:43,283,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:17 PM
wzyJ7BFWmQRxdH3G,4,wipe,0:00,0,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:22 PM
wzyJ7BFWmQRxdH3G,5,wipe,15:07,907,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:22 PM
wzyJ7BFWmQRxdH3G,2,wipe,0:00,0,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:16 PM
wzyJ7BFWmQRxdH3G,3,wipe,4:43,283,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:17 PM
wzyJ7BFWmQRxdH3G,4,wipe,0:00,0,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:22 PM
wzyJ7BFWmQRxdH3G,5,wipe,15:07,907,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:22 PM
1LGJ4jBVDRN8ta97,2,wipe,3:33,213,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:20 PM
1LGJ4jBVDRN8ta97,3,wipe,9:49,589,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:24 PM
1LGJ4jBVDRN8ta97,2,wipe,3:33,213,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:20 PM
1LGJ4jBVDRN8ta97,3,wipe,9:49,589,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:24 PM
FqDazcMkBWJdZ98C,9,kill,29:24,1764,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:52 PM
FqDazcMkBWJdZ98C,8,wipe,13:49,829,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:19 PM
Kk1QTx96nzvZXGLV,9,kill,23:38,1418,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,10:44 AM
Kk1QTx96nzvZXGLV,8,wipe,6:42,402,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,10:37 AM
CY2zRZFrNgpjq7at,13,kill,39:54,2394,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,9:28 PM
CY2zRZFrNgpjq7at,4,wipe,18:42,1122,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:57 PM
D3LWBjnCR6af7pgA,,kill,24:03,1443,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,11,Xal'atath's Bargain: Ascendant,3:54 PM
pNM81VhX7bY2t4yC,3,kill,23:54,1434,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:12 PM
pNM81VhX7bY2t4yC,16,kill,38:16,2296,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:04 PM
pNM81VhX7bY2t4yC,1,wipe,5:15,315,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:03 PM
pNM81VhX7bY2t4yC,2,wipe,3:10,190,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:09 PM
pNM81VhX7bY2t4yC,1,wipe,5:15,315,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:03 PM
pNM81VhX7bY2t4yC,2,wipe,3:10,190,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:09 PM
BtAC7Pr4m6jygQDf,,kill,21:31,1291,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,6,Xal'atath's Bargain: Frenzied,7:46 AM
87yrQgafTcNwRYkJ,2,wipe,2:44,164,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:26 PM
87yrQgafTcNwRYkJ,3,wipe,17:08,1028,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:29 PM
87yrQgafTcNwRYkJ,2,wipe,2:44,164,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:26 PM
87yrQgafTcNwRYkJ,3,wipe,17:08,1028,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:29 PM
Mv3jCLzwXbF27cKq,8,kill,39:36,2376,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:15 AM
Mv3jCLzwXbF27cKq,2,wipe,23:00,1380,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:58 AM
RmWJr23HzcP6vQLf,,kill,24:11,1451,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Ascendant,2:49 PM
YHAMw6VTJjqpm4zx,,kill,26:33,1593,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,12,Tyrannical,7:41 PM
gTCMZDwX9783czjY,,kill,23:46,1426,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Ascendant,5:38 PM
4Ck7GyKZrf23WTzw,21,kill,24:52,1492,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:09 PM
4Ck7GyKZrf23WTzw,20,wipe,4:05,245,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:03 PM
NqH1JWXpvg4yhmAz,3,kill,27:41,1661,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:53 PM
NqH1JWXpvg4yhmAz,6,kill,33:49,2029,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:17 AM
NqH1JWXpvg4yhmAz,8,kill,23:53,1433,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:55 AM
NqH1JWXpvg4yhmAz,4,wipe,16:16,976,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:18 AM
NqH1JWXpvg4yhmAz,5,wipe,0:32,32,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:15 AM
NqH1JWXpvg4yhmAz,4,wipe,16:16,976,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:18 AM
NqH1JWXpvg4yhmAz,5,wipe,0:32,32,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:15 AM
dQ7htfzN3xRy6Vgk,,kill,24:44,1484,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Frenzied,8:48 PM
1Z8FzDCp4hHtcPbM,3,kill,42:29,2549,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:28 PM
1Z8FzDCp4hHtcPbM,7,kill,39:14,2354,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:44 AM
1Z8FzDCp4hHtcPbM,1,wipe,40:47,2447,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,2:44 PM
1Z8FzDCp4hHtcPbM,2,wipe,0:58,58,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:25 PM
1Z8FzDCp4hHtcPbM,4,wipe,9:25,565,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:44 PM
1Z8FzDCp4hHtcPbM,5,wipe,43:10,2590,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:54 PM
1Z8FzDCp4hHtcPbM,1,wipe,40:47,2447,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,2:44 PM
1Z8FzDCp4hHtcPbM,2,wipe,0:58,58,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:25 PM
1Z8FzDCp4hHtcPbM,4,wipe,9:25,565,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:44 PM
1Z8FzDCp4hHtcPbM,5,wipe,43:10,2590,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:54 PM
FPtqwKAbfYWrZ4Gp,,kill,22:31,1351,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Ascendant,4:37 AM
AJGBYQXgMqL6NTam,,wipe,44:59,2699,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,3,Xal'atath's Bargain: Frenzied,3:33 PM
acrQ3hLwdk71DXW9,,kill,34:41,2081,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Frenzied,12:20 PM
7zRpn4hjAxm8TZ2c,5,wipe,0:00,0,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:09 AM
7zRpn4hjAxm8TZ2c,6,wipe,8:30,510,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:10 AM
7zRpn4hjAxm8TZ2c,7,wipe,15:08,908,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:18 AM
7zRpn4hjAxm8TZ2c,5,wipe,0:00,0,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:09 AM
7zRpn4hjAxm8TZ2c,6,wipe,8:30,510,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:10 AM
7zRpn4hjAxm8TZ2c,7,wipe,15:08,908,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:18 AM
C9jdGATJhQ4Rgq13,,wipe,3:14,194,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,7,Xal'atath's Bargain: Frenzied,4:52 AM
Ywt2V4hNxcKfTbP9,,wipe,4:52,292,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Frenzied,3:37 AM
ndPRyjbq91M2zZJN,,kill,30:41,1841,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Ascendant,5:38 PM
NzAPYaG98cXMkZB1,14,kill,29:49,1789,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,5:37 AM
NzAPYaG98cXMkZB1,12,wipe,38:19,2299,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:51 AM
cBHDyTFZpNYCzvjK,54,kill,20:09,1209,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:20 PM
cBHDyTFZpNYCzvjK,53,wipe,4:09,249,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:15 PM
TKPryQCjfJ2tRpH9,,kill,27:53,1673,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,9,Fortified,5:03 PM
T8ZFXVv4jcAGaPqm,,kill,23:40,1420,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,3,Fortified,10:54 PM
pHxPD8rVZ79Xzcwy,,kill,20:46,1246,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,3,Fortified,9:02 PM
yCp1YgkLdTGZhwtV,3,wipe,28:39,1719,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,2:40 PM
yCp1YgkLdTGZhwtV,4,wipe,10:30,630,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:09 PM
yCp1YgkLdTGZhwtV,3,wipe,28:39,1719,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,2:40 PM
yCp1YgkLdTGZhwtV,4,wipe,10:30,630,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:09 PM
fdJP9pWvcZ7Dhzwt,,kill,27:32,1652,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,4,Fortified,6:24 AM
gQGr9jJT1YAZpzv3,,kill,21:40,1300,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,4,Fortified,2:48 AM
YDcpjzGmrZ4tq3KA,,kill,24:16,1456,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,5,Fortified,11:05 PM
rGCQ3wcmTA2xkzK4,,kill,21:45,1305,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,4,Fortified,9:32 PM
Pt6qrQygGCKvzRXN,,kill,28:48,1728,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,3,Fortified,11:12 AM
xJTNMvGCn6QRAF8c,1,kill,32:21,1941,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,3:44 AM
xJTNMvGCn6QRAF8c,10,kill,16:32,992,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:50 AM
vaDc6HhdBgx7wbAR,,kill,19:22,1162,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,4,Tyrannical,5:17 AM
3b4yhHcTaMf7vRCA,6,kill,25:32,1532,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:33 PM
3b4yhHcTaMf7vRCA,2,wipe,6:08,368,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:55 AM
3b4yhHcTaMf7vRCA,3,wipe,3:06,186,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:01 PM
3b4yhHcTaMf7vRCA,4,wipe,17:06,1026,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:04 PM
3b4yhHcTaMf7vRCA,2,wipe,6:08,368,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:55 AM
3b4yhHcTaMf7vRCA,3,wipe,3:06,186,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:01 PM
3b4yhHcTaMf7vRCA,4,wipe,17:06,1026,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:04 PM
KJmkXVRW3TLH4Cv2,,kill,17:15,1035,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,4,Fortified,6:27 AM
yTjNZDMH6FQKP47k,1,wipe,4:19,259,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:34 PM
yTjNZDMH6FQKP47k,2,wipe,31:14,1874,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:38 PM
yTjNZDMH6FQKP47k,1,wipe,4:19,259,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:34 PM
yTjNZDMH6FQKP47k,2,wipe,31:14,1874,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:38 PM
z3FTxkftwKB8r6MC,,wipe,30:51,1851,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,4,Xal'atath's Bargain: Oblivion,10:42 PM
1zFG9htYvyCkrbW4,,kill,31:51,1911,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,7,Xal'atath's Bargain: Oblivion,5:39 AM
btpQdx4A2VFqyWHj,,kill,28:06,1686,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Voidbound,5:29 AM
brpTnMz8YtRCgGv2,,kill,1:10:48,4248,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,4,Xal'atath's Bargain: Ascendant,10:42 PM
YyNXTpZJB7v8wqVn,1,kill,29:11,1751,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:21 PM
YyNXTpZJB7v8wqVn,16,kill,26:38,1598,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,4:23 PM
YyNXTpZJB7v8wqVn,25,kill,31:20,1880,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,6:06 PM
6rQMCpL3G2JNqva7,13,wipe,12:12,732,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:56 AM
6rQMCpL3G2JNqva7,14,wipe,52:05,3125,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:08 PM
6rQMCpL3G2JNqva7,15,wipe,28:32,1712,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:00 PM
6rQMCpL3G2JNqva7,13,wipe,12:12,732,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,11:56 AM
6rQMCpL3G2JNqva7,14,wipe,52:05,3125,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,12:08 PM
6rQMCpL3G2JNqva7,15,wipe,28:32,1712,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,1:00 PM
rXhbHcV8TD4AkPZW,,kill,24:49,1489,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Voidbound,9:09 AM
ANWnJV67DmZFKk2j,,kill,34:53,2093,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,7,Fortified,3:04 PM
KCQ74M1Hy83YjhLX,,kill,37:47,2267,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,5,Xal'atath's Bargain: Voidbound,6:18 AM
wdqT9JYhZgMvPnR6,,kill,27:16,1636,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,7,Xal'atath's Bargain: Ascendant,12:46 PM
HVBfvLjxaTcXzF1G,2,kill,37:25,2245,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,2:59 PM
HVBfvLjxaTcXzF1G,1,wipe,25:27,1527,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,2:33 PM
CcvFkL1njXMGmPVQ,,kill,32:18,1938,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Voidbound,2:54 PM
PjZTkFhCHXnqp1dD,,wipe,1:07:54,4074,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Voidbound,4:35 AM
Lah4xnzkVKJRCNHZ,,kill,21:20,1280,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,10,Xal'atath's Bargain: Frenzied,10:21 PM
PV4w72fygq3pDj6K,8,kill,28:41,1721,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:21 PM
PV4w72fygq3pDj6K,4,wipe,3:42,222,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:31 PM
PV4w72fygq3pDj6K,5,wipe,31:43,1903,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,7:35 PM
PV4w72fygq3pDj6K,6,wipe,6:25,385,62290,Mists of Tirna Scithe,Mists of Tirna Scithe,,,8:07 PM
