GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime
3FnzyKc1bqaNjR4J,16 priory,Personal Logs,Nice,Public,1754123413,"August 2, 2025 10:30 AM",000004123546,an hour
Zt2YH4FVAz6Tpy9j,15 priory no afffix,Personal Logs,Nice,Public,1754120808,"August 2, 2025 9:46 AM",000001630009,27 minutes
m1vzTPZ3XVDgk2Nq,Mythic+ Season 3,Personal Logs,Seleucía,Public,1754111960,"August 2, 2025 7:19 AM",000008720585,2 hours
FDymGrn83qWVR7LY,Mythic+ Season 3,Bank of Kate,renanthera,Public,1754111959,"August 2, 2025 7:19 AM",000002838878,an hour
rX3AKnT9ZWCHakPj,Mythic+ Season 3,Bank of Kate,renanthera,Public,1754111531,"August 2, 2025 7:12 AM",000002380065,40 minutes
mbgX8ZcJnxaG2RPK,Mythic+ Season 3,Personal Logs,Eskastyle,Public,1754092567,"August 2, 2025 1:56 AM",000014722843,4 hours
V8rdDz6FgT4Janvx,Mythic+ Season 3,Personal Logs,Allakatter,Public,1754081194,"August 1, 2025 10:46 PM",000010396506,3 hours
jqb2RLpWm9GDNw14,123,Personal Logs,Deibe,Public,1754076717,"August 1, 2025 9:31 PM",000006966292,2 hours
7kqCvgMQGANab94n,Mythic+ Season 3,Personal Logs,AJJ99,Public,1754073113,"August 1, 2025 8:31 PM",000017938228,5 hours
3Wbt1RFq8LjpcNTv,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1754070435,"August 1, 2025 7:47 PM",000011694007,3 hours
V8ZLFDzjxfBJKN3c,Mythic+ Season 3,Personal Logs,Qiaoling,Public,1754066968,"August 1, 2025 6:49 PM",000033277318,9 hours
vbTCQ9Vj7hf1dWgn,DKT 17圆顶17隐修院17破晨17回响,Personal Logs,Windfire,Public,1754063112,"August 1, 2025 5:45 PM",000009389114,3 hours
NLTHZD4zBwaJqWRt,8.1 Hpal17+,Personal Logs,Wordpudding,Public,1754062721,"August 1, 2025 5:38 PM",000009394323,3 hours
BFTMftNbCdZ2L7gH,Mythic+ Season 3,Personal Logs,전멸입니다,Public,1754061403,"August 1, 2025 5:16 PM",000012098333,3 hours
vdnkrFNahZQ8gqLY,Mythic+ Season 3,Personal Logs,Stormkrait,Public,1754041342,"August 1, 2025 11:42 AM",000004382782,an hour
8BVK7djxkhAbapw4,Mythic+ Season 3,Personal Logs,Fracasso,Public,1754021388,"August 1, 2025 6:09 AM",000009820957,3 hours
HbYAtWLDR7Xm6Bz1,Mythic+ Season 3,Personal Logs,Arkanigth,Public,1754021381,"August 1, 2025 6:09 AM",000005985791,2 hours
W4KcyGRkn93CXN7b,DKT 16赎罪,Personal Logs,Windfire,Public,1754021174,"August 1, 2025 6:06 AM",000002841260,an hour
4YT6mv21dzaqnhVj,ptr keys,Personal Logs,Fuzyy,Public,1754018973,"August 1, 2025 5:29 AM",000010364417,3 hours
kZVf46yD28JawRTr,ptr keys,Personal Logs,Fuzyy,Public,1754014863,"August 1, 2025 4:21 AM",000004600891,an hour
BJmND37dkCA4apGb,key thurdsay,Personal Logs,Zorjeff,Public,1754010976,"August 1, 2025 3:16 AM",000035615700,10 hours
3vgxYCWTG9BwJHqb,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753999659,"August 1, 2025 12:07 AM",000024318174,7 hours
ztfCNH6QRJcq1YkM,Mythic+ Season 3,Personal Logs,icewind322,Public,1753994710,"July 31, 2025 10:45 PM",000008154993,2 hours
aYXr3JDFZ4p9dRWB,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753982893,"July 31, 2025 7:28 PM",000012186660,3 hours
TvDqb3Lyh6B8kZz7,Mythic+ Season 3,Personal Logs,Kevybevy,Public,1753974758,"July 31, 2025 5:12 PM",000010903420,3 hours
tFm1rbHKAQa9jXzd,ptr 31/07/2025,Personal Logs,Trinitehh,Public,1753973451,"July 31, 2025 4:50 PM",000001320401,22 minutes
1Zcn6fHTgLxMKAzr,ptr 31/07/2025,Personal Logs,Trinitehh,Public,1753970782,"July 31, 2025 4:06 PM",000006232725,2 hours
2Xnmcy7qNBQbfRxa,15修道院,Personal Logs,美团搜担担面,Public,1753964571,"July 31, 2025 2:22 PM",000001802154,30 minutes
WafGtADMhrqpyH4K,ptr 31/07/2025,Personal Logs,Trinitehh,Public,1753960273,"July 31, 2025 1:11 PM",000008226194,2 hours
JwWaA96mdxV1gXvY,Mythic+ Season 3,Personal Logs,Wordpudding,Public,1753958832,"July 31, 2025 12:47 PM",000007858571,2 hours
6wdP4J9QKbrV27qW,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753956028,"July 31, 2025 12:00 PM",000005724214,2 hours
bTFmxjQ78M1rnGCk,DKT 17隐修院,Personal Logs,Windfire,Public,1753951246,"July 31, 2025 10:40 AM",000002187803,36 minutes
28QCMT3Rdpv6Pkft,Mythic+ Season 3,Personal Logs,Kartson,Public,1753943366,"July 31, 2025 8:29 AM",000017145868,5 hours
JR4xmHAP17cY93Kv,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753933894,"July 31, 2025 5:51 AM",000040127795,11 hours
P8gq6GyLZFXDhYAN,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753932289,"July 31, 2025 5:24 AM",000034565235,10 hours
FCx7wBVgtjX1HGYm,log wednesday,Personal Logs,Zorjeff,Public,1753928160,"July 31, 2025 4:16 AM",000044028651,12 hours
LD7qd3YVtacKJQxy,Mythic+ Season 3,Personal Logs,브론즈사슴쟝,Public,1753927430,"July 31, 2025 4:03 AM",000006491819,2 hours
PwqtbGaZn2R1HmJp,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753916827,"July 31, 2025 1:07 AM",000009972933,3 hours
zqrKmvBCHj9Nynw7,Mythic+ Season 3,Personal Logs,Volebear,Public,1753908408,"July 30, 2025 10:46 PM",000009083719,3 hours
MpCTHP8tncrD6fBd,Mythic+ Season 3,Personal Logs,juticed,Public,1753906678,"July 30, 2025 10:17 PM",000011271638,3 hours
DaM6rYJ2gFd8CQkx,Mythic+ Season 3,Personal Logs,juticed,Public,1753906578,"July 30, 2025 10:16 PM",000024311839,7 hours
zT6x4DXCdYbPakKn,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753905746,"July 30, 2025 10:02 PM",000020582664,6 hours
byBKAg4r7G2WmdFY,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753899809,"July 30, 2025 8:23 PM",000040025276,11 hours
TpfQ3hb7Hmja1W84,Mythic+ Season 3,Personal Logs,healsforcash,Public,1753898112,"July 30, 2025 7:55 PM",000007578377,2 hours
6zqHxaVNkCK7AMv9,Mythic+ Season 3,Personal Logs,Oleneboi,Public,1753895596,"July 30, 2025 7:13 PM",000003648100,an hour
zf2dCBr6HDam8hWK,PTR Ariosto 7_29_25,Personal Logs,drahcir1302,Public,1753849652,"July 30, 2025 6:27 AM",000003419991,an hour
LHKVMRh3bNFryf1C,Mythic+ Season 3,Personal Logs,Qiaoling,Public,1753240123,"July 23, 2025 5:08 AM",000013154213,4 hours
Lk43NWtqPwgvby21,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753233578,"July 23, 2025 3:19 AM",000013531813,4 hours
MfrQc7JDLnt6TCNV,ptr 16 priory,Personal Logs,TomElvis,Public,1753223567,"July 23, 2025 12:32 AM",000002273435,38 minutes
zQGyrZJVnHx6K4dY,Unfinished Keys Bear,Personal Logs,healsforcash,Public,1753220333,"July 22, 2025 11:38 PM",000002145143,36 minutes
wjaVm78kFGZANcMy,ptr 22/07/2025,Personal Logs,Trinitehh,Public,1753219292,"July 22, 2025 11:21 PM",000003907772,an hour
gcB4MWmAGyR96wjq,14 suspicious priory dotc ripweaving,Personal Logs,Thorrack,Public,1753217244,"July 22, 2025 10:47 PM",000002215160,37 minutes
cB9Ndy8ZDpAmaGt6,+14 Bear Priory,Personal Logs,healsforcash,Public,1753216873,"July 22, 2025 10:41 PM",000002813287,an hour
h4TrxbCjgvzfqQ12,Mythic+ Season 3,Personal Logs,vadan,Public,1753212451,"July 22, 2025 9:27 PM",000018211208,5 hours
kdNAm4LnPjxvagbF,Mythic+ Season 3,Personal Logs,fishgod,Public,1753207137,"July 22, 2025 7:58 PM",000022070544,6 hours
Dq2gMfK3TQNyjGHY,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753206156,"July 22, 2025 7:42 PM",000002385088,40 minutes
HjkRwK7Yq9r38cPt,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753206152,"July 22, 2025 7:42 PM",000012675027,4 hours
ND69kabL8GcKT4Mp,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753205563,"July 22, 2025 7:32 PM",000026594233,7 hours
1tC8fHdB4aPX9pYQ,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753196534,"July 22, 2025 5:02 PM",000017594126,5 hours
A6zcXgvDbNdf3CTY,250722 PSF +16 MM,Personal Logs,Umbrellas,Public,1753178233,"July 22, 2025 11:57 AM",000003291920,an hour
4J8GHCk9mTQdZvnX,testing brew talents,Daves Scuffed Pug Routes,otbdave,Public,1753155855,"July 22, 2025 5:44 AM",000002806730,an hour
2HMNPnvmqTyKC6aZ,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753151641,"July 22, 2025 4:34 AM",000030124781,8 hours
6B2qM3TcYftxFJpK,PTR monday,Personal Logs,Zorjeff,Public,1753139614,"July 22, 2025 1:13 AM",000031319033,9 hours
G9jMdpgq7A3vKTmc,Mythic+ Season 3,Personal Logs,Allakatter,Public,1753135843,"July 22, 2025 12:10 AM",000039522834,11 hours
Pf3Qvp1Aqmy8agTj,Mythic+ Season 3,Personal Logs,Crazytotz,Public,1753128533,"July 21, 2025 10:08 PM",000007677146,2 hours
PwKBV8nfDF7cXMt4,ptr stuff 21/07/2025,Personal Logs,Trinitehh,Public,1753127267,"July 21, 2025 9:47 PM",000004691312,an hour
AYgzCHyDvKkNGrdm,Mythic+ Season 3,Personal Logs,unbrokenfealty,Public,1753127129,"July 21, 2025 9:45 PM",000006180438,2 hours
vW2k8TqQgVfAhJyC,ptr stuff 21/07/2025,Personal Logs,Trinitehh,Public,1753122611,"July 21, 2025 8:30 PM",000003360816,an hour
fvyJPVFM6rAKtBnm,Mythic+ Season 3,Personal Logs,Crazytotz,Public,1753116367,"July 21, 2025 6:46 PM",000002415930,40 minutes
Vy36DdTgMRWraGxq,Mythic+ Season 3,Personal Logs,juticed,Public,1753091284,"July 21, 2025 11:48 AM",000021614090,6 hours
TCzrKkW1NQvXnDxJ,Mythic+ Season 3,Personal Logs,juticed,Public,1753088649,"July 21, 2025 11:04 AM",000019038611,5 hours
dJ8TPjrGxtCKN3g1,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753083609,"July 21, 2025 9:40 AM",000011639764,3 hours
TPGZnkWz8KCthrM1,Mythic+ Season 3,Send it,PoohXanny,Public,1753079845,"July 21, 2025 8:37 AM",000060842307,17 hours
drzLNmgY63DxcVPR,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1753067453,"July 21, 2025 5:10 AM",000009632038,3 hours
AHm3XJhGYMpdQbWK,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753064232,"July 21, 2025 4:17 AM",000015914491,4 hours
bZLmx4w6HDd71nPg,Mythic+ Season 3,Personal Logs,Rayocell,Public,1753061352,"July 21, 2025 3:29 AM",000005745026,2 hours
296zHqfp3KywdAxr,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753041615,"July 20, 2025 10:00 PM",000005759040,2 hours
aMmRYBcTj6ZAJ9rC,ptr day 2,Personal Logs,Trinitehh,Public,1753032389,"July 20, 2025 7:26 PM",000001672481,28 minutes
Pdmh1y2t6Qk7WXVF,ptr day 2,Personal Logs,Trinitehh,Public,1753028264,"July 20, 2025 6:17 PM",000002721273,an hour
YXJjRGLDkt2fpzhv,Mythic+ Season 3,Personal Logs,vadan,Public,1753024147,"July 20, 2025 5:09 PM",000003725530,an hour
8gB1xhaHWpyvjw26,Mythic+ Season 3,Personal Logs,Voltrafy,Public,1752999510,"July 20, 2025 10:18 AM",000010254072,3 hours
z1w6Gfd4xDyHTLYv,PTR Priest,Personal Logs,Icolann,Public,1752967560,"July 20, 2025 1:26 AM",000012791866,4 hours
QGXdTfFpkYgwrKPZ,ptr idk,Personal Logs,Trinitehh,Public,1752965980,"July 20, 2025 12:59 AM",000010015085,3 hours
b2kG4LRC8JcHm7Mw,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752965477,"July 20, 2025 12:51 AM",000006620982,2 hours
aV4kZCYHBR6K19Nv,nerfed unplayable joever deadge,Personal Logs,galeuwu,Public,1752964018,"July 20, 2025 12:26 AM",000112145087,a day
71bkxncVwgTPz2Fa,key sat,Personal Logs,Zorjeff,Public,1752963739,"July 20, 2025 12:22 AM",000041044125,11 hours
Bfga3C64GYZnQHcK,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1752963291,"July 20, 2025 12:14 AM",000006295769,2 hours
trBRFzvxbGnTV3f1,Mythic+ Season 3,Personal Logs,Stormkrait,Public,1752963194,"July 20, 2025 12:13 AM",000001324857,22 minutes
P7A9NGc2mkgDq4Rz,+14 Priory Bear,Personal Logs,healsforcash,Public,1752961235,"July 19, 2025 11:40 PM",000002617041,44 minutes
DYk3JT2rqCw7KzgP,Mythic+ Season 3,Personal Logs,Asertop,Public,1752961011,"July 19, 2025 11:36 PM",000004124084,an hour
qAwdXxc3BK6aMFhP,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1752958269,"July 19, 2025 10:51 PM",000029338005,8 hours
T1HbhZJ2Bgz89wdG,Mythic+ Season 3,Personal Logs,healsforcash,Public,1752952688,"July 19, 2025 9:18 PM",000005195718,an hour
jA3NLWp7fFkg16tX,Mythic+ Season 3,Personal Logs,EX-WIND,Public,1752950599,"July 19, 2025 8:43 PM",000012222647,3 hours
FJ2N4xMfw8qt9nYr,Mythic+ Season 3,Personal Logs,fishgod,Public,1752942724,"July 19, 2025 6:32 PM",000029766282,8 hours
nvrF7C82bT13yhNP,Mythic+ Season 3,Personal Logs,healsforcash,Public,1752934771,"July 19, 2025 4:19 PM",000005412514,2 hours
pF2ky6PbxvdjN3Bm,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1752923683,"July 19, 2025 1:14 PM",000020235113,6 hours
1rtmWxTY7zNVJhFM,Mythic+ Season 3,Personal Logs,Aleter,Public,1752916177,"July 19, 2025 11:09 AM",000006453634,2 hours
Bqtc26pZxKCQgX31,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752912823,"July 19, 2025 10:13 AM",000019199010,5 hours
qa3w7J4tbYFQAMr9,Mythic+ Season 3,Personal Logs,Plurl,Public,1752904630,"July 19, 2025 7:57 AM",000009096900,3 hours
xXaqzDdK3Nkb7nJY,Mythic+ Season 3,Personal Logs,Aleter,Public,1752897915,"July 19, 2025 6:05 AM",000007844823,2 hours
xHbjCfQ7nLpz3aP9,Mythic+ Season 3,Send it,PoohXanny,Public,1752891578,"July 19, 2025 4:19 AM",000151187888,2 days
qtdYaN8ApwjyLMG7,Mythic+ Season 3,Personal Logs,Zeppe,Public,1752888249,"July 19, 2025 3:24 AM",000005283980,an hour
WRMXFyYw3fq9vZJa,Mythic+ Season 3,Personal Logs,Zeppe,Public,1752885012,"July 19, 2025 2:30 AM",000002062204,34 minutes
LwKJDA8t2vbWgYB1,Eco and Priory,Personal Logs,Shawnzx,Public,1752884243,"July 19, 2025 2:17 AM",000003374798,an hour
A4QmBpJXxVDTnkNv,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752882351,"July 19, 2025 1:45 AM",000003919479,an hour
cBFPZMpWK6yQfGbn,Mythic+ Season 3,Personal Logs,Zeppe,Public,1752881638,"July 19, 2025 1:33 AM",000002161868,36 minutes
rVxJqbQNgmAWjP61,Mythic+ Season 3,Personal Logs,ViviLouF,Public,1752880455,"July 19, 2025 1:14 AM",000011052291,3 hours
7VLdhmrXgMtAbyjw,key friday????,Personal Logs,Zorjeff,Public,1752877562,"July 19, 2025 12:26 AM",000026528014,7 hours
ybVqak4JCL9cHQnX,ptr m+ 1,Personal Logs,TomElvis,Public,1752870858,"July 18, 2025 10:34 PM",000018071466,5 hours
9C8AzDMgvtTZwQca,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752861934,"July 18, 2025 8:05 PM",000004594951,an hour
CQntTk7j9ywD384Z,.,Personal Logs,Suhh7,Public,1752858900,"July 18, 2025 7:15 PM",000006520447,2 hours
mCrTWP7XYbDcN9dM,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1752858046,"July 18, 2025 7:00 PM",000025873178,7 hours
2Yp7vNmycBWHKwFb,Mythic+ Season 3,Personal Logs,healsforcash,Public,1752857985,"July 18, 2025 6:59 PM",000002385219,40 minutes
Bh3NcY1FXz6kq7dL,熊 15圆顶,Personal Logs,Windfire,Public,1752850284,"July 18, 2025 4:51 PM",000005652533,2 hours
KZHDpgzY29cfX7rT,Mythic+ Season 3,long1216,luo1216,Public,1752839027,"July 18, 2025 1:43 PM",000004018847,an hour
kaqhmPQBW7fgrtw2,Mythic+ Season 3,Personal Logs,Karl666,Public,1752834450,"July 18, 2025 12:27 PM",000028039357,8 hours
M7mfYpKAacHdFhVk,Mythic+ Season 3,Personal Logs,KodyNM,Public,1752825996,"July 18, 2025 10:06 AM",000001629470,27 minutes
8D9ZdNzcrJCFK3Q4,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752825170,"July 18, 2025 9:52 AM",000012523631,3 hours
GKwY1BdJ4nz9CqWD,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752823027,"July 18, 2025 9:17 AM",000003912648,an hour
r1KdNBHgA6Fch23Z,Mythic+ Season 3,Personal Logs,Foolseal,Public,1752822403,"July 18, 2025 9:06 AM",000002476346,41 minutes
bngwxQm2Kt4Wh8pL,Mythic+ Season 3,Personal Logs,juticed,Public,1752819865,"July 18, 2025 8:24 AM",000021250680,6 hours
Y9CPNfa17cwMrjFq,Mythic+ Season 3,Personal Logs,Spartan-keg,Public,1752816872,"July 18, 2025 7:34 AM",000020245670,6 hours
tF2mJCALzjaB7WQV,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752816277,"July 18, 2025 7:24 AM",000006215899,2 hours
1g2MZkTNr3Fhqa4y,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752813361,"July 18, 2025 6:36 AM",000003141279,an hour
B6QJ9CadY2RbA7yD,DKT 15圆顶破晨隐修院水闸,Personal Logs,Windfire,Public,1752813295,"July 18, 2025 6:34 AM",000019635947,5 hours
3LYW68RhDMAadfbx,Mythic+ Season 3,Personal Logs,Spartan-keg,Public,1752810228,"July 18, 2025 5:43 AM",000013921722,4 hours
4N9Y68Dwz1xRHXkr,ptr thurs patch day,Personal Logs,Zorjeff,Public,1752807322,"July 18, 2025 4:55 AM",000022051812,6 hours
hCY3NABq4rxP8waF,Mythic+ Season 3,Personal Logs,Stormkrait,Public,1752802262,"July 18, 2025 3:31 AM",000003408009,an hour
jQnyLAv4tNgRzhPK,Mythic+ Season 3,Personal Logs,tyujrtuy,Public,1752334262,"July 12, 2025 5:31 PM",000021151148,6 hours
7XCWfHj62B9wqbaP,tuesday ptr,Personal Logs,Zorjeff,Public,1752027406,"July 9, 2025 4:16 AM",000053258187,15 hours
aBPRZT6fzKV8JWyH,Mythic+ Season 3,Personal Logs,Keyroii,Public,1752010803,"July 8, 2025 11:40 PM",000006179969,2 hours
Rd7QkzHwVWADZh3X,qeqweqweqweqwe,Reformed,grandmother_wow,Public,1751955327,"July 8, 2025 8:15 AM",000002167412,36 minutes
QCLHZ2zKhDFn4WJR,250708 PSF +12 MM,Personal Logs,Umbrellas,Public,1751952243,"July 8, 2025 7:24 AM",000001321824,22 minutes
BQPaMCTvj2bJdRkp,fq,Personal Logs,jbw8229,Public,1751950281,"July 8, 2025 6:51 AM",000028246796,8 hours
JPhADxc17HaXTZmC,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1751937954,"July 8, 2025 3:25 AM",000015577157,4 hours
ZANVam8hrXG3k96v,Mythic+ Season 3,Personal Logs,JayZonday,Public,1751928209,"July 8, 2025 12:43 AM",000022696562,6 hours
CQPtY4DN9MWhy1zr,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1751926511,"July 8, 2025 12:15 AM",000007607906,2 hours
f8rgC9N6PMRDBaWV,ptr key monday,Personal Logs,Zorjeff,Public,1751922288,"July 7, 2025 11:04 PM",000028152188,8 hours
LCT8AVXNQzfcPxdH,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1751904294,"July 7, 2025 6:04 PM",000013421078,4 hours
aKhrVXHJyMwBWzgG,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1751903260,"July 7, 2025 5:47 PM",000002291104,38 minutes
NzxK4DQnZHPTWMmt,DKT 隐修院15,Personal Logs,Windfire,Public,1751891424,"July 7, 2025 2:30 PM",000005277782,an hour
HLZhmWkAqtKGMvdb,Mythic+ Season 3,Personal Logs,ifixxed,Public,1751868792,"July 7, 2025 8:13 AM",000008661136,2 hours
