GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime
K79hWbcqG6PJRvXg,Mythic+ Season 3,Personal Logs,dblev,Public,1754321632,"August 4, 2025 5:33 PM",000001999488,33 minutes
tPpqnVGcKaFY4zXr,Mythic+ Season 3,Personal Logs,dlkey,Public,1754319978,"August 4, 2025 5:06 PM",000008870332,2 hours
zyQZM3afxgYFj9vc,Mythic+ Season 3,Personal Logs,JayZonday,Public,1754316200,"August 4, 2025 4:03 PM",000004112611,an hour
dGchmDzq6xQ4Zwkb,PTR,Personal Logs,Stentyg,Public,1754313232,"August 4, 2025 3:13 PM",000458339240,5 days
96AGrRh4vZKTL1Qf,Mythic+ Season 3,Personal Logs,vadan,Public,1754305886,"August 4, 2025 1:11 PM",000011993080,3 hours
cbyvBT78D2taQAVg,Mythic+ Season 3,Personal Logs,vadan,Public,1754297455,"August 4, 2025 10:50 AM",000003576527,an hour
RfG4QgC1Kpt8dTjr,ptr keys,Personal Logs,chantellope,Public,1754297225,"August 4, 2025 10:47 AM",000019202506,5 hours
WYzCd3vaXqMkbADG,uwu :3,Personal Logs,Iktomizi,Public,1754292150,"August 4, 2025 9:22 AM",000004947930,an hour
VhLwxCapAkZzcQjf,Route Testing Night 3,Personal Logs,yoloswagginzbdf,Public,1754286063,"August 4, 2025 7:41 AM",000008610263,2 hours
NMW9hgkmxDydPwCb,Mythic+ Season 3,Personal Logs,Voidmend,Public,1754284179,"August 4, 2025 7:09 AM",000011740605,3 hours
pDLY4jmrhcgy7KqG,Mythic+ Season 3,Personal Logs,porlix,Public,1754280250,"August 4, 2025 6:04 AM",000007812109,2 hours
mgYQ4BJ6xnVfkvzN,HoA PTR Route Testing,Personal Logs,yoloswagginzbdf,Public,1754279567,"August 4, 2025 5:52 AM",000001843018,31 minutes
fj9FvbXKLHAPJ43m,250804 HOA +14 BM,Personal Logs,Umbrellas,Public,1754279300,"August 4, 2025 5:48 AM",000001853075,31 minutes
bDgQZj6rwL4AqRFW,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754263229,"August 4, 2025 1:20 AM",000002390652,40 minutes
D8GbHFdAqYJcRZ9x,Mythic+ Season 3,Count Cave,crippsys,Public,1754259989,"August 4, 2025 12:26 AM",000004054210,an hour
Dh1rFZfbJ6MC3AH9,Mythic+ Season 3,Count Cave,crippsys,Public,1754259959,"August 4, 2025 12:25 AM",000004054210,an hour
nxCyf1mga4p6JGZK,PTR LOGS POG?,Personal Logs,Bobdan,Public,1754256652,"August 3, 2025 11:30 PM",000007365637,2 hours
N4TQm6h9PDcFY17L,16 halls cringe people lol,Personal Logs,Nice,Public,1754256631,"August 3, 2025 11:30 PM",000005155605,an hour
ByCGrdDnYKmjVwcR,Mythic+ Season 3,Personal Logs,Yegu,Public,1754249650,"August 3, 2025 9:34 PM",000024717262,7 hours
Md1pBXfxJb4NT36q,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754246182,"August 3, 2025 8:36 PM",000002979683,an hour
F3k2Pz4xg8rNCmfJ,m+ ptr sunday 03/08,Personal Logs,TomElvis,Public,1754245230,"August 3, 2025 8:20 PM",000017147616,5 hours
WjR7mfXgVzQAdKwC,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754241867,"August 3, 2025 7:24 PM",000009642550,3 hours
JrbYPqGZdtL9RHKX,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1754241830,"August 3, 2025 7:23 PM",000011333288,3 hours
KqH1pL2hay7rDT6m,Mythic+ Season 3,Personal Logs,vadan,Public,1754240527,"August 3, 2025 7:02 PM",000011253694,3 hours
4apBwbDM1vjzPn9L,Mythic+ Season 3,Personal Logs,vadan,Public,1754240426,"August 3, 2025 7:00 PM",000008937726,2 hours
M87dngfC4qcZWVAz,Mythic+ Season 3,Personal Logs,Qiaoling,Public,1754237913,"August 3, 2025 6:18 PM",000015754715,4 hours
x7M196GAK2Xk3Ymj,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1754225955,"August 3, 2025 2:59 PM",000010558550,3 hours
VPTdALC1mRtMFjHw,ptr rsham sunday,Reckoning,Watchouteep,Public,1754221130,"August 3, 2025 1:38 PM",000011278861,3 hours
LtdP42vXgqGaYkyz,ptr blasters,Personal Logs,Deibe,Public,1754219786,"August 3, 2025 1:16 PM",000004441671,an hour
PV8LKRAFbzGfpY9X,m+ ptr saturday night 02/08,Personal Logs,TomElvis,Public,1754219250,"August 3, 2025 1:07 PM",000013585155,4 hours
fkZLgncHNG2haQw1,Mythic+ Season 3,Personal Logs,lgp0509csu,Public,1754219247,"August 3, 2025 1:07 PM",000013734873,4 hours
thJm2ZH6A1MXPcFQ,Mythic+ Season 3,Personal Logs,EV0luti0nz,Public,1754215659,"August 3, 2025 12:07 PM",000001761221,29 minutes
NxthQCgFr2DP4AjR,Mythic+ Season 3,Personal Logs,porlix,Public,1754210263,"August 3, 2025 10:37 AM",000012844341,4 hours
F8fK21T7WJjnvV9N,Mythic+ Season 3,Personal Logs,Voidmend,Public,1754205095,"August 3, 2025 9:11 AM",000008239983,2 hours
hdn6HpBLWMbxmG49,Mythic+ Season 3,Personal Logs,Borrunir,Public,1754197321,"August 3, 2025 7:02 AM",000009590670,3 hours
1RGb4Z3dpWHPv6mw,DKT 17赎罪,Personal Logs,Windfire,Public,1754196978,"August 3, 2025 6:56 AM",000002865216,an hour
CvF1N8yfYPWRMkjd,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1754194899,"August 3, 2025 6:21 AM",000038165533,11 hours
hZQdva3BpxktjJTm,Mythic+ Season 3,Personal Logs,Dee009,Public,1754191880,"August 3, 2025 5:31 AM",000006544400,2 hours
vYk4GVcbLWHXx8qC,Mythic+ Season 3,Personal Logs,Fracasso,Public,1754190007,"August 3, 2025 5:00 AM",000025580130,7 hours
CRHKh6aqZtkLP1f4,Mythic+ Season 3,Personal Logs,Shadowdash,Public,1754187016,"August 3, 2025 4:10 AM",000013301884,4 hours
zxTwjMk3VXtq6v2f,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754179890,"August 3, 2025 2:11 AM",000008409963,2 hours
jwQHKGXf2zWYbxPD,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754178256,"August 3, 2025 1:44 AM",000006878376,2 hours
FwqyJVDZdGx3CktP,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754172116,"August 3, 2025 12:01 AM",000003276945,an hour
L4PcRKQ3fVhXk92H,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754167913,"August 2, 2025 10:51 PM",000006866400,2 hours
AgBWLV3Rf4P7H2Zk,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754161050,"August 2, 2025 8:57 PM",000002318626,39 minutes
p8mWCJr73DTdynNH,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1754160510,"August 2, 2025 8:48 PM",000033343083,9 hours
H1Jw74GhvgZcbYDK,m+ ptr saturday 02/08,Personal Logs,TomElvis,Public,1754152228,"August 2, 2025 6:30 PM",000010677734,3 hours
qrvfw92yd4XxnP83,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754151841,"August 2, 2025 6:24 PM",000003675664,an hour
a2HCV7D1ArhgPvdf,DKT 17宏图17赎罪,Personal Logs,Windfire,Public,1754150976,"August 2, 2025 6:09 PM",000008481325,2 hours
HaxZ7A14jfn6TDzc,Mythic+ Season 3,Personal Logs,vadan,Public,1754150710,"August 2, 2025 6:05 PM",000019631520,5 hours
N2kcHGP1F4LhjBtA,ptr-keyos,Personal Logs,myrmaaj,Public,1754148417,"August 2, 2025 5:26 PM",000013027286,4 hours
pJjxd4zyCnQYPFgV,Mythic+ Season 3,Personal Logs,BudoBoy07,Public,1754144728,"August 2, 2025 4:25 PM",000017464687,5 hours
QCNBjJqhd8xmfTP1,Mythic+ Season 3,Personal Logs,Oleneboi,Public,1754143694,"August 2, 2025 4:08 PM",000009684869,3 hours
PCqZjnXJdG9t7cY1,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754137356,"August 2, 2025 2:22 PM",000002318626,39 minutes
V3AmD4cvQqnKX7FH,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754137295,"August 2, 2025 2:21 PM",000005341597,an hour
xHz4a8mnB2pLcAfP,m+ ptr friday 01/08,Personal Logs,TomElvis,Public,1754134724,"August 2, 2025 1:38 PM",000017832738,5 hours
ZBW8Qxnfw7H9crLD,Mythic+ Season 3,Personal Logs,vadan,Public,1754132785,"August 2, 2025 1:06 PM",000001831882,31 minutes
p79avXJngy43K6cC,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754132114,"August 2, 2025 12:55 PM",000001489353,25 minutes
b9hgvmAGQz1ZfRCX,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754132041,"August 2, 2025 12:54 PM",000002058688,34 minutes
hNyDgZm63pfGRC1x,Mythic+ Season 3,Personal Logs,vadan,Public,1754129260,"August 2, 2025 12:07 PM",000002398586,40 minutes
ZyvAG8xCDmjRzhTN,Mythic+ Season 3,Personal Logs,Borrunir,Public,1754121200,"August 2, 2025 9:53 AM",000011877223,3 hours
CpmhjNMDQYfqtZFn,DKT 15赎罪,Personal Logs,Windfire,Public,1754115451,"August 2, 2025 8:17 AM",000002782502,an hour
bFm7hY1CMDwy4NgJ,Mythic+ Season 3,Personal Logs,브론즈사슴쟝,Public,1754113731,"August 2, 2025 7:48 AM",000004015511,an hour
7BZX6HGa9413qVyx,16 halls no time,Personal Logs,Nice,Public,1754103542,"August 2, 2025 4:59 AM",000002254077,38 minutes
vdj2xLtG3MZF1ARW,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754102290,"August 2, 2025 4:38 AM",000003719205,an hour
bF6GHVyNARr48Ljt,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754101432,"August 2, 2025 4:23 AM",000002880890,an hour
nbKfMGy9cdPWA1VB,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754099855,"August 2, 2025 3:57 AM",000001305319,22 minutes
aZCwJrtK8mbcjfQD,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754098642,"August 2, 2025 3:37 AM",000005603041,2 hours
wdHhgjQqBfNXt3rF,Mythic+ Season 3,Personal Logs,전멸입니다,Public,1754097713,"August 2, 2025 3:21 AM",000001494045,25 minutes
2wRmB64JybnXzp7K,log friday,Personal Logs,Zorjeff,Public,1754095921,"August 2, 2025 2:52 AM",000039365651,11 hours
ZpDajrWXK42HgLkR,brostfane,Personal Logs,galeuwu,Public,1754095424,"August 2, 2025 2:43 AM",000264442742,3 days
mbgX8ZcJnxaG2RPK,Mythic+ Season 3,Personal Logs,Eskastyle,Public,1754092567,"August 2, 2025 1:56 AM",000014722843,4 hours
zg8YQPmtZJa6BTq3,Mythic+ Season 3,Personal Logs,BudoBoy07,Public,1754092010,"August 2, 2025 1:46 AM",000021904889,6 hours
1fAm6TR2DZzq8aFV,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754086095,"August 2, 2025 12:08 AM",000037659691,10 hours
vA1LKrY4zngHtkXR,Mythic+ Season 3,Personal Logs,Xeoo,Public,1754084951,"August 1, 2025 11:49 PM",000011862746,3 hours
V8rdDz6FgT4Janvx,Mythic+ Season 3,Personal Logs,Allakatter,Public,1754081194,"August 1, 2025 10:46 PM",000010396506,3 hours
PyG7LpHMmAXZJkQ8,Mythic+ Season 3,Personal Logs,vadan,Public,1754081141,"August 1, 2025 10:45 PM",000006979684,2 hours
hnaFqHk3TjGZW4bC,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754078325,"August 1, 2025 9:58 PM",000002116380,35 minutes
HJn2kt6CPbZcgpNw,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754075000,"August 1, 2025 9:03 PM",000002158518,36 minutes
7kqCvgMQGANab94n,Mythic+ Season 3,Personal Logs,AJJ99,Public,1754073113,"August 1, 2025 8:31 PM",000017938228,5 hours
h4pd2QLAz6tG8qgZ,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1754072230,"August 1, 2025 8:17 PM",000027937379,8 hours
1tAVWr2cDLJ4MpZ6,Mythic+ Season 3,Personal Logs,전멸입니다,Public,1754069411,"August 1, 2025 7:30 PM",000005946321,2 hours
3hHnzZfJLy9GaRkY,Mythic+ Season 3,Personal Logs,전멸입니다,Public,1754067204,"August 1, 2025 6:53 PM",000003749350,an hour
A4rnkxgvdbMfwGDW,Mythic+ Season 3,Personal Logs,healsforcash,Public,1754066990,"August 1, 2025 6:49 PM",000002007938,33 minutes
V8ZLFDzjxfBJKN3c,Mythic+ Season 3,Personal Logs,Qiaoling,Public,1754066968,"August 1, 2025 6:49 PM",000033277318,9 hours
BFTMftNbCdZ2L7gH,Mythic+ Season 3,Personal Logs,전멸입니다,Public,1754061403,"August 1, 2025 5:16 PM",000012098333,3 hours
qJm7RNZPhTWpvK4y,Mythic+ Season 3,Personal Logs,전멸입니다,Public,1754060165,"August 1, 2025 4:56 PM",000010851811,3 hours
28zbhN9MqgJ4ypjV,Mythic+ Season 3,Personal Logs,vadan,Public,1754058637,"August 1, 2025 4:30 PM",000019182558,5 hours
QNbDgaC3V6mypJYj,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754049611,"August 1, 2025 2:00 PM",000001169119,19 minutes
2PdpVtACXLknZWDj,Mythic+ Season 3,Personal Logs,Korrigard,Public,1754048577,"August 1, 2025 1:42 PM",000017174719,5 hours
3CFdTQY8VRgk9hKb,Mythic+ Season 3,Personal Logs,vadan,Public,1754043595,"August 1, 2025 12:19 PM",000004349901,an hour
xzdw7NPcv9nJj6mW,Mythic+ Season 3,Personal Logs,Borrunir,Public,1754034547,"August 1, 2025 9:49 AM",000010984815,3 hours
kAZBx1jCM63dPF2b,PTR Testing - Thane AOE Execute,Personal Logs,yoloswagginzbdf,Public,1754025230,"August 1, 2025 7:13 AM",000004257829,an hour
g6tyvcahqDzH7dkM,Mythic+ Season 3,Personal Logs,Idsapdat1,Public,1754024154,"August 1, 2025 6:55 AM",000006819336,2 hours
W4KcyGRkn93CXN7b,DKT 16赎罪,Personal Logs,Windfire,Public,1754021174,"August 1, 2025 6:06 AM",000002841260,an hour
gpd9D8MBYV4kCWaL,Mythic+ Season 3,Personal Logs,Wordpudding,Public,1754020500,"August 1, 2025 5:55 AM",000002279337,38 minutes
BJmND37dkCA4apGb,key thurdsay,Personal Logs,Zorjeff,Public,1754010976,"August 1, 2025 3:16 AM",000035615700,10 hours
zTd7GABc1WHrwpRn,Mythic+ Season 3,Personal Logs,Oleneboi,Public,1754008809,"August 1, 2025 2:40 AM",000017454404,5 hours
2WTDbrKcw7khNxCp,m+ ptr,Personal Logs,TomElvis,Public,1754007213,"August 1, 2025 2:13 AM",000008108633,2 hours
8kNmzPMRT6Cyba9Q,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1754007165,"August 1, 2025 2:12 AM",000014209046,4 hours
f4dh9An6pgz8Z1qa,Mythic+ Season 3,Personal Logs,fyunxx,Public,1754004471,"August 1, 2025 1:27 AM",000010349610,3 hours
ZvnYAr6NCjVK3g9H,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753999014,"July 31, 2025 11:56 PM",000014600034,4 hours
BMWxFnmyG78DAwpY,Mythic+ Season 3,Personal Logs,Psifactor,Public,1753993810,"July 31, 2025 10:30 PM",000008128473,2 hours
ZDmBq1zQdHMcYPKy,PTR Keys,Personal Logs,corrisx3,Public,1753989842,"July 31, 2025 9:24 PM",000007807291,2 hours
bk91ynpGr4TCYMqH,DKT 16赎罪（脚踝不跳人点位）,Personal Logs,Windfire,Public,1753989562,"July 31, 2025 9:19 PM",000003007896,an hour
Kn6LC9dMj3PyFkHQ,Mythic+ Season 3,Personal Logs,Arkanigth,Public,1753989428,"July 31, 2025 9:17 PM",000020637377,6 hours
8TgVF1zDn49Z36dh,PTR Keys,Personal Logs,corrisx3,Public,1753988208,"July 31, 2025 8:56 PM",000006174573,2 hours
aYXr3JDFZ4p9dRWB,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753982893,"July 31, 2025 7:28 PM",000012186660,3 hours
1VtML8GDj7NQxTFg,Mythic+ Season 3,Personal Logs,yoloswagginzbdf,Public,1753980775,"July 31, 2025 6:52 PM",000002920408,an hour
nXFBmvxhqC86R9L4,DKT 16赎罪,Personal Logs,Windfire,Public,1753979598,"July 31, 2025 6:33 PM",000005835727,2 hours
LRkY2xT6KpN4AQb1,Mythic+ Season 3,Personal Logs,vadan,Public,1753979550,"July 31, 2025 6:32 PM",000007427671,2 hours
ba8TCHxRZk7QVA6r,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753976024,"July 31, 2025 5:33 PM",000001406472,23 minutes
vtra8JcRP1QmW27G,Mythic+ Season 3,Personal Logs,vadan,Public,1753974000,"July 31, 2025 5:00 PM",000001809330,30 minutes
1Zcn6fHTgLxMKAzr,ptr 31/07/2025,Personal Logs,Trinitehh,Public,1753970782,"July 31, 2025 4:06 PM",000006232725,2 hours
C9BqmyRQtwvLNY2x,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753969175,"July 31, 2025 3:39 PM",000012564146,3 hours
Ky9Vhv2PXWZ6QqnR,Mythic+ Season 3,Personal Logs,Stαbbyfaceδ,Public,1753969154,"July 31, 2025 3:39 PM",000072627219,20 hours
8trq9Bfga6nbNdD4,Mythic+ Season 3,Personal Logs,Wordpudding,Public,1753959032,"July 31, 2025 12:50 PM",000003667164,an hour
CRMcvzX1A8GDh2nk,Mythic+ Season 3,Personal Logs,jbw8229,Public,1753957825,"July 31, 2025 12:30 PM",000012415241,3 hours
YNKgPkyFQ4aqZBMh,ptr,Personal Logs,misakisaya,Public,1753954940,"July 31, 2025 11:42 AM",000001450944,24 minutes
hPacVTK7j4nByzLW,Mythic+ Season 3,Personal Logs,브론즈사슴쟝,Public,1753953235,"July 31, 2025 11:13 AM",000020017726,6 hours
chFQ4qYCXfKp831B,ptr keys,Personal Logs,Cantabile,Public,1753952350,"July 31, 2025 10:59 AM",000008852825,2 hours
kR42dYpTyq1XALWG,Mythic+ Season 3,Personal Logs,브론즈사슴쟝,Public,1753945734,"July 31, 2025 9:08 AM",000015255127,4 hours
47TKLrz8CtHvbFdp,Mythic+ Season 3,Personal Logs,Seleucía,Public,1753942973,"July 31, 2025 8:22 AM",000007647025,2 hours
xRYLhZaH6gPD4Mf9,Mythic+ Season 3,Send it,PoohXanny,Public,1753934252,"July 31, 2025 5:57 AM",000127786310,a day
JR4xmHAP17cY93Kv,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753933894,"July 31, 2025 5:51 AM",000040127795,11 hours
tGgryhL8PA4vpWkm,16 HoA,Personal Logs,Thorrack,Public,1753933884,"July 31, 2025 5:51 AM",000004113489,an hour
2A4FhBHYzJ3n9p1N,Mythic+ Season 3,Personal Logs,Zolur,Public,1753933217,"July 31, 2025 5:40 AM",000006933757,2 hours
ZCzdxV8nF7m6BfPt,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753932708,"July 31, 2025 5:31 AM",000001731448,29 minutes
P8gq6GyLZFXDhYAN,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753932289,"July 31, 2025 5:24 AM",000034565235,10 hours
tymQndhJPBz87pCG,ptr xd xd xd6,Personal Logs,Nice,Public,1753930724,"July 31, 2025 4:58 AM",000007686252,2 hours
ZyAK1YXpWj8HLFf3,Mythic+ Season 3,Personal Logs,ViviLouF,Public,1753930157,"July 31, 2025 4:49 AM",000022594089,6 hours
FCx7wBVgtjX1HGYm,log wednesday,Personal Logs,Zorjeff,Public,1753928160,"July 31, 2025 4:16 AM",000044028651,12 hours
LD7qd3YVtacKJQxy,Mythic+ Season 3,Personal Logs,브론즈사슴쟝,Public,1753927430,"July 31, 2025 4:03 AM",000006491819,2 hours
LtTJqC8ZRG6FDQ2K,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753926789,"July 31, 2025 3:53 AM",000008939847,2 hours
ckj7V6vTAh2rQtZd,ptr xd xd xd5,Personal Logs,Nice,Public,1753917114,"July 31, 2025 1:11 AM",000014415788,4 hours
PwqtbGaZn2R1HmJp,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753916827,"July 31, 2025 1:07 AM",000009972933,3 hours
62PDNRBYMvTFxVz8,Mythic+ Season 3,Personal Logs,Psifactor,Public,1753912181,"July 30, 2025 11:49 PM",000008686896,2 hours
Jd9h1kGy2Pcr8xvt,m+ ptr,Personal Logs,TomElvis,Public,1753911967,"July 30, 2025 11:46 PM",000011203256,3 hours
zqrKmvBCHj9Nynw7,Mythic+ Season 3,Personal Logs,Volebear,Public,1753908408,"July 30, 2025 10:46 PM",000009083719,3 hours
mg6K3wrXM2W4Lnf8,Mythic+ Season 3,Personal Logs,Volebear,Public,1753908224,"July 30, 2025 10:43 PM",000008780899,2 hours
MpCTHP8tncrD6fBd,Mythic+ Season 3,Personal Logs,juticed,Public,1753906678,"July 30, 2025 10:17 PM",000011271638,3 hours
DaM6rYJ2gFd8CQkx,Mythic+ Season 3,Personal Logs,juticed,Public,1753906578,"July 30, 2025 10:16 PM",000024311839,7 hours
zT6x4DXCdYbPakKn,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753905746,"July 30, 2025 10:02 PM",000020582664,6 hours
Fy7r3BTZ1h2fAnWp,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753902669,"July 30, 2025 9:11 PM",000011701109,3 hours
byBKAg4r7G2WmdFY,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753899809,"July 30, 2025 8:23 PM",000040025276,11 hours
DTYF79cjzCv3MVam,ptr xd xd xd3,Personal Logs,Nice,Public,1753899638,"July 30, 2025 8:20 PM",000007640265,2 hours
TpfQ3hb7Hmja1W84,Mythic+ Season 3,Personal Logs,healsforcash,Public,1753898112,"July 30, 2025 7:55 PM",000007578377,2 hours
x2LnJhQr3ydRjcgf,Mythic+ Season 3,Personal Logs,vadan,Public,1753897824,"July 30, 2025 7:50 PM",000010884361,3 hours
7FNHbm4M9Z3Cxgkp,Mythic+ Season 3,Personal Logs,Oleneboi,Public,1753895770,"July 30, 2025 7:16 PM",000014896935,4 hours
prRJahHm7kFCWTVD,猎人能活出来吗,OriginalFire,yueyue2252gu,Public,1753891927,"July 30, 2025 6:12 PM",000008244334,2 hours
RrThZa8wP4yMNqdC,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753886812,"July 30, 2025 4:46 PM",000008031489,2 hours
RxvtZzwVc8pG9MQL,MM is nice,Personal Logs,Suwoop,Public,1753885663,"July 30, 2025 4:27 PM",000001880267,31 minutes
BX4RaphndC978yTG,Mythic+ Season 3,Personal Logs,vadan,Public,1753881688,"July 30, 2025 3:21 PM",000010525849,3 hours
Tq9VYb1PKd84ZxaA,DKT 17赎罪,Personal Logs,Windfire,Public,1753872403,"July 30, 2025 12:46 PM",000011534358,3 hours
PxvR1HmwKzgDqJY2,xd?,Personal Logs,CyclrinWoW,Public,1753860391,"July 30, 2025 9:26 AM",000002053789,34 minutes
DcMtGKxQafVhRAC1,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753856754,"July 30, 2025 8:25 AM",000014183666,4 hours
bkqZrzwLX8dpWgn6,Mythic+ Season 3,Personal Logs,Seleucía,Public,1753856752,"July 30, 2025 8:25 AM",000016682833,5 hours
xf3NWqBLX2Qc4VJ9,r,Personal Logs,Deezbuns,Public,1753855918,"July 30, 2025 8:11 AM",000002157984,36 minutes
AVrKXy1RWdnDBpTM,Mythic+ Season 3,Personal Logs,Zolur,Public,1753853314,"July 30, 2025 7:28 AM",000012152994,3 hours
3MAFRcYZVkxP2zQN,Mythic+ Season 3,Personal Logs,Tristin68,Public,1753852633,"July 30, 2025 7:17 AM",000013178535,4 hours
zf2dCBr6HDam8hWK,PTR Ariosto 7_29_25,Personal Logs,drahcir1302,Public,1753849652,"July 30, 2025 6:27 AM",000003419991,an hour
vmXYtDF43xkbqMTV,Mythic+ Season 3,Personal Logs,JayZonday,Public,1753848281,"July 30, 2025 6:04 AM",000008784257,2 hours
3XxpzM2AZVHYKhG1,DKT 18赎罪（已通关！）,Personal Logs,Windfire,Public,1753846771,"July 30, 2025 5:39 AM",000003595775,an hour
hTL96mVyYgjwbfJK,ptr keys with morbussy,Pugs With Benefits,grandmother_wow,Public,1753842409,"July 30, 2025 4:26 AM",000006553862,2 hours
xZacHRBv3m241bYW,Mythic+ Season 3,Personal Logs,Squeenis,Public,1753838700,"July 30, 2025 3:25 AM",000012370710,3 hours
b4YJ7BHzXAjtDwTL,ptr 29/07/2025,Personal Logs,Trinitehh,Public,1753830281,"July 30, 2025 1:04 AM",000011284510,3 hours
Z8kNyMcD9Q6CVAhL,Mythic+ Season 3,Personal Logs,Goyal,Public,1753827933,"July 30, 2025 12:25 AM",000005784583,2 hours
LV1jAFza2fgrRN3D,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753827834,"July 30, 2025 12:23 AM",000008031489,2 hours
fRkAyJHjdphKq6Za,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753824996,"July 29, 2025 11:36 PM",000005660616,2 hours
dkywjvtcHG6RhN1D,m+ ptr,Personal Logs,TomElvis,Public,1753822932,"July 29, 2025 11:02 PM",000014177612,4 hours
CvxZRMtKaVy9kNrb,ptr 29/07/2025,Personal Logs,Trinitehh,Public,1753813947,"July 29, 2025 8:32 PM",000011750566,3 hours
