log_guid,fight_id,outcome,duration,duration_in_sec,wcl_boss_id,boss_text,zone_name,boss_level,affix_icon,fight_time
9jYGbwXga1JDKcyr,7,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,11:45 AM
9jYGbwXga1JDKcyr,8,wipe,1:03,63,61822,Siege of Boralus,Siege of Boralus,,,11:48 AM
9jYGbwXga1JDKcyr,9,wipe,12:04,724,61822,Siege of Boralus,Siege of Boralus,,,11:49 AM
RmWJr23HzcP6vQLf,,kill,24:07,1447,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,1:40 PM
4Ck7GyKZrf23WTzw,3,kill,34:11,2051,61822,Siege of Boralus,Siege of Boralus,,,1:24 PM
4Ck7GyKZrf23WTzw,19,kill,39:43,2383,61822,Siege of Boralus,Siege of Boralus,,,11:17 AM
4Ck7GyKZrf23WTzw,37,kill,24:35,1475,61822,Siege of Boralus,Siege of Boralus,,,5:06 PM
4Ck7GyKZrf23WTzw,34,wipe,8:42,522,61822,Siege of Boralus,Siege of Boralus,,,4:13 PM
4Ck7GyKZrf23WTzw,35,wipe,15:21,921,61822,Siege of Boralus,Siege of Boralus,,,4:21 PM
4Ck7GyKZrf23WTzw,36,wipe,29:34,1774,61822,Siege of Boralus,Siege of Boralus,,,4:37 PM
4Ck7GyKZrf23WTzw,34,wipe,8:42,522,61822,Siege of Boralus,Siege of Boralus,,,4:13 PM
4Ck7GyKZrf23WTzw,35,wipe,15:21,921,61822,Siege of Boralus,Siege of Boralus,,,4:21 PM
4Ck7GyKZrf23WTzw,36,wipe,29:34,1774,61822,Siege of Boralus,Siege of Boralus,,,4:37 PM
VHZTQ1pwLj6fnPFt,,kill,28:02,1682,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,2:55 PM
NqH1JWXpvg4yhmAz,,kill,54:48,3288,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,11:00 PM
hMtXzd6mf7RGkZWB,,kill,25:28,1528,61822,Siege of Boralus,Siege of Boralus,7,Xal'atath's Bargain: Ascendant,2:09 PM
Mm8V6ZQpRtjBdcyH,,kill,30:51,1851,61822,Siege of Boralus,Siege of Boralus,2,Fortified,11:29 PM
nRkZty49pjYvm7qQ,,kill,31:54,1914,61822,Siege of Boralus,Siege of Boralus,7,Fortified,3:55 PM
FPtqwKAbfYWrZ4Gp,,wipe,32:24,1944,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,3:23 AM
7zRpn4hjAxm8TZ2c,,kill,25:10,1510,61822,Siege of Boralus,Siege of Boralus,4,Xal'atath's Bargain: Frenzied,9:46 AM
XTawmrPDCW6nk47f,6,wipe,11:28,688,61822,Siege of Boralus,Siege of Boralus,,,9:54 PM
XTawmrPDCW6nk47f,7,wipe,41:23,2483,61822,Siege of Boralus,Siege of Boralus,,,10:06 PM
XTawmrPDCW6nk47f,8,wipe,22:49,1369,61822,Siege of Boralus,Siege of Boralus,,,10:47 PM
XTawmrPDCW6nk47f,6,wipe,11:28,688,61822,Siege of Boralus,Siege of Boralus,,,9:54 PM
XTawmrPDCW6nk47f,7,wipe,41:23,2483,61822,Siege of Boralus,Siege of Boralus,,,10:06 PM
XTawmrPDCW6nk47f,8,wipe,22:49,1369,61822,Siege of Boralus,Siege of Boralus,,,10:47 PM
KgtPmCbYaMHhrRxJ,,kill,25:35,1535,61822,Siege of Boralus,Siege of Boralus,4,Xal'atath's Bargain: Frenzied,3:13 AM
TKPryQCjfJ2tRpH9,,wipe,13:15,795,61822,Siege of Boralus,Siege of Boralus,10,Fortified,6:42 PM
6kNLv8aHdYFjPbWw,,kill,26:51,1611,61822,Siege of Boralus,Siege of Boralus,5,Tyrannical,10:58 PM
Njk8nxFfb3pvqwC7,5,wipe,12:40,760,61822,Siege of Boralus,Siege of Boralus,,,10:30 PM
Njk8nxFfb3pvqwC7,7,wipe,2:48,168,61822,Siege of Boralus,Siege of Boralus,,,11:02 PM
Njk8nxFfb3pvqwC7,8,wipe,21:40,1300,61822,Siege of Boralus,Siege of Boralus,,,11:05 PM
Njk8nxFfb3pvqwC7,5,wipe,12:40,760,61822,Siege of Boralus,Siege of Boralus,,,10:30 PM
Njk8nxFfb3pvqwC7,7,wipe,2:48,168,61822,Siege of Boralus,Siege of Boralus,,,11:02 PM
Njk8nxFfb3pvqwC7,8,wipe,21:40,1300,61822,Siege of Boralus,Siege of Boralus,,,11:05 PM
CNt8yjzmHdZr6WKD,2,kill,37:33,2253,61822,Siege of Boralus,Siege of Boralus,,,12:57 PM
CNt8yjzmHdZr6WKD,27,kill,33:47,2027,61822,Siege of Boralus,Siege of Boralus,,,3:51 PM
CNt8yjzmHdZr6WKD,26,wipe,15:20,920,61822,Siege of Boralus,Siege of Boralus,,,3:36 PM
7Kd1jYzFtrQ3yxVR,,kill,40:39,2439,61822,Siege of Boralus,Siege of Boralus,7,Fortified,11:25 AM
Czp7KcRkQr9LXTqy,,kill,43:08,2588,61822,Siege of Boralus,Siege of Boralus,4,Fortified,9:24 AM
PR9G6FpQhnCHjmDw,,kill,27:29,1649,61822,Siege of Boralus,Siege of Boralus,3,Fortified,12:59 AM
3b4yhHcTaMf7vRCA,,wipe,12:43,763,61822,Siege of Boralus,Siege of Boralus,6,Fortified,11:42 AM
rjbtXR73dzLVCcP6,,kill,35:14,2114,61822,Siege of Boralus,Siege of Boralus,3,Fortified,2:58 AM
xXnbk7MJYjZ6BKCq,7,kill,48:21,2901,61822,Siege of Boralus,Siege of Boralus,,,8:01 AM
xXnbk7MJYjZ6BKCq,6,wipe,17:50,1070,61822,Siege of Boralus,Siege of Boralus,,,7:43 AM
QPfWDyc6arzY8twL,,kill,38:51,2331,61822,Siege of Boralus,Siege of Boralus,6,Xal'atath's Bargain: Voidbound,1:22 AM
xGVv3W1T6LwZfcCt,,kill,46:05,2765,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Voidbound,12:06 PM
LMQ8YxnWXZtvAFf7,9,kill,42:49,2569,61822,Siege of Boralus,Siege of Boralus,,,4:15 PM
LMQ8YxnWXZtvAFf7,8,wipe,3:00,180,61822,Siege of Boralus,Siege of Boralus,,,4:12 PM
zLXPjyCVG7r6cDkT,,kill,42:54,2574,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,1:25 PM
Y1qzphFKAc4fb6NG,,kill,32:06,1926,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,8:45 PM
6rQMCpL3G2JNqva7,9,wipe,4:06,246,61822,Siege of Boralus,Siege of Boralus,,,7:58 AM
6rQMCpL3G2JNqva7,10,wipe,16:33,993,61822,Siege of Boralus,Siege of Boralus,,,8:02 AM
6rQMCpL3G2JNqva7,11,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,8:28 AM
6rQMCpL3G2JNqva7,18,wipe,1:14:03,4443,61822,Siege of Boralus,Siege of Boralus,,,2:06 PM
6rQMCpL3G2JNqva7,19,wipe,20:57,1257,61822,Siege of Boralus,Siege of Boralus,,,3:21 PM
6rQMCpL3G2JNqva7,9,wipe,4:06,246,61822,Siege of Boralus,Siege of Boralus,,,7:58 AM
6rQMCpL3G2JNqva7,10,wipe,16:33,993,61822,Siege of Boralus,Siege of Boralus,,,8:02 AM
6rQMCpL3G2JNqva7,11,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,8:28 AM
6rQMCpL3G2JNqva7,18,wipe,1:14:03,4443,61822,Siege of Boralus,Siege of Boralus,,,2:06 PM
6rQMCpL3G2JNqva7,19,wipe,20:57,1257,61822,Siege of Boralus,Siege of Boralus,,,3:21 PM
HVBfvLjxaTcXzF1G,,kill,32:39,1959,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,3:48 PM
Lah4xnzkVKJRCNHZ,5,wipe,13:50,830,61822,Siege of Boralus,Siege of Boralus,,,11:48 PM
Lah4xnzkVKJRCNHZ,6,wipe,31:26,1886,61822,Siege of Boralus,Siege of Boralus,,,12:01 AM
Lah4xnzkVKJRCNHZ,5,wipe,13:50,830,61822,Siege of Boralus,Siege of Boralus,,,11:48 PM
Lah4xnzkVKJRCNHZ,6,wipe,31:26,1886,61822,Siege of Boralus,Siege of Boralus,,,12:01 AM
PV4w72fygq3pDj6K,,kill,34:43,2083,61822,Siege of Boralus,Siege of Boralus,13,Tyrannical,6:23 PM
Dw7VjC9FmpxJy3Xv,,kill,34:11,2051,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,1:24 PM
12fxMtPrGFvnJy4j,,wipe,47:04,2824,61822,Siege of Boralus,Siege of Boralus,3,Xal'atath's Bargain: Ascendant,11:34 PM
CAV6jdzh8vBZGDKQ,,kill,36:46,2206,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Frenzied,2:25 PM
xwNCzLjRJgfAdV7a,,wipe,22:05,1325,61822,Siege of Boralus,Siege of Boralus,3,Xal'atath's Bargain: Frenzied,8:47 AM
XFxmqwPQhybNWkRL,,kill,30:17,1817,61822,Siege of Boralus,Siege of Boralus,3,Fortified,9:13 AM
qCLT1n4AKWdhM9Yf,,kill,27:29,1649,61822,Siege of Boralus,Siege of Boralus,3,Fortified,12:59 AM
pwqVYNvz49yX7Zt6,,kill,24:07,1447,61822,Siege of Boralus,Siege of Boralus,4,Tyrannical,11:50 PM
ZBvnbLcFQqHzY1XK,,kill,34:05,2045,61822,Siege of Boralus,Siege of Boralus,5,Fortified,5:02 PM
hM6gZD3kPHxBrVpn,,wipe,26:51,1611,61822,Siege of Boralus,Siege of Boralus,8,Xal'atath's Bargain: Ascendant,1:47 PM
L2Qfrdq7AHbjK3np,,kill,40:30,2430,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,4:43 AM
ZRWDfLvJwKz8cy2A,,wipe,31:17,1877,61822,Siege of Boralus,Siege of Boralus,4,Xal'atath's Bargain: Ascendant,11:05 PM
pMTJcQv9LYGVj3Ck,,wipe,32:28,1948,61822,Siege of Boralus,Siege of Boralus,3,Xal'atath's Bargain: Ascendant,10:26 AM
x3gAVnN2q9vpBCzJ,,wipe,30:47,1847,61822,Siege of Boralus,Siege of Boralus,3,Xal'atath's Bargain: Frenzied,5:30 PM
yVFPcYMWmx8CtdQb,,kill,27:16,1636,61822,Siege of Boralus,Siege of Boralus,13,Tyrannical,4:01 PM
KLT7JBjZp1dytDC6,2,kill,42:35,2555,61822,Siege of Boralus,Siege of Boralus,,,11:48 PM
KLT7JBjZp1dytDC6,1,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,11:47 PM
N7dT6GwAxckWjBKZ,,wipe,32:28,1948,61822,Siege of Boralus,Siege of Boralus,3,Xal'atath's Bargain: Ascendant,10:26 AM
TRa2PftQCYNwHKAy,,kill,28:41,1721,61822,Siege of Boralus,Siege of Boralus,5,Fortified,10:49 PM
gVTYCBWnGJHK3hwX,,kill,47:50,2870,61822,Siege of Boralus,Siege of Boralus,7,Xal'atath's Bargain: Frenzied,11:57 PM
BYZdTPhA7mL9wgja,,kill,23:06,1386,61822,Siege of Boralus,Siege of Boralus,8,Tyrannical,9:47 PM
QMjtwV7np6m1x98J,,kill,30:54,1854,61822,Siege of Boralus,Siege of Boralus,2,Fortified,5:07 AM
hCwLkBvMqRdcPAJY,,kill,36:55,2215,61822,Siege of Boralus,Siege of Boralus,2,Fortified,11:03 PM
pcg4TkKx2anNJjM9,6,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,1:41 AM
pcg4TkKx2anNJjM9,7,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,1:41 AM
pcg4TkKx2anNJjM9,8,wipe,2:35,155,61822,Siege of Boralus,Siege of Boralus,,,1:42 AM
pcg4TkKx2anNJjM9,9,wipe,0:08,8,61822,Siege of Boralus,Siege of Boralus,,,1:45 AM
pcg4TkKx2anNJjM9,10,wipe,10:15,615,61822,Siege of Boralus,Siege of Boralus,,,1:45 AM
pcg4TkKx2anNJjM9,6,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,1:41 AM
pcg4TkKx2anNJjM9,7,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,1:41 AM
pcg4TkKx2anNJjM9,8,wipe,2:35,155,61822,Siege of Boralus,Siege of Boralus,,,1:42 AM
pcg4TkKx2anNJjM9,9,wipe,0:08,8,61822,Siege of Boralus,Siege of Boralus,,,1:45 AM
pcg4TkKx2anNJjM9,10,wipe,10:15,615,61822,Siege of Boralus,Siege of Boralus,,,1:45 AM
fqHJj6xLTA41Xn3z,,wipe,59:36,3576,61822,Siege of Boralus,Siege of Boralus,3,Fortified,3:48 PM
k28ZfnFgxzhJMHq4,,wipe,47:11,2831,61822,Siege of Boralus,Siege of Boralus,6,Fortified,8:05 PM
6zZQ47qc1dLJFgfD,,kill,28:41,1721,61822,Siege of Boralus,Siege of Boralus,5,Fortified,10:49 PM
YTt8DAhc6damF3w9,,kill,38:53,2333,61822,Siege of Boralus,Siege of Boralus,4,Fortified,12:29 AM
FbKQT4rP6qzjRV3h,,kill,47:10,2830,61822,Siege of Boralus,Siege of Boralus,11,Xal'atath's Bargain: Oblivion,7:19 PM
Bbzk7VNXfWH6ZKQh,,kill,43:47,2627,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Oblivion,1:45 PM
zaZFRwgLBMrDK6HV,,wipe,7:26,446,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Voidbound,4:24 AM
7G2zVy9tQWqhvpTZ,6,wipe,9:15,555,61822,Siege of Boralus,Siege of Boralus,,,4:07 PM
7G2zVy9tQWqhvpTZ,7,wipe,3:07,187,61822,Siege of Boralus,Siege of Boralus,,,4:17 PM
7G2zVy9tQWqhvpTZ,8,wipe,1:00:44,3644,61822,Siege of Boralus,Siege of Boralus,,,4:22 PM
7G2zVy9tQWqhvpTZ,12,wipe,3:06,186,61822,Siege of Boralus,Siege of Boralus,,,6:02 PM
7G2zVy9tQWqhvpTZ,6,wipe,9:15,555,61822,Siege of Boralus,Siege of Boralus,,,4:07 PM
7G2zVy9tQWqhvpTZ,7,wipe,3:07,187,61822,Siege of Boralus,Siege of Boralus,,,4:17 PM
7G2zVy9tQWqhvpTZ,8,wipe,1:00:44,3644,61822,Siege of Boralus,Siege of Boralus,,,4:22 PM
7G2zVy9tQWqhvpTZ,12,wipe,3:06,186,61822,Siege of Boralus,Siege of Boralus,,,6:02 PM
7x42DM3HNWBgybRV,5,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,4:23 PM
7x42DM3HNWBgybRV,6,wipe,7:37,457,61822,Siege of Boralus,Siege of Boralus,,,4:24 PM
7x42DM3HNWBgybRV,5,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,4:23 PM
7x42DM3HNWBgybRV,6,wipe,7:37,457,61822,Siege of Boralus,Siege of Boralus,,,4:24 PM
hnX4afvcpzK6V8wJ,4,wipe,9:27,567,61822,Siege of Boralus,Siege of Boralus,,,7:35 PM
hnX4afvcpzK6V8wJ,5,wipe,6:04,364,61822,Siege of Boralus,Siege of Boralus,,,7:44 PM
hnX4afvcpzK6V8wJ,4,wipe,9:27,567,61822,Siege of Boralus,Siege of Boralus,,,7:35 PM
hnX4afvcpzK6V8wJ,5,wipe,6:04,364,61822,Siege of Boralus,Siege of Boralus,,,7:44 PM
kdWfCMJahzX42QbR,,wipe,4:22,262,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Voidbound,11:34 AM
FBZGwr1LHP28JRNz,11,kill,31:42,1902,61822,Siege of Boralus,Siege of Boralus,,,11:36 PM
FBZGwr1LHP28JRNz,1,wipe,11:20,680,61822,Siege of Boralus,Siege of Boralus,,,5:29 PM
FBZGwr1LHP28JRNz,10,wipe,11:21,681,61822,Siege of Boralus,Siege of Boralus,,,11:24 PM
FBZGwr1LHP28JRNz,1,wipe,11:20,680,61822,Siege of Boralus,Siege of Boralus,,,5:29 PM
FBZGwr1LHP28JRNz,10,wipe,11:21,681,61822,Siege of Boralus,Siege of Boralus,,,11:24 PM
bFBQ2qTkz9Y74pn8,,wipe,11:20,680,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Frenzied,5:29 PM
cM1YB8mDZKaFz2gw,,wipe,11:20,680,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Frenzied,5:29 PM
tXcBPqMwnmhDvfa4,,kill,34:54,2094,61822,Siege of Boralus,Siege of Boralus,6,Xal'atath's Bargain: Ascendant,11:01 PM
wZFBY29v8cfJHVjt,6,kill,53:38,3218,61822,Siege of Boralus,Siege of Boralus,,,1:54 PM
wZFBY29v8cfJHVjt,21,kill,57:17,3437,61822,Siege of Boralus,Siege of Boralus,,,8:34 PM
wZFBY29v8cfJHVjt,5,wipe,21:56,1316,61822,Siege of Boralus,Siege of Boralus,,,1:32 PM
wZFBY29v8cfJHVjt,19,wipe,9:55,595,61822,Siege of Boralus,Siege of Boralus,,,8:10 PM
wZFBY29v8cfJHVjt,20,wipe,13:53,833,61822,Siege of Boralus,Siege of Boralus,,,8:20 PM
wZFBY29v8cfJHVjt,5,wipe,21:56,1316,61822,Siege of Boralus,Siege of Boralus,,,1:32 PM
wZFBY29v8cfJHVjt,19,wipe,9:55,595,61822,Siege of Boralus,Siege of Boralus,,,8:10 PM
wZFBY29v8cfJHVjt,20,wipe,13:53,833,61822,Siege of Boralus,Siege of Boralus,,,8:20 PM
dRNQ9XtwMkghxDnB,,wipe,31:37,1897,61822,Siege of Boralus,Siege of Boralus,3,Xal'atath's Bargain: Frenzied,2:04 PM
8b3qABTCwV9KjZYm,,wipe,19:58,1198,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Voidbound,7:07 PM
JfZ7RtgTpYMyd2Fx,,wipe,3:19,199,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Oblivion,4:08 PM
Qj2k7AzcbYwxLNpR,1,wipe,3:07,187,61822,Siege of Boralus,Siege of Boralus,,,4:17 PM
Qj2k7AzcbYwxLNpR,2,wipe,40:53,2453,61822,Siege of Boralus,Siege of Boralus,,,6:55 AM
Qj2k7AzcbYwxLNpR,1,wipe,3:07,187,61822,Siege of Boralus,Siege of Boralus,,,4:17 PM
Qj2k7AzcbYwxLNpR,2,wipe,40:53,2453,61822,Siege of Boralus,Siege of Boralus,,,6:55 AM
n7d2CqbH3y9WgvAD,,kill,46:17,2777,61822,Siege of Boralus,Siege of Boralus,4,Xal'atath's Bargain: Voidbound,1:27 AM
Cynb6f48QMhAw9Lz,,kill,41:38,2498,61822,Siege of Boralus,Siege of Boralus,4,Xal'atath's Bargain: Voidbound,11:14 PM
NnJ9bgPkTxdqVzB6,,kill,51:47,3107,61822,Siege of Boralus,Siege of Boralus,7,Xal'atath's Bargain: Voidbound,3:22 PM
JNcAHXWG6dfYM8kF,,kill,45:23,2723,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Voidbound,1:43 PM
X6ZHGTkpYdfh9FrK,5,kill,41:41,2501,61822,Siege of Boralus,Siege of Boralus,,,5:26 PM
X6ZHGTkpYdfh9FrK,1,wipe,4:26,266,61822,Siege of Boralus,Siege of Boralus,,,5:02 PM
X6ZHGTkpYdfh9FrK,2,wipe,9:25,565,61822,Siege of Boralus,Siege of Boralus,,,5:06 PM
X6ZHGTkpYdfh9FrK,3,wipe,5:06,306,61822,Siege of Boralus,Siege of Boralus,,,5:15 PM
X6ZHGTkpYdfh9FrK,4,wipe,5:10,310,61822,Siege of Boralus,Siege of Boralus,,,5:21 PM
X6ZHGTkpYdfh9FrK,1,wipe,4:26,266,61822,Siege of Boralus,Siege of Boralus,,,5:02 PM
X6ZHGTkpYdfh9FrK,2,wipe,9:25,565,61822,Siege of Boralus,Siege of Boralus,,,5:06 PM
X6ZHGTkpYdfh9FrK,3,wipe,5:06,306,61822,Siege of Boralus,Siege of Boralus,,,5:15 PM
X6ZHGTkpYdfh9FrK,4,wipe,5:10,310,61822,Siege of Boralus,Siege of Boralus,,,5:21 PM
yCHfGVmwnMD4aQNr,,kill,49:03,2943,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,7:30 PM
6kPbHRhtX7J4nNgW,,kill,34:48,2088,61822,Siege of Boralus,Siege of Boralus,4,Xal'atath's Bargain: Ascendant,10:33 PM
Pa4Zyk9wftmRJ2QL,,wipe,6:59,419,61822,Siege of Boralus,Siege of Boralus,12,Tyrannical,10:07 PM
pFkajn71f94m8Mhw,,kill,49:03,2943,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,7:30 PM
89wzLNajK6gnVdQ2,2,kill,1:09:31,4171,61822,Siege of Boralus,Siege of Boralus,,,7:00 PM
89wzLNajK6gnVdQ2,1,wipe,39:02,2342,61822,Siege of Boralus,Siege of Boralus,,,6:21 PM
TdJgjCWZtVPAB9Fq,,kill,27:29,1649,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,4:41 PM
paQLrvGkRBTmtWZX,,kill,47:35,2855,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Ascendant,7:13 AM
fBd6nbkczrjGACNp,,wipe,25:51,1551,61822,Siege of Boralus,Siege of Boralus,3,Xal'atath's Bargain: Ascendant,6:49 PM
a2r31p6bYVmKQyXN,,kill,39:17,2357,61822,Siege of Boralus,Siege of Boralus,5,Xal'atath's Bargain: Ascendant,2:37 AM
GdarD4Zt37PA2Ypq,,kill,23:56,1436,61822,Siege of Boralus,Siege of Boralus,10,Xal'atath's Bargain: Voidbound,9:07 PM
9MGtm2Lkw6q81Jhb,,kill,54:33,3273,61822,Siege of Boralus,Siege of Boralus,12,Xal'atath's Bargain: Voidbound,5:17 PM
ctmyJnjZ2TxKBkbg,,kill,35:43,2143,61822,Siege of Boralus,Siege of Boralus,5,Xal'atath's Bargain: Ascendant,1:02 AM
rv6HzXD1n7fZxJYy,,kill,35:43,2143,61822,Siege of Boralus,Siege of Boralus,5,Xal'atath's Bargain: Ascendant,1:02 AM
QADtqapT96JcV71z,,kill,35:43,2143,61822,Siege of Boralus,Siege of Boralus,5,Xal'atath's Bargain: Ascendant,1:02 AM
vn9mRgTc4BNQWyGZ,,kill,35:43,2143,61822,Siege of Boralus,Siege of Boralus,5,Xal'atath's Bargain: Ascendant,1:02 AM
V8RCA6MdZf73bqyT,,kill,33:52,2032,61822,Siege of Boralus,Siege of Boralus,4,Xal'atath's Bargain: Voidbound,10:44 PM
1vnMYRBN2JAhXCbL,,wipe,18:21,1101,61822,Siege of Boralus,Siege of Boralus,7,Xal'atath's Bargain: Voidbound,8:42 AM
kBgbf4xqZ9FX7hyT,2,kill,50:50,3050,61822,Siege of Boralus,Siege of Boralus,,,10:39 PM
kBgbf4xqZ9FX7hyT,1,wipe,0:00,0,61822,Siege of Boralus,Siege of Boralus,,,10:38 PM
J6m3VTctbrdKgYPD,,kill,30:41,1841,61822,Siege of Boralus,Siege of Boralus,7,Xal'atath's Bargain: Ascendant,5:02 PM
NqxRMPZtvwjWaV1X,,kill,30:41,1841,61822,Siege of Boralus,Siege of Boralus,7,Xal'atath's Bargain: Ascendant,5:02 PM
hR3CBwKYWZGbTdmP,,kill,48:34,2914,61822,Siege of Boralus,Siege of Boralus,7,Xal'atath's Bargain: Voidbound,7:47 AM
