SpellID,SpellName,SpellCasts,SpellFound,SpellFoundPercent,KillingBlowCount,AssistingBlowCount,KillingBlowPercent,AssistingBlowPercent,NPCName
445813,Dark Barrage,105,26,100.0,0,0,0.0,0.0,
439646,Process of Elimination,99,26,100.0,0,0,0.0,0.0,
440468,Rime Dagger,87,25,96.15384615384616,0,0,0.0,0.0,NPC Name Not Found
441381,Synergic Step,82,26,100.0,0,0,0.0,0.0,
441384,Synergic Step,82,26,100.0,0,0,0.0,0.0,
437700,Tremor Slam,115,26,100.0,25,54,8.620689655172415,6.93196405648267,
446717,Umbral Weave,62,26,100.0,0,0,0.0,0.0,
461842,Oozing Smash,70,24,92.3076923076923,2,5,0.6896551724137931,0.6418485237483954,NPC Name Not Found
446086,Void Wave,207,23,88.46153846153845,4,12,1.3793103448275863,1.540436456996149,
434137,Venomous Spray,42,26,100.0,0,0,0.0,0.0,
447271,Tremor Slam,86,26,100.0,27,63,9.310344827586208,8.087291399229782,
441289,Viscous Darkness,68,26,100.0,0,0,0.0,0.0,
442536,Grimweave Blast,541,26,100.0,3,6,1.0344827586206897,0.7702182284980745,
461989,Oozing Smash,62,24,92.3076923076923,1,2,0.3448275862068966,0.25673940949935814,NPC Name Not Found
446726,Shadow Shield,57,26,100.0,0,0,0.0,0.0,
447146,Viscous Darkness,57,26,100.0,0,0,0.0,0.0,
461870,Xal'atath's Bargain,24,24,92.3076923076923,0,0,0.0,0.0,NPC Name Not Found
450784,Perfume Toss,29,26,100.0,0,0,0.0,0.0,
451423,Gossamer Barrage,22,21,80.76923076923077,0,0,0.0,0.0,
441395,Dark Pulse,47,26,100.0,0,0,0.0,0.0,NPC Name Not Found
439692,Duskbringer,55,24,92.3076923076923,0,0,0.0,0.0,
441286,Dark Paranoia,27,19,73.07692307692307,5,13,1.7241379310344827,1.6688061617458279,NPC Name Not Found
461880,Blood Surge,51,24,92.3076923076923,12,24,4.137931034482759,3.080872913992298,NPC Name Not Found
448047,Web Wrap,290,12,46.15384615384615,17,61,5.862068965517241,7.830551989730424,
434691,Chains of Oppression,36,26,100.0,0,0,0.0,0.0,
451496,Null Slam,13,2,7.6923076923076925,0,0,0.0,0.0,
440105,Knife Throw,20,2,7.6923076923076925,0,0,0.0,0.0,
440160,Poison Bolt,41,2,7.6923076923076925,8,17,2.7586206896551726,2.1822849807445444,
443433,Twist Thoughts,145,18,69.23076923076923,0,0,0.0,0.0,
452162,Mending Web,66,22,84.61538461538461,0,0,0.0,0.0,
442653,What's That?,3,2,7.6923076923076925,0,0,0.0,0.0,
438620,Blood Surge,2,2,7.6923076923076925,0,0,0.0,0.0,
440218,Ice Sickles,43,24,92.3076923076923,0,0,0.0,0.0,
438658,Blood Surge,2,2,7.6923076923076925,0,0,0.0,0.0,
461895,Unstable Power,3027,7,26.923076923076923,0,0,0.0,0.0,NPC Name Not Found
461904,Cosmic Ascension,551,7,26.923076923076923,0,0,0.0,0.0,NPC Name Not Found
451428,Gossamer Barrage,99,20,76.92307692307693,0,0,0.0,0.0,
451309,Eye of the Queen,42,11,42.30769230769231,0,0,0.0,0.0,NPC Name Not Found
462828,Xal'atath's Bargain: Voidbound,149,5,19.230769230769234,0,0,0.0,0.0,NPC Name Not Found
462508,Dark Prayer,144,5,19.230769230769234,0,0,0.0,0.0,NPC Name Not Found
224729,Bursting Shot,29,2,7.6923076923076925,0,0,0.0,0.0,NPC Name Not Found
