,,,,,,,,,
,Ara-Kara,2nd,both,V>C,50%,,,,221154
,Dawnbreaker,Last,both,C>H,33%,,,,225574
,Stonevault,3rd,both,M>H,50%,,,,221088
,,,,,,,,,
,Grim Batol,3rd,m0,V>C,33%,,,,133292
,Grim Batol,3rd,m0,M>C,33%,,,,133363
,Grim Batol,Last,m0,V>C,25%,,,,133309
"Back (Hunter, m0)",6 available in m0,,m0,,37%,,,,
,,,,,,,,,
,,,,,,,,,
Type,Dungeon,Boss,Week,stats,Hunter,HunterBm,HunterMm,HunterSv,ID
,City of Threads,Last,both,V>H,50%,,,,221189
,Dawnbreaker,1st,both,C>H,100%,,,,221136
,Dawnbreaker,2nd,both,V>M,25%,,,20%,221141
,,,,,,,,,
,Grim Batol,1st,m0,M>C,33%,,,,133286
,Grim Batol,2nd,m0,V>C,50%,,,,133287
,Grim Batol,Last,m0,H>M,25%,,,,133299
,Necrotic Wake,1st,m0,H>V,50%,33%,33%,,178736
,Necrotic Wake,Last,m0,V>C,50%,,,,178781
,Siege of Boralus,1st,m0,M>C,50%,,,,162541
,Siege of Boralus,3rd,m0,C>H,33%,,,,159461
"Ring (Hunter, m0)",10 available in m0,,m0,,62%,61%,61%,,
,,,,,,,,,
,Ara-Kara,Last,both,Agi,33%,0%,0%,,221159
,Dawnbreaker,2nd,both,Agi,20%,0%,0%,,221137
,Stonevault,1st,both,Agi,33%,0%,0%,,221078
,,,,,,,,,
"Agi2hWeapon (Hunter, m0)",3 available in m0,,m0,,16%,0%,0%,,
,,,,,,,,,
,,,,,,,,,
Type,Dungeon,Boss,Week,stats,Hunter,HunterBm,HunterMm,HunterSv,ID
,Stonevault,1st,both,Agi,33%,,,0%,221074
,Stonevault,Last,both,Agi,50%,,,0%,221089
,,,,,,,,,
,Necrotic Wake,1st,m0,Agi,33%,,,0%,178735
"Ranged (Hunter, m0)",3 available in m0,,m0,,21%,,,0%,
,,,,,,,,,
,City of Threads,2nd,both,"Dps,Agi",50%,,,,219319
,Stonevault,3rd,both,"Dps,",50%,,,,219301
,,,,,,,,,
,Necrotic Wake,3rd,m0,"Dps,Int",50%,,,,178772
,Siege of Boralus,3rd,m0,"Dps,Int",33%,,,,159622
"DpsTrinket (Hunter, m0)",4 available in m0,,m0,,32%,,,,
,,,,,,,,,
,,,,,,,,,
Type,Dungeon,Boss,Week,stats,Hunter,HunterBm,HunterMm,HunterSv,ID
,Ara-Kara,1st,both,,50%,,,,219314
,Ara-Kara,Last,both,"Agi,Int",50%,,,33%,219317
,City of Threads,1st,both,,50%,,,,219318
,Dawnbreaker,2nd,both,"Agi,Int",25%,,,20%,219312
,Stonevault,Last,both,,100%,50%,50%,,219303
,,,,,,,,,
,Grim Batol,1st,m0,Agi,33%,,,,133282
,Grim Batol,Last,m0,,25%,,,,133305
,Mists of Tirna,2nd,m0,Agi,33%,,,,178715
,Necrotic Wake,2nd,m0,Agi,50%,,,,178742
,Siege of Boralus,2nd,m0,Agi,33%,,,,159623
"AnyroleTrinket (Hunter, m0)",10 available in m0,,m0,,60%,57%,57%,,
