log_guid,fight_id,outcome,duration,duration_in_sec,wcl_boss_id,boss_text,boss_level,affix_icon,fight_time
NMW9hgkmxDydPwCb,,kill,32:55,1975,112441,Tazavesh: Streets of Wonder,13,Tyrannical,6:38 AM
1tQabvkRZ4BzfWxd,,wipe,31:12,1872,112441,Tazavesh: Streets of Wonder,12,Tyrannical,1:19 AM
fkZLgncHNG2haQw1,,kill,30:48,1848,112441,Tazavesh: Streets of Wonder,12,,9:33 AM
CvF1N8yfYPWRMkjd,28,kill,31:58,1918,112441,Tazavesh: Streets of Wonder,,,3:28 AM
CvF1N8yfYPWRMkjd,1,wipe,3:30,210,112441,Tazavesh: Streets of Wonder,,,7:45 PM
CvF1N8yfYPWRMkjd,2,wipe,24:48,1488,112441,Tazavesh: Streets of Wonder,,,7:48 PM
CvF1N8yfYPWRMkjd,3,wipe,4:17,257,112441,Tazavesh: Streets of Wonder,,,8:13 PM
CvF1N8yfYPWRMkjd,4,wipe,30:15,1815,112441,Tazavesh: Streets of Wonder,,,8:18 PM
CvF1N8yfYPWRMkjd,5,wipe,14:26,866,112441,Tazavesh: Streets of Wonder,,,8:48 PM
p8mWCJr73DTdynNH,,kill,32:37,1957,112441,Tazavesh: Streets of Wonder,19,Tyrannical,9:28 PM
pJjxd4zyCnQYPFgV,,kill,42:12,2532,112441,Tazavesh: Streets of Wonder,12,Tyrannical,11:36 AM
VwLAP8dxKvNfrmTW,2,wipe,5:20,320,112441,Tazavesh: Streets of Wonder,,,1:39 AM
VwLAP8dxKvNfrmTW,3,wipe,41:13,2473,112441,Tazavesh: Streets of Wonder,,,1:44 AM
VwLAP8dxKvNfrmTW,13,wipe,2:13,133,112441,Tazavesh: Streets of Wonder,,,3:12 AM
zXTRHxmPM1NbnAgd,1,wipe,12:27,747,112441,Tazavesh: Streets of Wonder,,,3:12 AM
zXTRHxmPM1NbnAgd,3,wipe,24:14,1454,112441,Tazavesh: Streets of Wonder,,,3:27 AM
2wRmB64JybnXzp7K,19,wipe,6:23,383,112441,Tazavesh: Streets of Wonder,,,9:27 PM
2wRmB64JybnXzp7K,20,wipe,7:32,452,112441,Tazavesh: Streets of Wonder,,,9:33 PM
2wRmB64JybnXzp7K,21,wipe,3:39,219,112441,Tazavesh: Streets of Wonder,,,9:41 PM
2wRmB64JybnXzp7K,22,wipe,6:31,391,112441,Tazavesh: Streets of Wonder,,,9:45 PM
2wRmB64JybnXzp7K,23,wipe,19:08,1148,112441,Tazavesh: Streets of Wonder,,,9:51 PM
V8ZLFDzjxfBJKN3c,3,wipe,25:38,1538,112441,Tazavesh: Streets of Wonder,,,9:59 AM
V8ZLFDzjxfBJKN3c,4,wipe,34:08,2048,112441,Tazavesh: Streets of Wonder,,,10:24 AM
V8ZLFDzjxfBJKN3c,9,wipe,0:11,11,112441,Tazavesh: Streets of Wonder,,,11:21 AM
V8ZLFDzjxfBJKN3c,37,wipe,0:00,0,112441,Tazavesh: Streets of Wonder,,,6:49 PM
GaZ1ywmCRHp8MhcK,,wipe,28:31,1711,112441,Tazavesh: Streets of Wonder,15,Fortified,11:37 AM
xgQPMV8L4vjJq7fW,,wipe,9:58,598,112441,Tazavesh: Streets of Wonder,14,Tyrannical,2:08 AM
28QCMT3Rdpv6Pkft,20,kill,35:06,2106,112441,Tazavesh: Streets of Wonder,,,9:29 AM
28QCMT3Rdpv6Pkft,2,wipe,1:36,96,112441,Tazavesh: Streets of Wonder,,,5:32 AM
28QCMT3Rdpv6Pkft,19,wipe,8:21,501,112441,Tazavesh: Streets of Wonder,,,9:21 AM
ZyAK1YXpWj8HLFf3,5,kill,57:28,3448,112441,Tazavesh: Streets of Wonder,,,11:36 PM
ZyAK1YXpWj8HLFf3,15,kill,28:31,1711,112441,Tazavesh: Streets of Wonder,,,1:59 AM
ZyAK1YXpWj8HLFf3,7,wipe,2:51,171,112441,Tazavesh: Streets of Wonder,,,1:05 AM
ZyAK1YXpWj8HLFf3,8,wipe,5:43,343,112441,Tazavesh: Streets of Wonder,,,1:08 AM
ZyAK1YXpWj8HLFf3,9,wipe,21:20,1280,112441,Tazavesh: Streets of Wonder,,,1:14 AM
ZyAK1YXpWj8HLFf3,10,wipe,3:42,222,112441,Tazavesh: Streets of Wonder,,,1:35 AM
ZyAK1YXpWj8HLFf3,11,wipe,3:47,227,112441,Tazavesh: Streets of Wonder,,,1:39 AM
ZyAK1YXpWj8HLFf3,12,wipe,4:54,294,112441,Tazavesh: Streets of Wonder,,,1:42 AM
ZyAK1YXpWj8HLFf3,13,wipe,6:28,388,112441,Tazavesh: Streets of Wonder,,,1:47 AM
ZyAK1YXpWj8HLFf3,14,wipe,5:04,304,112441,Tazavesh: Streets of Wonder,,,1:54 AM
DaM6rYJ2gFd8CQkx,,wipe,47:11,2831,112441,Tazavesh: Streets of Wonder,17,Fortified,3:45 PM
zT6x4DXCdYbPakKn,,kill,29:17,1757,112441,Tazavesh: Streets of Wonder,12,,7:19 PM
x2LnJhQr3ydRjcgf,,kill,36:28,2188,112441,Tazavesh: Streets of Wonder,18,Tyrannical,5:48 PM
xZacHRBv3m241bYW,,wipe,24:01,1441,112441,Tazavesh: Streets of Wonder,12,Fortified,11:54 PM
7XCWfHj62B9wqbaP,27,kill,32:24,1944,112441,Tazavesh: Streets of Wonder,,,1:59 AM
7XCWfHj62B9wqbaP,23,wipe,6:06,366,112441,Tazavesh: Streets of Wonder,,,1:05 AM
7LKgDPfNYrXC1jwq,16,wipe,5:02,302,112441,Tazavesh: Streets of Wonder,,,12:16 AM
7LKgDPfNYrXC1jwq,17,wipe,4:47,287,112441,Tazavesh: Streets of Wonder,,,12:21 AM
7LKgDPfNYrXC1jwq,18,wipe,28:12,1692,112441,Tazavesh: Streets of Wonder,,,12:26 AM
NDKbxWCh6L1yFX23,,kill,34:22,2062,112441,Tazavesh: Streets of Wonder,16,Tyrannical,5:00 PM
qarMPC6xpAQVBgb7,,kill,34:22,2062,112441,Tazavesh: Streets of Wonder,16,Tyrannical,5:00 PM
XGycfP9HqtTkRVg3,,kill,34:22,2062,112441,Tazavesh: Streets of Wonder,16,Tyrannical,5:00 PM
tPpqnVGcKaFY4zXr,2,wipe,7:31,451,112441,Tazavesh: Streets of Wonder,,,3:31 PM
tPpqnVGcKaFY4zXr,3,wipe,12:28,748,112441,Tazavesh: Streets of Wonder,,,3:39 PM
tPpqnVGcKaFY4zXr,5,wipe,9:14,554,112441,Tazavesh: Streets of Wonder,,,4:31 PM
pDLY4jmrhcgy7KqG,,wipe,10:01,601,112441,Tazavesh: Streets of Wonder,16,,5:45 AM
M87dngfC4qcZWVAz,11,kill,33:02,1982,112441,Tazavesh: Streets of Wonder,,,5:34 PM
M87dngfC4qcZWVAz,6,wipe,5:57,357,112441,Tazavesh: Streets of Wonder,,,3:55 PM
M87dngfC4qcZWVAz,7,wipe,22:51,1371,112441,Tazavesh: Streets of Wonder,,,4:01 PM
M87dngfC4qcZWVAz,8,wipe,37:05,2225,112441,Tazavesh: Streets of Wonder,,,4:24 PM
M87dngfC4qcZWVAz,9,wipe,15:18,918,112441,Tazavesh: Streets of Wonder,,,5:01 PM
M87dngfC4qcZWVAz,10,wipe,17:56,1076,112441,Tazavesh: Streets of Wonder,,,5:16 PM
QrmtnpbkjJy2DMGw,1,kill,34:33,2073,112441,Tazavesh: Streets of Wonder,,,1:07 PM
QrmtnpbkjJy2DMGw,2,kill,27:49,1669,112441,Tazavesh: Streets of Wonder,,,2:59 PM
QrmtnpbkjJy2DMGw,4,kill,35:01,2101,112441,Tazavesh: Streets of Wonder,,,4:21 PM
fZWVzxrtjTBJK4mv,1,kill,34:33,2073,112441,Tazavesh: Streets of Wonder,,,1:07 PM
fZWVzxrtjTBJK4mv,2,kill,27:49,1669,112441,Tazavesh: Streets of Wonder,,,2:59 PM
fZWVzxrtjTBJK4mv,4,wipe,0:00,0,112441,Tazavesh: Streets of Wonder,,,4:21 PM
VPTdALC1mRtMFjHw,12,kill,35:06,2106,112441,Tazavesh: Streets of Wonder,,,1:02 PM
VPTdALC1mRtMFjHw,10,wipe,7:44,464,112441,Tazavesh: Streets of Wonder,,,12:51 PM
VPTdALC1mRtMFjHw,11,wipe,3:59,239,112441,Tazavesh: Streets of Wonder,,,12:58 PM
NxthQCgFr2DP4AjR,,kill,41:47,2507,112441,Tazavesh: Streets of Wonder,14,,7:56 AM
hdn6HpBLWMbxmG49,,kill,28:22,1702,112441,Tazavesh: Streets of Wonder,12,Fortified,5:13 AM
HaxZ7A14jfn6TDzc,8,wipe,6:59,419,112441,Tazavesh: Streets of Wonder,,,4:56 PM
HaxZ7A14jfn6TDzc,9,wipe,21:53,1313,112441,Tazavesh: Streets of Wonder,,,5:03 PM
N2kcHGP1F4LhjBtA,,kill,36:42,2202,112441,Tazavesh: Streets of Wonder,13,Tyrannical,5:00 AM
1tAVWr2cDLJ4MpZ6,,wipe,5:09,309,112441,Tazavesh: Streets of Wonder,12,Tyrannical,7:23 PM
c3GTHwP9jRAkfrpY,,kill,35:31,2131,112441,Tazavesh: Streets of Wonder,15,Fortified,6:16 AM
tfxWyvbGX6d2kHmq,4,wipe,12:20,740,112441,Tazavesh: Streets of Wonder,,,10:53 PM
tfxWyvbGX6d2kHmq,5,wipe,11:59,719,112441,Tazavesh: Streets of Wonder,,,11:05 PM
tfxWyvbGX6d2kHmq,6,wipe,15:49,949,112441,Tazavesh: Streets of Wonder,,,11:17 PM
chFQ4qYCXfKp831B,2,wipe,11:06,666,112441,Tazavesh: Streets of Wonder,,,9:10 AM
chFQ4qYCXfKp831B,3,wipe,29:07,1747,112441,Tazavesh: Streets of Wonder,,,9:21 AM
chFQ4qYCXfKp831B,4,wipe,15:17,917,112441,Tazavesh: Streets of Wonder,,,9:50 AM
xRYLhZaH6gPD4Mf9,,wipe,14:22,862,112441,Tazavesh: Streets of Wonder,14,Fortified,8:07 PM
x9whL7KkNH641zBV,5,kill,31:58,1918,112441,Tazavesh: Streets of Wonder,,,4:14 PM
x9whL7KkNH641zBV,1,wipe,10:33,633,112441,Tazavesh: Streets of Wonder,,,3:15 PM
x9whL7KkNH641zBV,2,wipe,27:47,1667,112441,Tazavesh: Streets of Wonder,,,3:26 PM
x9whL7KkNH641zBV,3,wipe,7:32,452,112441,Tazavesh: Streets of Wonder,,,3:53 PM
x9whL7KkNH641zBV,4,wipe,13:25,805,112441,Tazavesh: Streets of Wonder,,,4:01 PM
FCx7wBVgtjX1HGYm,9,wipe,3:20,200,112441,Tazavesh: Streets of Wonder,,,8:39 PM
FCx7wBVgtjX1HGYm,10,wipe,16:30,990,112441,Tazavesh: Streets of Wonder,,,8:42 PM
yK8w472X6nLxTRYb,7,wipe,2:13,133,112441,Tazavesh: Streets of Wonder,,,5:15 AM
yK8w472X6nLxTRYb,8,wipe,2:17,137,112441,Tazavesh: Streets of Wonder,,,5:17 AM
RrThZa8wP4yMNqdC,,wipe,15:56,956,112441,Tazavesh: Streets of Wonder,12,Fortified,10:07 PM
DcMtGKxQafVhRAC1,12,kill,31:59,1919,112441,Tazavesh: Streets of Wonder,,,5:34 PM
DcMtGKxQafVhRAC1,7,wipe,17:30,1050,112441,Tazavesh: Streets of Wonder,,,4:05 PM
DcMtGKxQafVhRAC1,8,wipe,12:22,742,112441,Tazavesh: Streets of Wonder,,,4:22 PM
DcMtGKxQafVhRAC1,13,wipe,2:21,141,112441,Tazavesh: Streets of Wonder,,,6:26 PM
LV1jAFza2fgrRN3D,,wipe,15:56,956,112441,Tazavesh: Streets of Wonder,12,Fortified,10:07 PM
fRkAyJHjdphKq6Za,,wipe,15:56,956,112441,Tazavesh: Streets of Wonder,12,Fortified,10:07 PM
dkywjvtcHG6RhN1D,1,kill,31:13,1873,112441,Tazavesh: Streets of Wonder,,,6:56 PM
dkywjvtcHG6RhN1D,8,kill,31:42,1902,112441,Tazavesh: Streets of Wonder,,,9:31 PM
dkywjvtcHG6RhN1D,5,wipe,5:00,300,112441,Tazavesh: Streets of Wonder,,,9:04 PM
dkywjvtcHG6RhN1D,6,wipe,16:29,989,112441,Tazavesh: Streets of Wonder,,,9:09 PM
dkywjvtcHG6RhN1D,7,wipe,5:21,321,112441,Tazavesh: Streets of Wonder,,,9:26 PM
m1KZfvkL7Y84rABb,,kill,28:38,1718,112441,Tazavesh: Streets of Wonder,15,Tyrannical,4:25 PM
6QGFAfVkHgTpyLZD,,kill,30:36,1836,112441,Tazavesh: Streets of Wonder,12,Tyrannical,6:15 AM
BbJ8XYpNaCFPRz9t,14,kill,32:56,1976,112441,Tazavesh: Streets of Wonder,,,6:54 PM
BbJ8XYpNaCFPRz9t,2,wipe,8:07,487,112441,Tazavesh: Streets of Wonder,,,3:26 PM
BbJ8XYpNaCFPRz9t,3,wipe,5:22,322,112441,Tazavesh: Streets of Wonder,,,3:34 PM
BbJ8XYpNaCFPRz9t,4,wipe,11:19,679,112441,Tazavesh: Streets of Wonder,,,3:40 PM
BbJ8XYpNaCFPRz9t,5,wipe,5:48,348,112441,Tazavesh: Streets of Wonder,,,3:51 PM
BbJ8XYpNaCFPRz9t,12,wipe,1:45,105,112441,Tazavesh: Streets of Wonder,,,6:36 PM
BbJ8XYpNaCFPRz9t,13,wipe,16:47,1007,112441,Tazavesh: Streets of Wonder,,,6:38 PM
bJgKcmrZqAQTazhw,11,kill,33:25,2005,112441,Tazavesh: Streets of Wonder,,,10:37 PM
bJgKcmrZqAQTazhw,10,wipe,5:52,352,112441,Tazavesh: Streets of Wonder,,,10:31 PM
bJgKcmrZqAQTazhw,12,wipe,6:59,419,112441,Tazavesh: Streets of Wonder,,,11:21 PM
bJgKcmrZqAQTazhw,13,wipe,16:24,984,112441,Tazavesh: Streets of Wonder,,,11:28 PM
bJgKcmrZqAQTazhw,14,wipe,3:13,193,112441,Tazavesh: Streets of Wonder,,,11:45 PM
bJgKcmrZqAQTazhw,15,wipe,6:38,398,112441,Tazavesh: Streets of Wonder,,,11:48 PM
bJgKcmrZqAQTazhw,16,wipe,4:28,268,112441,Tazavesh: Streets of Wonder,,,11:55 PM
bJgKcmrZqAQTazhw,17,wipe,14:15,855,112441,Tazavesh: Streets of Wonder,,,11:59 PM
bJgKcmrZqAQTazhw,18,wipe,3:51,231,112441,Tazavesh: Streets of Wonder,,,12:13 AM
bJgKcmrZqAQTazhw,19,wipe,4:22,262,112441,Tazavesh: Streets of Wonder,,,12:17 AM
bJgKcmrZqAQTazhw,20,wipe,10:51,651,112441,Tazavesh: Streets of Wonder,,,12:22 AM
bJgKcmrZqAQTazhw,21,wipe,6:36,396,112441,Tazavesh: Streets of Wonder,,,12:33 AM
bJgKcmrZqAQTazhw,22,wipe,11:53,713,112441,Tazavesh: Streets of Wonder,,,12:39 AM
bJgKcmrZqAQTazhw,30,wipe,3:30,210,112441,Tazavesh: Streets of Wonder,,,2:20 AM
bJgKcmrZqAQTazhw,31,wipe,7:43,463,112441,Tazavesh: Streets of Wonder,,,2:23 AM
bJgKcmrZqAQTazhw,32,wipe,4:02,242,112441,Tazavesh: Streets of Wonder,,,2:31 AM
bJgKcmrZqAQTazhw,33,wipe,7:37,457,112441,Tazavesh: Streets of Wonder,,,2:35 AM
bJgKcmrZqAQTazhw,34,wipe,18:49,1129,112441,Tazavesh: Streets of Wonder,,,2:42 AM
bJgKcmrZqAQTazhw,35,wipe,7:41,461,112441,Tazavesh: Streets of Wonder,,,3:01 AM
bJgKcmrZqAQTazhw,36,wipe,3:00,180,112441,Tazavesh: Streets of Wonder,,,3:09 AM
bJgKcmrZqAQTazhw,37,wipe,6:41,401,112441,Tazavesh: Streets of Wonder,,,3:12 AM
bJgKcmrZqAQTazhw,38,wipe,3:14,194,112441,Tazavesh: Streets of Wonder,,,3:19 AM
bJgKcmrZqAQTazhw,39,wipe,3:29,209,112441,Tazavesh: Streets of Wonder,,,4:11 AM
bJgKcmrZqAQTazhw,40,wipe,8:19,499,112441,Tazavesh: Streets of Wonder,,,4:15 AM
bJgKcmrZqAQTazhw,41,wipe,3:22,202,112441,Tazavesh: Streets of Wonder,,,4:23 AM
bJgKcmrZqAQTazhw,42,wipe,1:51,111,112441,Tazavesh: Streets of Wonder,,,4:27 AM
bJgKcmrZqAQTazhw,43,wipe,2:44,164,112441,Tazavesh: Streets of Wonder,,,4:29 AM
bJgKcmrZqAQTazhw,44,wipe,6:48,408,112441,Tazavesh: Streets of Wonder,,,4:31 AM
tYpWqXBwj18QaAN2,20,kill,33:25,2005,112441,Tazavesh: Streets of Wonder,,,10:37 PM
tYpWqXBwj18QaAN2,7,wipe,3:00,180,112441,Tazavesh: Streets of Wonder,,,5:40 PM
tYpWqXBwj18QaAN2,8,wipe,7:37,457,112441,Tazavesh: Streets of Wonder,,,5:43 PM
tYpWqXBwj18QaAN2,9,wipe,26:18,1578,112441,Tazavesh: Streets of Wonder,,,5:51 PM
tYpWqXBwj18QaAN2,19,wipe,5:52,352,112441,Tazavesh: Streets of Wonder,,,10:31 PM
tYpWqXBwj18QaAN2,21,wipe,6:59,419,112441,Tazavesh: Streets of Wonder,,,11:21 PM
tYpWqXBwj18QaAN2,22,wipe,16:24,984,112441,Tazavesh: Streets of Wonder,,,11:28 PM
tYpWqXBwj18QaAN2,23,wipe,3:13,193,112441,Tazavesh: Streets of Wonder,,,11:45 PM
tYpWqXBwj18QaAN2,24,wipe,6:38,398,112441,Tazavesh: Streets of Wonder,,,11:48 PM
tYpWqXBwj18QaAN2,25,wipe,4:28,268,112441,Tazavesh: Streets of Wonder,,,11:55 PM
tYpWqXBwj18QaAN2,26,wipe,14:15,855,112441,Tazavesh: Streets of Wonder,,,11:59 PM
tYpWqXBwj18QaAN2,27,wipe,3:55,235,112441,Tazavesh: Streets of Wonder,,,12:13 AM
tYpWqXBwj18QaAN2,28,wipe,4:22,262,112441,Tazavesh: Streets of Wonder,,,12:17 AM
tYpWqXBwj18QaAN2,29,wipe,10:51,651,112441,Tazavesh: Streets of Wonder,,,12:22 AM
tYpWqXBwj18QaAN2,30,wipe,6:36,396,112441,Tazavesh: Streets of Wonder,,,12:33 AM
tYpWqXBwj18QaAN2,31,wipe,11:53,713,112441,Tazavesh: Streets of Wonder,,,12:39 AM
xT9CJny4PBZ6FfLp,,wipe,20:52,1252,112441,Tazavesh: Streets of Wonder,18,Tyrannical,10:42 PM
mnAYvQq1pdK8tZak,,kill,48:30,2910,112441,Tazavesh: Streets of Wonder,12,Tyrannical,8:27 PM
Kw76Bf9RZaPDNVrH,22,wipe,6:11,371,112441,Tazavesh: Streets of Wonder,,,4:30 PM
Kw76Bf9RZaPDNVrH,23,wipe,8:44,524,112441,Tazavesh: Streets of Wonder,,,4:36 PM
Kw76Bf9RZaPDNVrH,24,wipe,7:59,479,112441,Tazavesh: Streets of Wonder,,,4:45 PM
Kw76Bf9RZaPDNVrH,25,wipe,3:51,231,112441,Tazavesh: Streets of Wonder,,,4:53 PM
Kw76Bf9RZaPDNVrH,26,wipe,16:36,996,112441,Tazavesh: Streets of Wonder,,,4:57 PM
Kw76Bf9RZaPDNVrH,27,wipe,10:13,613,112441,Tazavesh: Streets of Wonder,,,5:14 PM
Kw76Bf9RZaPDNVrH,28,wipe,12:50,770,112441,Tazavesh: Streets of Wonder,,,5:24 PM
Kw76Bf9RZaPDNVrH,29,wipe,17:33,1053,112441,Tazavesh: Streets of Wonder,,,5:37 PM
Kw76Bf9RZaPDNVrH,30,wipe,42:23,2543,112441,Tazavesh: Streets of Wonder,,,5:54 PM
Kw76Bf9RZaPDNVrH,31,wipe,35:59,2159,112441,Tazavesh: Streets of Wonder,,,6:37 PM
Kw76Bf9RZaPDNVrH,32,wipe,8:43,523,112441,Tazavesh: Streets of Wonder,,,7:13 PM
Kw76Bf9RZaPDNVrH,33,wipe,28:13,1693,112441,Tazavesh: Streets of Wonder,,,7:21 PM
87QrAzxqnVMwKa1d,1,wipe,17:56,1076,112441,Tazavesh: Streets of Wonder,,,3:54 PM
87QrAzxqnVMwKa1d,2,wipe,20:18,1218,112441,Tazavesh: Streets of Wonder,,,4:12 PM
y6VNn7TbBC8FcrxQ,,kill,44:24,2664,112441,Tazavesh: Streets of Wonder,14,Tyrannical,3:07 PM
8FpcyG6n7grPHLJK,6,kill,31:50,1910,112441,Tazavesh: Streets of Wonder,,,8:39 PM
8FpcyG6n7grPHLJK,3,wipe,4:14,254,112441,Tazavesh: Streets of Wonder,,,8:19 PM
8FpcyG6n7grPHLJK,4,wipe,9:17,557,112441,Tazavesh: Streets of Wonder,,,8:23 PM
8FpcyG6n7grPHLJK,5,wipe,6:44,404,112441,Tazavesh: Streets of Wonder,,,8:33 PM
mBpYtCMH4QFNvGV9,,wipe,1:44,104,112441,Tazavesh: Streets of Wonder,12,Tyrannical,8:55 AM
CQnNG47w1xZXVvWR,7,kill,43:16,2596,112441,Tazavesh: Streets of Wonder,,,12:14 AM
CQnNG47w1xZXVvWR,6,wipe,8:58,538,112441,Tazavesh: Streets of Wonder,,,12:05 AM
pKcQNWTx781ZRf4C,1,wipe,3:52,232,112441,Tazavesh: Streets of Wonder,,,3:02 PM
pKcQNWTx781ZRf4C,2,wipe,22:45,1365,112441,Tazavesh: Streets of Wonder,,,3:05 PM
pKcQNWTx781ZRf4C,3,wipe,7:58,478,112441,Tazavesh: Streets of Wonder,,,3:28 PM
pKcQNWTx781ZRf4C,4,wipe,36:31,2191,112441,Tazavesh: Streets of Wonder,,,3:36 PM
pKcQNWTx781ZRf4C,5,wipe,7:09,429,112441,Tazavesh: Streets of Wonder,,,4:13 PM
pKcQNWTx781ZRf4C,6,wipe,24:04,1444,112441,Tazavesh: Streets of Wonder,,,4:20 PM
pKcQNWTx781ZRf4C,7,wipe,1:47,107,112441,Tazavesh: Streets of Wonder,,,4:44 PM
pKcQNWTx781ZRf4C,8,wipe,7:22,442,112441,Tazavesh: Streets of Wonder,,,4:46 PM
pKcQNWTx781ZRf4C,9,wipe,8:52,532,112441,Tazavesh: Streets of Wonder,,,4:53 PM
pKcQNWTx781ZRf4C,21,wipe,3:59,239,112441,Tazavesh: Streets of Wonder,,,8:33 PM
pKcQNWTx781ZRf4C,22,wipe,14:57,897,112441,Tazavesh: Streets of Wonder,,,8:37 PM
pKcQNWTx781ZRf4C,23,wipe,17:43,1063,112441,Tazavesh: Streets of Wonder,,,8:52 PM
pKcQNWTx781ZRf4C,24,wipe,8:45,525,112441,Tazavesh: Streets of Wonder,,,9:10 PM
pKcQNWTx781ZRf4C,25,wipe,1:03,63,112441,Tazavesh: Streets of Wonder,,,9:19 PM
pKcQNWTx781ZRf4C,26,wipe,4:14,254,112441,Tazavesh: Streets of Wonder,,,9:20 PM
pKcQNWTx781ZRf4C,27,wipe,5:45,345,112441,Tazavesh: Streets of Wonder,,,9:24 PM
pKcQNWTx781ZRf4C,28,wipe,12:20,740,112441,Tazavesh: Streets of Wonder,,,9:30 PM
pKcQNWTx781ZRf4C,29,wipe,12:09,729,112441,Tazavesh: Streets of Wonder,,,9:42 PM
pKcQNWTx781ZRf4C,30,wipe,4:13,253,112441,Tazavesh: Streets of Wonder,,,9:54 PM
qrkDvZWTp2LQY8wj,,wipe,14:22,862,112441,Tazavesh: Streets of Wonder,14,Fortified,8:07 PM
3aRZD8PVxWqCcdw9,4,wipe,0:00,0,112441,Tazavesh: Streets of Wonder,,,7:33 PM
3aRZD8PVxWqCcdw9,5,wipe,0:00,0,112441,Tazavesh: Streets of Wonder,,,7:34 PM
nM7WVANHf4LrbGw1,,kill,31:38,1898,112441,Tazavesh: Streets of Wonder,10,Xal'atath's Bargain: Pulsar,12:30 PM
QX6YZyRpq8mHA9fG,,kill,39:14,2354,112441,Tazavesh: Streets of Wonder,14,Tyrannical,4:10 AM
cVBAnv4CJ7ytrdZw,3,kill,37:07,2227,112441,Tazavesh: Streets of Wonder,,,3:29 AM
cVBAnv4CJ7ytrdZw,4,kill,39:42,2382,112441,Tazavesh: Streets of Wonder,,,5:04 AM
cVBAnv4CJ7ytrdZw,7,wipe,20:50,1250,112441,Tazavesh: Streets of Wonder,,,7:30 AM
cVBAnv4CJ7ytrdZw,8,wipe,17:08,1028,112441,Tazavesh: Streets of Wonder,,,7:51 AM
cVBAnv4CJ7ytrdZw,9,wipe,2:59,179,112441,Tazavesh: Streets of Wonder,,,8:39 AM
3d1vX2qV74MFRnTB,,wipe,1:44,104,112441,Tazavesh: Streets of Wonder,12,Tyrannical,8:55 AM
RT7rvFjXqwgcVNLG,5,kill,1:26:24,5184,112441,Tazavesh: Streets of Wonder,,,3:18 AM
