,Rookery,2nd,Hc,Str,33%,0%,0%,,221038
,,,,,,,,,
,City of Threads,Last,both,Str,33%,0%,0%,,221184
,,,,,,,,,
"Int2hWeapon (Paladin, Hc)",1 available in Hc,,Hc,,10%,,0%,0%,
,,,,,,,,,
,Stonevault,2nd,both,Int,50%,,0%,0%,221083
,,,,,,,,,
"Offhand (Paladin, Hc)",4 available in Hc,,Hc,,29%,,0%,0%,
,,,,,,,,,
Type,Dungeon,Boss,Week,stats,Paladin,PaladinHoly,PaladinProt,PaladinRet,ID
,Cinderbrew,2nd,Hc,Int,33%,,0%,0%,221056
,Darkflame Cleft,1st,Hc,Int,50%,,0%,0%,221097
,,,,,,,,,
,City of Threads,2nd,both,Int,50%,,0%,0%,221172
,Dawnbreaker,1st,both,Int,33%,,0%,0%,221132
,,,,,,,,,
"Shield (Paladin, Hc)",4 available in Hc,,Hc,,25%,,24%,0%,
,Priory,1st,Hc,"Str,Int",33%,,,0%,221117
,Rookery,2nd,Hc,"Str,Int",33%,,,0%,221045
,,,,,,,,,
,City of Threads,3rd,both,"Str,Int",33%,25%,,0%,221177
,Stonevault,1st,both,"Str,Int",50%,,33%,0%,221073
,,,,,,,,,
"DpsTrinket (Paladin, Hc)",5 available in Hc,,Hc,,36%,0%,0%,,
,,,,,,,,,
Type,Dungeon,Boss,Week,stats,Paladin,PaladinHoly,PaladinProt,PaladinRet,ID
,Cinderbrew,3rd,Hc,"Dps,Agi,Str",33%,0%,0%,,219298
,Darkflame Cleft,1st,Hc,"Dps,Agi",50%,0%,0%,,219304
,Rookery,1st,Hc,"Dps,Agi",50%,0%,0%,,219294
,,,,,,,,,
,City of Threads,2nd,both,"Dps,Agi",50%,0%,0%,,219319
,Stonevault,3rd,both,"Dps,",33%,0%,0%,,219301
,,,,,,,,,
"HealTrinket (Paladin, Hc)",4 available in Hc,,Hc,,23%,,0%,0%,
,Darkflame Cleft,3rd,Hc,"Heal,Int",33%,,0%,0%,219306
,Priory,Last,Hc,"Heal,Int",33%,,0%,0%,219310
,,,,,,,,,
,City of Threads,3rd,both,"Heal,Int",25%,,0%,0%,219320
,Stonevault,3rd,both,"Heal,Int",33%,,0%,0%,219302
,,,,,,,,,
"TankTrinket (Paladin, Hc)",4 available in Hc,,Hc,,27%,0%,,0%,
,,,,,,,,,
Type,Dungeon,Boss,Week,stats,Paladin,PaladinHoly,PaladinProt,PaladinRet,ID
,Cinderbrew,1st,Hc,"Tank,",33%,0%,,0%,219297
,Priory,2nd,Hc,"Tank,",50%,0%,,0%,219309
,,,,,,,,,
,Ara-Kara,2nd,both,"Tank,Agi,Str",33%,0%,,0%,219316
,Stonevault,1st,both,"Tank,Agi,Str",33%,0%,,0%,219315
,,,,,,,,,
"AnyroleTrinket (Paladin, Hc)",12 available in Hc,,Hc,,62%,,55%,57%,
,Cinderbrew,Last,Hc,Int,33%,,0%,0%,219299
,Darkflame Cleft,2nd,Hc,Int,33%,,0%,0%,219305
,Darkflame Cleft,Last,Hc,,50%,,,33%,219307
,Priory,1st,Hc,All3,50%,33%,33%,,219308
,Rookery,2nd,Hc,All3,33%,,,,219295
,Rookery,Last,Hc,,33%,,25%,,219296
,,,,,,,,,
,Ara-Kara,1st,both,,50%,33%,,,219314
,Ara-Kara,Last,both,"Agi,Int",50%,,0%,0%,219317
,City of Threads,1st,both,,50%,,,,219318
,City of Threads,Last,both,Int,33%,,0%,0%,219321
,Dawnbreaker,1st,both,Str,33%,0%,,,219311
,Dawnbreaker,2nd,both,"Agi,Int",33%,,0%,0%,219312
,Dawnbreaker,Last,both,Str,25%,0%,,,212453
,Stonevault,2nd,both,Str,50%,0%,,,219300
,Stonevault,Last,both,,50%,,33%,,219303
